Date,Close,Open,High,Low,Volume,Diferenca,Diferenca_percentual,Fechamento_minima,High-Low,ticker,Date,ForceIndex
2022-04-14 00:00:00-03:00,22.790000915527344,22.88999938964844,22.940000534057617,22.56999969482422,3224800,-0.0999984741210937,-0.4368653420162047,0.220001220703125,0.3700008392333984,KLBN11.SA,2022-04-14 00:00:00-03:00,
2022-04-18 00:00:00-03:00,22.309999465942383,22.729999542236328,22.82999992370605,22.270000457763672,4436200,-0.4800014495849609,-2.106193200097352,0.0399990081787109,0.5599994659423828,KLBN11.SA,2022-04-18 00:00:00-03:00,
2022-04-19 00:00:00-03:00,22.459999084472656,22.309999465942383,22.46999931335449,21.81999969482422,6434100,0.1499996185302734,0.6723425464857513,0.6399993896484375,0.6499996185302734,KLBN11.SA,2022-04-19 00:00:00-03:00,
2022-04-20 00:00:00-03:00,22.190000534057617,22.450000762939453,22.65999984741211,22.190000534057617,4198800,-0.269998550415039,-1.2021307276085196,0.0,0.4699993133544922,KLBN11.SA,2022-04-20 00:00:00-03:00,
2022-04-22 00:00:00-03:00,22.13999938964844,21.899999618530277,22.18000030517578,21.76000022888184,4984900,-0.0500011444091796,-0.2253318756456792,0.3799991607666015,0.4200000762939453,KLBN11.SA,2022-04-22 00:00:00-03:00,
2022-04-25 00:00:00-03:00,22.15999984741211,22.34000015258789,22.38999938964844,21.86000061035156,4837800,0.0200004577636718,0.0903363067526754,0.2999992370605469,0.529998779296875,KLBN11.SA,2022-04-25 00:00:00-03:00,
2022-04-26 00:00:00-03:00,21.5,22.100000381469727,22.280000686645508,21.5,6321400,-0.6599998474121094,-2.9783386821150373,0.0,0.7800006866455078,KLBN11.SA,2022-04-26 00:00:00-03:00,
2022-04-27 00:00:00-03:00,21.38999938964844,21.809999465942383,21.850000381469727,21.31999969482422,4783700,-0.1100006103515625,-0.5116307458212219,0.0699996948242187,0.5300006866455078,KLBN11.SA,2022-04-27 00:00:00-03:00,
2022-04-28 00:00:00-03:00,21.229999542236328,21.59000015258789,21.59000015258789,21.1200008392334,6532900,-0.1599998474121093,-0.7480123982123246,0.1099987030029296,0.4699993133544922,KLBN11.SA,2022-04-28 00:00:00-03:00,
2022-04-29 00:00:00-03:00,20.739999771118164,21.559999465942383,21.57999992370605,20.739999771118164,7389400,-0.489999771118164,-2.3080536113216965,0.0,0.8400001525878906,KLBN11.SA,2022-04-29 00:00:00-03:00,
