Date,Close,Open,High,Low,Volume,Diferenca,Diferenca_percentual,Fechamento_minima,High-Low,ticker,Date,ForceIndex
2022-04-14 00:00:00-03:00,15.229999542236328,15.739999771118164,15.800000190734863,15.079999923706056,11807700.0,-0.5500001907348633,-3.485425855779184,0.1499996185302734,0.7200002670288086,BRFS3.SA,2022-04-14 00:00:00-03:00,
2022-04-18 00:00:00-03:00,15.25,15.18000030517578,15.56999969482422,14.880000114440918,6699100.0,0.0200004577636718,0.1313227732424167,0.369999885559082,0.6899995803833008,BRFS3.SA,2022-04-18 00:00:00-03:00,
2022-04-19 00:00:00-03:00,15.289999961853027,15.170000076293944,15.710000038146973,15.06999969482422,8788700.0,0.0399999618530273,0.2622948318231266,0.2200002670288086,0.6400003433227539,BRFS3.SA,2022-04-19 00:00:00-03:00,
2022-04-20 00:00:00-03:00,14.760000228881836,15.289999961853027,15.460000038146973,14.760000228881836,10280600.0,-0.5299997329711914,-3.4663161170273757,0.0,0.6999998092651367,BRFS3.SA,2022-04-20 00:00:00-03:00,
2022-04-22 00:00:00-03:00,14.510000228881836,14.699999809265137,14.880000114440918,14.359999656677246,9975200.0,-0.25,-1.6937669114043103,0.1500005722045898,0.5200004577636719,BRFS3.SA,2022-04-22 00:00:00-03:00,
2022-04-25 00:00:00-03:00,13.979999542236328,14.149999618530272,14.170000076293944,13.75,12727600.0,-0.5300006866455078,-3.6526580171277487,0.2299995422363281,0.4200000762939453,BRFS3.SA,2022-04-25 00:00:00-03:00,
2022-04-26 00:00:00-03:00,13.4399995803833,13.920000076293944,14.079999923706056,13.43000030517578,8739700.0,-0.5399999618530273,-3.8626607978174974,0.0099992752075195,0.6499996185302734,BRFS3.SA,2022-04-26 00:00:00-03:00,
2022-04-27 00:00:00-03:00,13.9399995803833,13.779999732971191,14.140000343322754,13.630000114440918,9278800.0,0.5,3.720238211389443,0.3099994659423828,0.5100002288818359,BRFS3.SA,2022-04-27 00:00:00-03:00,
2022-04-28 00:00:00-03:00,13.989999771118164,14.100000381469728,14.4399995803833,13.550000190734863,11567500.0,0.0500001907348632,0.3586814364415431,0.4399995803833008,0.8899993896484375,BRFS3.SA,2022-04-28 00:00:00-03:00,
2022-04-29 00:00:00-03:00,13.579999923706056,14.25,14.529999732971191,13.579999923706056,12982600.0,-0.4099998474121094,-2.930663717797472,0.0,0.9499998092651368,BRFS3.SA,2022-04-29 00:00:00-03:00,
2022-05-02 00:00:00-03:00,13.279999732971191,13.630000114440918,13.699999809265137,12.949999809265137,9076100.0,-0.3000001907348633,-2.2091324920493207,0.3299999237060547,0.75,BRFS3.SA,2022-05-02 00:00:00-03:00,
2022-05-03 00:00:00-03:00,13.369999885559082,13.300000190734863,13.470000267028809,13.18000030517578,6214700.0,0.0900001525878906,0.6777120060058479,0.1899995803833007,0.2899999618530273,BRFS3.SA,2022-05-03 00:00:00-03:00,
2022-05-04 00:00:00-03:00,13.65999984741211,13.260000228881836,13.6899995803833,12.979999542236328,8296500.0,0.2899999618530273,2.169034886576597,0.6800003051757812,0.7100000381469727,BRFS3.SA,2022-05-04 00:00:00-03:00,
2022-05-05 00:00:00-03:00,12.770000457763672,12.399999618530272,13.359999656677246,11.770000457763672,30631200.0,-0.8899993896484375,-6.5153689574678,1.0,1.5899991989135742,BRFS3.SA,2022-05-05 00:00:00-03:00,
2022-05-06 00:00:00-03:00,11.989999771118164,12.960000038146973,12.960000038146973,11.989999771118164,14762900.0,-0.7800006866455078,-6.108070937235539,0.0,0.9700002670288086,BRFS3.SA,2022-05-06 00:00:00-03:00,
2022-05-09 00:00:00-03:00,12.31999969482422,11.84000015258789,12.399999618530272,11.710000038146973,13286700.0,0.3299999237060547,2.752292994208119,0.6099996566772461,0.6899995803833008,BRFS3.SA,2022-05-09 00:00:00-03:00,
2022-05-10 00:00:00-03:00,12.579999923706056,12.40999984741211,13.09000015258789,12.399999618530272,9301400.0,0.2600002288818359,2.1103915204727315,0.1800003051757812,0.6900005340576172,BRFS3.SA,2022-05-10 00:00:00-03:00,
2022-05-11 00:00:00-03:00,12.390000343322754,12.609999656677246,12.729999542236328,12.25,8052900.0,-0.1899995803833007,-1.5103305368488975,0.1400003433227539,0.4799995422363281,BRFS3.SA,2022-05-11 00:00:00-03:00,
2022-05-12 00:00:00-03:00,12.579999923706056,12.260000228881836,12.600000381469728,12.079999923706056,6919800.0,0.1899995803833007,1.5334913246043271,0.5,0.5200004577636719,BRFS3.SA,2022-05-12 00:00:00-03:00,
