Date,Close
2022-04-22 00:00:00-03:00,0.0
2022-04-25 00:00:00-03:00,0.009472925438838646
2022-04-26 00:00:00-03:00,0.008648826246745109
2022-04-27 00:00:00-03:00,0.006585164154772611
2022-04-28 00:00:00-03:00,0.008484239476036158
2022-04-29 00:00:00-03:00,0.003448843262199665
2022-05-02 00:00:00-03:00,-0.007689707756213813
2022-05-03 00:00:00-03:00,-0.014285916721545937
2022-05-04 00:00:00-03:00,-0.017538067503188714
2022-05-05 00:00:00-03:00,-0.027104310355888395
2022-05-06 00:00:00-03:00,-0.04433543655598817
2022-05-09 00:00:00-03:00,-0.08093825550304284
2022-05-10 00:00:00-03:00,-0.13029664793693352
2022-05-11 00:00:00-03:00,-0.18625998579808603
2022-05-12 00:00:00-03:00,-0.2444734779338776
2022-05-13 00:00:00-03:00,-0.2910340006880053
2022-05-16 00:00:00-03:00,-0.32831159226065887
2022-05-17 00:00:00-03:00,-0.34984179359014583
2022-05-18 00:00:00-03:00,-0.3645559902495156
2022-05-19 00:00:00-03:00,-0.3744539802399866
2022-05-20 00:00:00-03:00,-0.378076333756162
2022-05-23 00:00:00-03:00,-0.37551586774747503
2022-05-24 00:00:00-03:00,-0.37371598548205526
2022-05-25 00:00:00-03:00,-0.36634838069245346
2022-05-26 00:00:00-03:00,-0.34431856756565815
2022-05-27 00:00:00-03:00,-0.31525067444531973
2022-05-30 00:00:00-03:00,-0.2833369061059357
2022-05-31 00:00:00-03:00,-0.2504091718579821
2022-06-01 00:00:00-03:00,-0.22336474045161755
2022-06-02 00:00:00-03:00,-0.1962560213755955
2022-06-03 00:00:00-03:00,-0.17345927351410184
2022-06-06 00:00:00-03:00,-0.15725694419968606
2022-06-07 00:00:00-03:00,-0.15130132254788795
2022-06-08 00:00:00-03:00,-0.15216431827185792
2022-06-09 00:00:00-03:00,-0.16333439783570872
2022-06-10 00:00:00-03:00,-0.18901356196794708
2022-06-13 00:00:00-03:00,-0.23724362154367376
2022-06-14 00:00:00-03:00,-0.2996861581554217
2022-06-15 00:00:00-03:00,-0.3624796216114466
2022-06-17 00:00:00-03:00,-0.42288264972876666
2022-06-20 00:00:00-03:00,-0.4796326518947002
2022-06-21 00:00:00-03:00,-0.5283185720580966
2022-06-22 00:00:00-03:00,-0.569570278793994
2022-06-23 00:00:00-03:00,-0.5997552846839682
2022-06-24 00:00:00-03:00,-0.6219072466885393
2022-06-27 00:00:00-03:00,-0.6348866123369765
2022-06-28 00:00:00-03:00,-0.642162843927349
2022-06-29 00:00:00-03:00,-0.653366922869801
2022-06-30 00:00:00-03:00,-0.6657299725430748
2022-07-01 00:00:00-03:00,-0.6808704380918628
2022-07-04 00:00:00-03:00,-0.6986890162138139
2022-07-05 00:00:00-03:00,-0.7123599674748019
2022-07-06 00:00:00-03:00,-0.721086686462921
2022-07-07 00:00:00-03:00,-0.7242953966329395
2022-07-08 00:00:00-03:00,-0.7247417938226849
2022-07-11 00:00:00-03:00,-0.724141890310631
2022-07-12 00:00:00-03:00,-0.722998943205555
2022-07-13 00:00:00-03:00,-0.7177152269737469
2022-07-14 00:00:00-03:00,-0.7122664139831618
2022-07-15 00:00:00-03:00,-0.7055322400492217
2022-07-18 00:00:00-03:00,-0.6973682610612805
2022-07-19 00:00:00-03:00,-0.6838208911894191
2022-07-20 00:00:00-03:00,-0.6614567341441395
2022-07-21 00:00:00-03:00,-0.6310120465169516
2022-07-22 00:00:00-03:00,-0.5939160561643193
2022-07-25 00:00:00-03:00,-0.5537178555722467
2022-07-26 00:00:00-03:00,-0.5157527906242542
2022-07-27 00:00:00-03:00,-0.4744453795460655
2022-07-28 00:00:00-03:00,-0.43117424023023004
2022-07-29 00:00:00-03:00,-0.3882756745577921
2022-08-01 00:00:00-03:00,-0.345544275763099
2022-08-02 00:00:00-03:00,-0.30103201007905334
2022-08-03 00:00:00-03:00,-0.24766969384201773
2022-08-04 00:00:00-03:00,-0.18542713239927822
2022-08-05 00:00:00-03:00,-0.11998224394717769
2022-08-08 00:00:00-03:00,-0.05600627386666635
2022-08-09 00:00:00-03:00,0.0038224482931801048
2022-08-10 00:00:00-03:00,0.06618355666076561
2022-08-11 00:00:00-03:00,0.12113925207346254
2022-08-12 00:00:00-03:00,0.17450603675705023
2022-08-15 00:00:00-03:00,0.23307711796311065
2022-08-16 00:00:00-03:00,0.2857333413528522
2022-08-17 00:00:00-03:00,0.3319074752522934
2022-08-18 00:00:00-03:00,0.3700448540273126
2022-08-19 00:00:00-03:00,0.3902642252490908
2022-08-22 00:00:00-03:00,0.3995342733036222
2022-08-23 00:00:00-03:00,0.406441175539771
