Date,Close
2022-04-22 00:00:00-03:00,0.0
2022-04-25 00:00:00-03:00,0.004026959424685314
2022-04-26 00:00:00-03:00,0.006650634690192272
2022-04-27 00:00:00-03:00,0.01087406759938394
2022-04-28 00:00:00-03:00,0.014338233323653608
2022-04-29 00:00:00-03:00,0.011021585533454132
2022-05-02 00:00:00-03:00,-0.00045835728761933796
2022-05-03 00:00:00-03:00,-0.018569543014357506
2022-05-04 00:00:00-03:00,-0.035986510208446204
2022-05-05 00:00:00-03:00,-0.055594271994795
2022-05-06 00:00:00-03:00,-0.07544096062409164
2022-05-09 00:00:00-03:00,-0.09205296943217119
2022-05-10 00:00:00-03:00,-0.10501911449284541
2022-05-11 00:00:00-03:00,-0.11418323461380736
2022-05-12 00:00:00-03:00,-0.11977575971074947
2022-05-13 00:00:00-03:00,-0.12124230042125804
2022-05-16 00:00:00-03:00,-0.11770041333343563
2022-05-17 00:00:00-03:00,-0.10694419046633656
2022-05-18 00:00:00-03:00,-0.09242137272030784
2022-05-19 00:00:00-03:00,-0.07500371299055165
2022-05-20 00:00:00-03:00,-0.0539271068633607
2022-05-23 00:00:00-03:00,-0.026900786242876548
2022-05-24 00:00:00-03:00,0.005936852040962073
2022-05-25 00:00:00-03:00,0.04195235118769222
2022-05-26 00:00:00-03:00,0.07356615380863696
2022-05-27 00:00:00-03:00,0.09789582872273273
2022-05-30 00:00:00-03:00,0.11161411556642481
2022-05-31 00:00:00-03:00,0.12389257767957469
2022-06-01 00:00:00-03:00,0.13072036299060422
2022-06-02 00:00:00-03:00,0.13624432319101548
2022-06-03 00:00:00-03:00,0.13829513214124511
2022-06-06 00:00:00-03:00,0.13612694107138965
2022-06-07 00:00:00-03:00,0.1291957690783016
2022-06-08 00:00:00-03:00,0.11846115413351543
2022-06-09 00:00:00-03:00,0.10444380772289591
2022-06-10 00:00:00-03:00,0.08661536872098582
2022-06-13 00:00:00-03:00,0.06472549185009487
2022-06-14 00:00:00-03:00,0.042512210912317355
2022-06-15 00:00:00-03:00,0.022387069948055522
2022-06-17 00:00:00-03:00,0.001826973457024864
2022-06-20 00:00:00-03:00,-0.017621139058650287
2022-06-21 00:00:00-03:00,-0.037000666587224916
2022-06-22 00:00:00-03:00,-0.05477084303770688
2022-06-23 00:00:00-03:00,-0.0712461615776661
2022-06-24 00:00:00-03:00,-0.08603628701755868
2022-06-27 00:00:00-03:00,-0.09833087293764163
2022-06-28 00:00:00-03:00,-0.10881349009818593
2022-06-29 00:00:00-03:00,-0.12079053304421672
2022-06-30 00:00:00-03:00,-0.132954841116773
2022-07-01 00:00:00-03:00,-0.14272990301655228
2022-07-04 00:00:00-03:00,-0.15220456098171653
2022-07-05 00:00:00-03:00,-0.16409626670687263
2022-07-06 00:00:00-03:00,-0.17697457468109806
2022-07-07 00:00:00-03:00,-0.18656096430342073
2022-07-08 00:00:00-03:00,-0.19315530809428128
2022-07-11 00:00:00-03:00,-0.19740262710228865
2022-07-12 00:00:00-03:00,-0.19840163641803626
2022-07-13 00:00:00-03:00,-0.19559691066136656
2022-07-14 00:00:00-03:00,-0.18821348295231277
2022-07-15 00:00:00-03:00,-0.17918293251495968
2022-07-18 00:00:00-03:00,-0.17076673003870804
2022-07-19 00:00:00-03:00,-0.16215412139525387
2022-07-20 00:00:00-03:00,-0.15270822664097367
2022-07-21 00:00:00-03:00,-0.1417777791462726
2022-07-22 00:00:00-03:00,-0.12794704151938038
2022-07-25 00:00:00-03:00,-0.11003546893799213
2022-07-26 00:00:00-03:00,-0.09215886363002392
2022-07-27 00:00:00-03:00,-0.06614121843737937
2022-07-28 00:00:00-03:00,-0.03718757912435508
2022-07-29 00:00:00-03:00,-0.0071917812606662945
2022-08-01 00:00:00-03:00,0.020629408488627862
2022-08-02 00:00:00-03:00,0.04796627137767998
2022-08-03 00:00:00-03:00,0.07393383751932722
2022-08-04 00:00:00-03:00,0.10276155021460451
2022-08-05 00:00:00-03:00,0.13211330506076102
2022-08-08 00:00:00-03:00,0.16345389168925875
2022-08-09 00:00:00-03:00,0.19816296748273515
2022-08-10 00:00:00-03:00,0.23334838240113964
2022-08-11 00:00:00-03:00,0.2659779494991921
2022-08-12 00:00:00-03:00,0.29835076797838506
2022-08-15 00:00:00-03:00,0.3264334360036927
2022-08-16 00:00:00-03:00,0.35024776087612647
