Date,Close
2021-01-04 00:00:00-03:00,0.0
2021-01-05 00:00:00-03:00,-0.0016203599098396637
2021-01-06 00:00:00-03:00,-0.003369013475229226
2021-01-07 00:00:00-03:00,-0.006343094001406814
2021-01-08 00:00:00-03:00,-0.0008383652785606519
2021-01-11 00:00:00-03:00,0.0007892543664799049
2021-01-12 00:00:00-03:00,0.013923494578731826
2021-01-13 00:00:00-03:00,0.03309372717404623
2021-01-14 00:00:00-03:00,0.05572953405384096
2021-01-15 00:00:00-03:00,0.07489667727996195
2021-01-18 00:00:00-03:00,0.08721754563776961
2021-01-19 00:00:00-03:00,0.09398910644706879
2021-01-20 00:00:00-03:00,0.09215803154865017
2021-01-21 00:00:00-03:00,0.08053874152989786
2021-01-22 00:00:00-03:00,0.062367555722768184
2021-01-26 00:00:00-03:00,0.04387716624199418
2021-01-27 00:00:00-03:00,0.027182018511371822
2021-01-28 00:00:00-03:00,0.014387514966741986
2021-01-29 00:00:00-03:00,-0.0010790606389670461
2021-02-01 00:00:00-03:00,-0.01202930959292016
2021-02-02 00:00:00-03:00,-0.019041575958790476
2021-02-03 00:00:00-03:00,-0.021037954974030628
2021-02-04 00:00:00-03:00,-0.023197680360040156
2021-02-05 00:00:00-03:00,-0.023490170111989554
2021-02-08 00:00:00-03:00,-0.020321362637545304
2021-02-09 00:00:00-03:00,-0.01780233569773467
2021-02-10 00:00:00-03:00,-0.016917640675598183
2021-02-11 00:00:00-03:00,-0.00459238527543434
2021-02-12 00:00:00-03:00,0.012339625363163804
2021-02-17 00:00:00-03:00,0.03092480702977248
2021-02-18 00:00:00-03:00,0.05636495158465971
2021-02-19 00:00:00-03:00,0.08549137660064662
2021-02-22 00:00:00-03:00,0.10910555892563975
2021-02-23 00:00:00-03:00,0.1289649209507258
2021-02-24 00:00:00-03:00,0.13719275899804667
2021-02-25 00:00:00-03:00,0.1355884322508863
2021-02-26 00:00:00-03:00,0.11748046573513979
2021-03-01 00:00:00-03:00,0.0904860552163346
2021-03-02 00:00:00-03:00,0.05685868887610056
2021-03-03 00:00:00-03:00,0.018884728315756334
2021-03-04 00:00:00-03:00,-0.010505188967824442
2021-03-05 00:00:00-03:00,-0.03002811955628088
2021-03-08 00:00:00-03:00,-0.054609418142851744
2021-03-09 00:00:00-03:00,-0.07738683041790173
2021-03-10 00:00:00-03:00,-0.0958008883659476
2021-03-11 00:00:00-03:00,-0.10827624384917896
2021-03-12 00:00:00-03:00,-0.11675030739529257
2021-03-15 00:00:00-03:00,-0.12449927207245874
2021-03-16 00:00:00-03:00,-0.1340689601836702
2021-03-17 00:00:00-03:00,-0.14006066760542404
2021-03-18 00:00:00-03:00,-0.14771781775006793
2021-03-19 00:00:00-03:00,-0.14971914517752058
2021-03-22 00:00:00-03:00,-0.14694406015461228
2021-03-23 00:00:00-03:00,-0.14098583542249526
2021-03-24 00:00:00-03:00,-0.09430437397706137
2021-03-25 00:00:00-03:00,-0.017877546576374553
2021-03-26 00:00:00-03:00,0.07448249231134721
2021-03-29 00:00:00-03:00,0.1733904956358373
2021-03-30 00:00:00-03:00,0.2798215322104274
2021-03-31 00:00:00-03:00,0.389962244146993
2021-04-01 00:00:00-03:00,0.48927485135695153
2021-04-05 00:00:00-03:00,0.5889303698301308
2021-04-06 00:00:00-03:00,0.6777954600925136
