,Data compra,Valor compra,Data venda,Valor venda,Lucro,Taxa retorno,ticker
0,2007-03-29 03:00:00,6.813786029815674,2007-03-30 03:00:00,7.207259178161621,0.39347314834594727,5.614082010710398,JBSS3.SA
1,2007-04-02 03:00:00,7.072902202606201,2007-04-20 03:00:00,7.677505970001221,0.6046037673950195,8.20238598331508,JBSS3.SA
2,2007-05-23 03:00:00,6.67943000793457,2007-05-31 03:00:00,7.773475170135498,1.0940451622009277,15.168466348022147,JBSS3.SA
3,2007-06-19 03:00:00,6.852173805236816,2007-07-11 03:00:00,8.96348762512207,2.111313819885254,26.859344936490224,JBSS3.SA
4,2007-08-16 03:00:00,7.49516487121582,2007-09-03 03:00:00,8.925101280212402,1.429936408996582,17.46095467178822,JBSS3.SA
5,2007-10-17 02:00:00,7.00572395324707,2007-11-01 02:00:00,7.629520893096924,0.6237969398498535,8.5297528286734,JBSS3.SA
6,2007-12-21 02:00:00,5.220704078674316,2008-01-10 02:00:00,6.669833183288574,1.4491291046142578,24.496257584204585,JBSS3.SA
7,2008-02-14 02:00:00,4.4145660400390625,2008-02-29 03:00:00,6.30515193939209,1.8905858993530273,35.645753031671504,JBSS3.SA
8,2008-03-10 03:00:00,5.902082920074463,2008-03-31 03:00:00,6.861771106719971,0.9596881866455078,15.066026132810483,JBSS3.SA
9,2008-04-02 03:00:00,7.053708076477051,2008-04-30 03:00:00,8.649999618530273,1.5962915420532227,20.4005829997287,JBSS3.SA
10,2008-05-14 03:00:00,7.550000190734863,2008-05-30 03:00:00,9.899999618530273,2.34999942779541,27.098713008441916,JBSS3.SA
11,2008-06-26 03:00:00,7.900000095367432,2008-07-16 03:00:00,9.100000381469727,1.200000286102295,14.141168389775105,JBSS3.SA
12,2008-08-26 03:00:00,6.510000228881836,2008-09-01 03:00:00,6.5,-0.010000228881835938,-0.1537314477385987,JBSS3.SA
13,2008-10-17 03:00:00,2.799999952316284,2008-11-28 02:00:00,5.050000190734863,2.250000238418579,58.9768880905288,JBSS3.SA
14,2008-12-29 02:00:00,4.510000228881836,2009-01-05 02:00:00,5.380000114440918,0.869999885559082,17.639119118080043,JBSS3.SA
15,2009-02-19 03:00:00,4.46999979019165,2009-03-23 03:00:00,5.300000190734863,0.8300004005432129,17.031849485730017,JBSS3.SA
16,2009-04-01 03:00:00,5.349999904632568,2009-04-24 03:00:00,6.949999809265137,1.5999999046325684,26.164508905060824,JBSS3.SA
17,2009-05-21 03:00:00,5.949999809265137,2009-05-29 03:00:00,6.730000019073486,0.7800002098083496,12.318395898947706,JBSS3.SA
18,2009-06-24 03:00:00,6.659999847412109,2009-07-30 03:00:00,7.489999771118164,0.8299999237060547,11.744930532960222,JBSS3.SA
19,2009-08-11 03:00:00,7.210000038146973,2009-08-28 03:00:00,7.949999809265137,0.7399997711181641,9.77029480867335,JBSS3.SA
20,2009-09-01 03:00:00,7.599999904632568,2009-09-30 03:00:00,9.220000267028809,1.6200003623962402,19.322683178647278,JBSS3.SA
21,2009-10-28 02:00:00,9.109999656677246,2009-11-04 02:00:00,10.800000190734863,1.6900005340576172,17.017347820530468,JBSS3.SA
22,2009-12-21 02:00:00,9.100000381469727,2010-01-14 02:00:00,10.600000381469727,1.5,15.257958166317723,JBSS3.SA
23,2010-02-08 02:00:00,8.800000190734863,2010-03-08 03:00:00,9.670000076293945,0.869999885559082,9.42765741963826,JBSS3.SA
24,2010-04-06 03:00:00,7.860000133514404,2010-04-20 03:00:00,8.65999984741211,0.7999997138977051,9.692808152681444,JBSS3.SA
25,2010-05-20 03:00:00,6.400000095367432,2010-06-17 03:00:00,8.300000190734863,1.9000000953674316,25.995753251586866,JBSS3.SA
26,2010-07-05 03:00:00,7.730000019073486,2010-07-30 03:00:00,8.600000381469727,0.8700003623962402,10.665338254961267,JBSS3.SA
27,2010-08-26 03:00:00,7.059999942779541,2010-09-23 03:00:00,7.78000020980835,0.7200002670288086,9.71113217576842,JBSS3.SA
28,2010-10-25 02:00:00,6.320000171661377,2010-11-09 02:00:00,6.690000057220459,0.36999988555908203,5.689464737289396,JBSS3.SA
29,2010-12-09 02:00:00,6.519999980926514,2010-12-23 02:00:00,7.570000171661377,1.0500001907348633,14.931871711271283,JBSS3.SA
30,2011-01-31 02:00:00,6.300000190734863,2011-02-01 02:00:00,6.429999828338623,0.12999963760375977,2.042484787971775,JBSS3.SA
31,2011-03-28 03:00:00,5.78000020980835,2011-04-01 03:00:00,5.889999866485596,0.1099996566772461,1.885225601220676,JBSS3.SA
32,2011-05-23 03:00:00,4.96999979019165,2011-06-03 03:00:00,5.630000114440918,0.6600003242492676,12.46896645850057,JBSS3.SA
33,2011-07-29 03:00:00,4.579999923706055,2011-08-01 03:00:00,4.610000133514404,0.03000020980834961,0.6528904502439875,JBSS3.SA
34,2011-09-30 03:00:00,3.630000114440918,2011-10-31 02:00:00,5.489999771118164,1.859999656677246,41.369553402757525,JBSS3.SA
35,2011-11-01 02:00:00,4.730000019073486,2011-11-28 02:00:00,6.110000133514404,1.380000114440918,25.600158849899728,JBSS3.SA
36,2011-12-15 02:00:00,5.539999961853027,2011-12-27 02:00:00,6.949999809265137,1.4099998474121094,22.674713825937783,JBSS3.SA
37,2012-01-13 02:00:00,5.420000076293945,2012-01-31 02:00:00,6.389999866485596,0.9699997901916504,16.46384179672419,JBSS3.SA
38,2012-02-02 02:00:00,6.449999809265137,2012-02-15 02:00:00,7.480000019073486,1.0300002098083496,14.815269329993304,JBSS3.SA
39,2012-03-30 03:00:00,7.5,2012-04-19 03:00:00,7.909999847412109,0.4099998474121094,5.3224741946793035,JBSS3.SA
40,2012-05-31 03:00:00,5.449999809265137,2012-06-19 03:00:00,6.369999885559082,0.9200000762939453,15.59838779405352,JBSS3.SA
41,2012-07-25 03:00:00,4.960000038146973,2012-08-28 03:00:00,6.28000020980835,1.320000171661377,23.596426546132168,JBSS3.SA
42,2012-09-10 03:00:00,5.599999904632568,2012-09-27 03:00:00,6.78000020980835,1.1800003051757812,19.12105521862832,JBSS3.SA
43,2012-10-24 02:00:00,6.460000038146973,2012-11-01 02:00:00,6.889999866485596,0.42999982833862305,6.444174194795468,JBSS3.SA
44,2012-12-05 02:00:00,5.260000228881836,2012-12-20 02:00:00,6.070000171661377,0.809999942779541,14.322756308842461,JBSS3.SA
45,2013-01-07 02:00:00,6.110000133514404,2013-01-29 02:00:00,7.730000019073486,1.619999885559082,23.51820700315049,JBSS3.SA
46,2013-02-22 03:00:00,6.71999979019165,2013-03-11 03:00:00,7.239999771118164,0.5199999809265137,7.453305147053406,JBSS3.SA
47,2013-04-17 03:00:00,5.929999828338623,2013-05-28 03:00:00,7.110000133514404,1.1800003051757812,18.147807853186862,JBSS3.SA
48,2013-06-21 03:00:00,5.739999771118164,2013-07-22 03:00:00,6.900000095367432,1.1600003242492676,18.40622549679906,JBSS3.SA
49,2013-08-02 03:00:00,6.800000190734863,2013-08-20 03:00:00,7.75,0.9499998092651367,13.07702031339504,JBSS3.SA
50,2013-09-02 03:00:00,7.239999771118164,2013-09-11 03:00:00,8.0,0.7600002288818359,9.982036689572471,JBSS3.SA
51,2013-10-08 03:00:00,7.510000228881836,2013-10-17 03:00:00,8.300000190734863,0.7899999618530273,10.002004152967082,JBSS3.SA
52,2013-11-07 02:00:00,8.100000381469727,2013-11-29 02:00:00,8.399999618530273,0.2999992370605469,3.6367551662784328,JBSS3.SA
53,2013-12-04 02:00:00,7.71999979019165,2013-12-27 02:00:00,8.8100004196167,1.0900006294250488,13.207315071824121,JBSS3.SA
54,2014-01-23 02:00:00,8.100000381469727,2014-02-04 02:00:00,8.170000076293945,0.06999969482421875,0.8604809436795634,JBSS3.SA
55,2014-03-10 03:00:00,7.199999809265137,2014-03-20 03:00:00,7.869999885559082,0.6700000762939453,8.8977048356843,JBSS3.SA
56,2014-04-01 03:00:00,7.550000190734863,2014-04-11 03:00:00,8.140000343322754,0.5900001525878906,7.5242633667861725,JBSS3.SA
57,2014-05-30 03:00:00,7.5,2014-06-18 03:00:00,7.980000019073486,0.48000001907348633,6.203539330961386,JBSS3.SA
58,2014-07-01 03:00:00,7.539999961853027,2014-07-30 03:00:00,8.6899995803833,1.1499996185302734,14.195071402940778,JBSS3.SA
59,2014-08-05 03:00:00,8.649999618530273,2014-08-28 03:00:00,10.420000076293945,1.7700004577636719,18.616776680385602,JBSS3.SA
60,2014-09-30 03:00:00,9.149999618530273,2014-10-31 02:00:00,11.050000190734863,1.9000005722045898,18.867660762808676,JBSS3.SA
61,2014-11-03 02:00:00,10.699999809265137,2014-11-24 02:00:00,12.010000228881836,1.3100004196166992,11.549593150732479,JBSS3.SA
62,2014-12-02 02:00:00,10.84000015258789,2014-12-19 02:00:00,12.220000267028809,1.380000114440918,11.983096550736006,JBSS3.SA
63,2015-01-14 02:00:00,10.130000114440918,2015-01-29 02:00:00,11.680000305175781,1.5500001907348633,14.237667397032439,JBSS3.SA
64,2015-02-10 02:00:00,11.170000076293945,2015-02-27 03:00:00,12.399999618530273,1.2299995422363281,10.446482193593901,JBSS3.SA
65,2015-03-03 03:00:00,12.449999809265137,2015-03-23 03:00:00,14.199999809265137,1.75,13.152134358453516,JBSS3.SA
66,2015-04-01 03:00:00,14.880000114440918,2015-04-10 03:00:00,16.440000534057617,1.5600004196166992,9.969938501742224,JBSS3.SA
67,2015-05-04 03:00:00,15.619999885559082,2015-05-19 03:00:00,16.860000610351562,1.2400007247924805,7.639185168989241,JBSS3.SA
68,2015-06-25 03:00:00,15.34000015258789,2015-07-02 03:00:00,16.25,0.9099998474121094,5.7629102889577,JBSS3.SA
69,2015-08-25 03:00:00,13.600000381469727,2015-09-11 03:00:00,17.200000762939453,3.6000003814697266,23.48396073851007,JBSS3.SA
70,2015-10-30 02:00:00,14.25,2015-11-04 02:00:00,14.369999885559082,0.11999988555908203,0.8385785412396695,JBSS3.SA
71,2015-12-01 02:00:00,11.680000305175781,2015-12-14 02:00:00,12.739999771118164,1.0599994659423828,8.686862865026585,JBSS3.SA
72,2016-01-27 02:00:00,8.40999984741211,2016-02-24 03:00:00,11.979999542236328,3.5699996948242188,35.38170986354145,JBSS3.SA
73,2016-03-29 03:00:00,10.609999656677246,2016-04-01 03:00:00,10.770000457763672,0.16000080108642578,1.496761340440797,JBSS3.SA
74,2016-05-09 03:00:00,8.470000267028809,2016-05-16 03:00:00,12.220000267028809,3.75,36.65434354048474,JBSS3.SA
75,2016-06-22 03:00:00,9.0600004196167,2016-07-29 03:00:00,10.899999618530273,1.8399991989135742,18.489358786767887,JBSS3.SA
76,2016-08-16 03:00:00,10.84000015258789,2016-08-30 03:00:00,12.65999984741211,1.8199996948242188,15.520439457540034,JBSS3.SA
77,2016-09-06 03:00:00,11.010000228881836,2016-10-05 03:00:00,12.859999656677246,1.8499994277954102,15.531772058939552,JBSS3.SA
78,2016-11-11 02:00:00,9.100000381469727,2016-11-17 02:00:00,10.199999809265137,1.0999994277954102,11.411324614817511,JBSS3.SA
79,2016-12-01 02:00:00,9.069999694824219,2016-12-22 02:00:00,11.479999542236328,2.4099998474121094,23.56341205362139,JBSS3.SA
80,2017-01-02 02:00:00,11.300000190734863,2017-01-20 02:00:00,12.079999923706055,0.7799997329711914,6.674844359345866,JBSS3.SA
81,2017-02-24 03:00:00,11.699999809265137,2017-03-16 03:00:00,11.989999771118164,0.28999996185302734,2.4484124448443354,JBSS3.SA
82,2017-04-06 03:00:00,9.5,2017-04-25 03:00:00,10.470000267028809,0.9700002670288086,9.72222517801342,JBSS3.SA
83,2017-05-22 03:00:00,5.980000019073486,2017-06-06 03:00:00,7.900000095367432,1.9200000762939453,27.84422003927159,JBSS3.SA
84,2017-07-06 03:00:00,6.300000190734863,2017-07-27 03:00:00,7.900000095367432,1.5999999046325684,22.631310787194085,JBSS3.SA
85,2017-08-01 03:00:00,7.699999809265137,2017-08-28 03:00:00,9.100000381469727,1.4000005722045898,16.70541513536772,JBSS3.SA
86,2017-09-05 03:00:00,7.869999885559082,2017-09-15 03:00:00,8.850000381469727,0.9800004959106445,11.735945423586204,JBSS3.SA
87,2017-10-30 02:00:00,7.53000020980835,2017-11-09 02:00:00,8.0,0.4699997901916504,6.054647200503942,JBSS3.SA
88,2017-12-01 02:00:00,8.130000114440918,2017-12-28 02:00:00,9.8100004196167,1.6800003051757812,18.784137871556123,JBSS3.SA
89,2018-01-23 02:00:00,9.550000190734863,2018-01-29 02:00:00,10.180000305175781,0.630000114440918,6.3883866635475055,JBSS3.SA
90,2018-02-08 02:00:00,9.600000381469727,2018-02-23 03:00:00,10.300000190734863,0.6999998092651367,7.038077554331827,JBSS3.SA
91,2018-03-28 03:00:00,8.899999618530273,2018-04-02 03:00:00,9.399999618530273,0.5,5.465841481774547,JBSS3.SA
92,2018-05-08 03:00:00,8.140000343322754,2018-05-25 03:00:00,9.609999656677246,1.4699993133544922,16.601396506493728,JBSS3.SA
93,2018-06-07 03:00:00,8.449999809265137,2018-06-25 03:00:00,9.470000267028809,1.0200004577636719,11.39625165984174,JBSS3.SA
94,2018-07-31 03:00:00,9.020000457763672,2018-08-27 03:00:00,9.600000381469727,0.5799999237060547,6.231875338583591,JBSS3.SA
95,2018-09-13 03:00:00,9.100000381469727,2018-09-18 03:00:00,9.770000457763672,0.6700000762939453,7.104205746614599,JBSS3.SA
96,2018-10-05 03:00:00,8.649999618530273,2018-10-30 03:00:00,10.300000190734863,1.6500005722045898,17.458463691029728,JBSS3.SA
