Date,Close,Date
2022-04-18 00:00:00-03:00,,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,33.68418516544245,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,27.522917719317817,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,42.753630700017624,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,43.382359901925824,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,46.82540042960749,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,45.081951515033076,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,47.41379416655191,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,48.672556662408894,2022-05-17 00:00:00-03:00
2022-05-18 00:00:00-03:00,34.3283693624223,2022-05-18 00:00:00-03:00
2022-05-19 00:00:00-03:00,40.93959366414327,2022-05-19 00:00:00-03:00
2022-05-20 00:00:00-03:00,49.31506894054917,2022-05-20 00:00:00-03:00
2022-05-23 00:00:00-03:00,50.0,2022-05-23 00:00:00-03:00
2022-05-24 00:00:00-03:00,50.0,2022-05-24 00:00:00-03:00
2022-05-25 00:00:00-03:00,55.63379714139497,2022-05-25 00:00:00-03:00
2022-05-26 00:00:00-03:00,57.3426620063316,2022-05-26 00:00:00-03:00
2022-05-27 00:00:00-03:00,65.1162799293985,2022-05-27 00:00:00-03:00
2022-05-30 00:00:00-03:00,54.54544140943532,2022-05-30 00:00:00-03:00
2022-05-31 00:00:00-03:00,48.648638199324104,2022-05-31 00:00:00-03:00
2022-06-01 00:00:00-03:00,50.0,2022-06-01 00:00:00-03:00
2022-06-02 00:00:00-03:00,42.9906637848437,2022-06-02 00:00:00-03:00
2022-06-03 00:00:00-03:00,38.983050847457626,2022-06-03 00:00:00-03:00
