Date,Close,Date
2022-04-18 00:00:00-03:00,,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,31.538482104197854,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,35.3625888828821,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,43.617029911029846,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,30.424823619736017,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,43.84616814184394,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,48.4706001677567,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,62.064678977434475,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,64.07537010177909,2022-05-17 00:00:00-03:00
2022-05-18 00:00:00-03:00,60.975605433617204,2022-05-18 00:00:00-03:00
2022-05-19 00:00:00-03:00,65.90197699964322,2022-05-19 00:00:00-03:00
2022-05-20 00:00:00-03:00,74.97033767536072,2022-05-20 00:00:00-03:00
2022-05-23 00:00:00-03:00,73.23292822974125,2022-05-23 00:00:00-03:00
2022-05-24 00:00:00-03:00,73.2948070687934,2022-05-24 00:00:00-03:00
2022-05-25 00:00:00-03:00,81.05399694153748,2022-05-25 00:00:00-03:00
2022-05-26 00:00:00-03:00,74.42397143721041,2022-05-26 00:00:00-03:00
2022-05-27 00:00:00-03:00,74.39447691314675,2022-05-27 00:00:00-03:00
2022-05-30 00:00:00-03:00,61.4822702010921,2022-05-30 00:00:00-03:00
2022-05-31 00:00:00-03:00,64.29310129664398,2022-05-31 00:00:00-03:00
2022-06-01 00:00:00-03:00,62.79570095359355,2022-06-01 00:00:00-03:00
2022-06-02 00:00:00-03:00,62.554124171004325,2022-06-02 00:00:00-03:00
