Date,Close,Date
2022-04-11 00:00:00-03:00,,2022-04-11 00:00:00-03:00
2022-04-12 00:00:00-03:00,,2022-04-12 00:00:00-03:00
2022-04-13 00:00:00-03:00,,2022-04-13 00:00:00-03:00
2022-04-14 00:00:00-03:00,,2022-04-14 00:00:00-03:00
2022-04-18 00:00:00-03:00,,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,22.38372055414402,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,29.14389385133551,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,31.21131336243881,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,24.52043051052531,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,25.903075083335146,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,25.432519443080448,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,22.5318357201518,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,26.373621767059632,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,28.337869278169755,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,34.2034174678476,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,41.79687179857801,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,38.17426720892889,2022-05-17 00:00:00-03:00
2022-05-18 00:00:00-03:00,31.28654590260175,2022-05-18 00:00:00-03:00
2022-05-19 00:00:00-03:00,40.251571249244904,2022-05-19 00:00:00-03:00
2022-05-20 00:00:00-03:00,49.13871023467995,2022-05-20 00:00:00-03:00
2022-05-23 00:00:00-03:00,48.67337187817818,2022-05-23 00:00:00-03:00
2022-05-24 00:00:00-03:00,47.61904677099799,2022-05-24 00:00:00-03:00
2022-05-25 00:00:00-03:00,54.21940376463809,2022-05-25 00:00:00-03:00
2022-05-26 00:00:00-03:00,58.400808036191776,2022-05-26 00:00:00-03:00
2022-05-27 00:00:00-03:00,66.73574627721185,2022-05-27 00:00:00-03:00
2022-05-30 00:00:00-03:00,74.27912892026691,2022-05-30 00:00:00-03:00
2022-05-31 00:00:00-03:00,70.60849902377028,2022-05-31 00:00:00-03:00
2022-06-01 00:00:00-03:00,80.72140014589799,2022-06-01 00:00:00-03:00
2022-06-02 00:00:00-03:00,80.95823444133768,2022-06-02 00:00:00-03:00
2022-06-03 00:00:00-03:00,78.13299784801258,2022-06-03 00:00:00-03:00
2022-06-06 00:00:00-03:00,69.75904663790632,2022-06-06 00:00:00-03:00
2022-06-07 00:00:00-03:00,80.65396624770806,2022-06-07 00:00:00-03:00
2022-06-08 00:00:00-03:00,64.94415539682872,2022-06-08 00:00:00-03:00
2022-06-09 00:00:00-03:00,48.68765819489614,2022-06-09 00:00:00-03:00
2022-06-10 00:00:00-03:00,42.69005456581583,2022-06-10 00:00:00-03:00
2022-06-13 00:00:00-03:00,33.636362510419204,2022-06-13 00:00:00-03:00
2022-06-14 00:00:00-03:00,31.99496574548297,2022-06-14 00:00:00-03:00
2022-06-15 00:00:00-03:00,25.49800070214793,2022-06-15 00:00:00-03:00
2022-06-17 00:00:00-03:00,16.06682392905247,2022-06-17 00:00:00-03:00
2022-06-20 00:00:00-03:00,15.98463876212521,2022-06-20 00:00:00-03:00
2022-06-21 00:00:00-03:00,16.447350754293982,2022-06-21 00:00:00-03:00
2022-06-22 00:00:00-03:00,11.33248322072726,2022-06-22 00:00:00-03:00
2022-06-23 00:00:00-03:00,1.7172945675318774,2022-06-23 00:00:00-03:00
2022-06-24 00:00:00-03:00,11.43551001636795,2022-06-24 00:00:00-03:00
2022-06-27 00:00:00-03:00,18.2849829577283,2022-06-27 00:00:00-03:00
2022-06-28 00:00:00-03:00,17.97468537799911,2022-06-28 00:00:00-03:00
2022-06-29 00:00:00-03:00,19.241190660919482,2022-06-29 00:00:00-03:00
2022-06-30 00:00:00-03:00,20.17045573847108,2022-06-30 00:00:00-03:00
