Date,Close,Date
2022-04-12 00:00:00-03:00,,2022-04-12 00:00:00-03:00
2022-04-13 00:00:00-03:00,,2022-04-13 00:00:00-03:00
2022-04-14 00:00:00-03:00,,2022-04-14 00:00:00-03:00
2022-04-18 00:00:00-03:00,,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,42.850050846818775,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,45.96391254457045,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,38.993979800153234,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,44.3087507493819,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,33.62362679583963,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,28.214573423309357,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,26.247616722470237,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,33.2011126931285,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,31.794254810009864,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,29.833332697550457,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,33.739836389795094,2022-05-17 00:00:00-03:00
2022-05-18 00:00:00-03:00,29.35845954799499,2022-05-18 00:00:00-03:00
2022-05-19 00:00:00-03:00,36.353711563072224,2022-05-19 00:00:00-03:00
2022-05-20 00:00:00-03:00,29.967069101149626,2022-05-20 00:00:00-03:00
2022-05-23 00:00:00-03:00,30.96408206891275,2022-05-23 00:00:00-03:00
2022-05-24 00:00:00-03:00,25.527352515152913,2022-05-24 00:00:00-03:00
2022-05-25 00:00:00-03:00,29.99223277891787,2022-05-25 00:00:00-03:00
2022-05-26 00:00:00-03:00,35.44213011447174,2022-05-26 00:00:00-03:00
2022-05-27 00:00:00-03:00,47.56205624665464,2022-05-27 00:00:00-03:00
2022-05-30 00:00:00-03:00,46.73570792032145,2022-05-30 00:00:00-03:00
2022-05-31 00:00:00-03:00,54.34554795013014,2022-05-31 00:00:00-03:00
2022-06-01 00:00:00-03:00,49.11699359827859,2022-06-01 00:00:00-03:00
2022-06-02 00:00:00-03:00,50.50992640072862,2022-06-02 00:00:00-03:00
2022-06-03 00:00:00-03:00,45.88005801835351,2022-06-03 00:00:00-03:00
2022-06-06 00:00:00-03:00,44.22110364923655,2022-06-06 00:00:00-03:00
2022-06-07 00:00:00-03:00,56.322470154105524,2022-06-07 00:00:00-03:00
2022-06-08 00:00:00-03:00,51.53186241567989,2022-06-08 00:00:00-03:00
2022-06-09 00:00:00-03:00,48.41681303945455,2022-06-09 00:00:00-03:00
2022-06-10 00:00:00-03:00,43.962365115925,2022-06-10 00:00:00-03:00
2022-06-13 00:00:00-03:00,45.215057633710764,2022-06-13 00:00:00-03:00
2022-06-14 00:00:00-03:00,43.379504195109575,2022-06-14 00:00:00-03:00
2022-06-15 00:00:00-03:00,42.51968655980224,2022-06-15 00:00:00-03:00
2022-06-17 00:00:00-03:00,37.00221824178149,2022-06-17 00:00:00-03:00
2022-06-20 00:00:00-03:00,35.490721231598506,2022-06-20 00:00:00-03:00
2022-06-21 00:00:00-03:00,43.33333590215264,2022-06-21 00:00:00-03:00
2022-06-22 00:00:00-03:00,46.772594264582736,2022-06-22 00:00:00-03:00
2022-06-23 00:00:00-03:00,42.550909900273055,2022-06-23 00:00:00-03:00
2022-06-24 00:00:00-03:00,51.77304824321572,2022-06-24 00:00:00-03:00
2022-06-27 00:00:00-03:00,47.60892837543095,2022-06-27 00:00:00-03:00
2022-06-28 00:00:00-03:00,39.130440791896966,2022-06-28 00:00:00-03:00
2022-06-29 00:00:00-03:00,37.44979686070776,2022-06-29 00:00:00-03:00
2022-06-30 00:00:00-03:00,41.07929233178785,2022-06-30 00:00:00-03:00
2022-07-01 00:00:00-03:00,51.77265311379688,2022-07-01 00:00:00-03:00
2022-07-04 00:00:00-03:00,54.02230891465072,2022-07-04 00:00:00-03:00
2022-07-05 00:00:00-03:00,63.2941164643711,2022-07-05 00:00:00-03:00
2022-07-06 00:00:00-03:00,58.33752677613723,2022-07-06 00:00:00-03:00
2022-07-07 00:00:00-03:00,62.473566043885334,2022-07-07 00:00:00-03:00
2022-07-08 00:00:00-03:00,62.24328016429506,2022-07-08 00:00:00-03:00
2022-07-11 00:00:00-03:00,52.98826146462128,2022-07-11 00:00:00-03:00
2022-07-12 00:00:00-03:00,51.752462160659704,2022-07-12 00:00:00-03:00
2022-07-13 00:00:00-03:00,47.60234092941164,2022-07-13 00:00:00-03:00
2022-07-14 00:00:00-03:00,41.867851080475056,2022-07-14 00:00:00-03:00
2022-07-15 00:00:00-03:00,50.66747343167208,2022-07-15 00:00:00-03:00
2022-07-18 00:00:00-03:00,57.07450103880718,2022-07-18 00:00:00-03:00
2022-07-19 00:00:00-03:00,63.21687277635833,2022-07-19 00:00:00-03:00
2022-07-20 00:00:00-03:00,72.89719303390046,2022-07-20 00:00:00-03:00
2022-07-21 00:00:00-03:00,71.2871271936865,2022-07-21 00:00:00-03:00
2022-07-22 00:00:00-03:00,71.37545673244811,2022-07-22 00:00:00-03:00
2022-07-25 00:00:00-03:00,57.06436028223965,2022-07-25 00:00:00-03:00
2022-07-26 00:00:00-03:00,52.077356360692114,2022-07-26 00:00:00-03:00
2022-07-27 00:00:00-03:00,58.13516747482282,2022-07-27 00:00:00-03:00
2022-07-28 00:00:00-03:00,63.13799260689294,2022-07-28 00:00:00-03:00
2022-07-29 00:00:00-03:00,69.53503464530013,2022-07-29 00:00:00-03:00
2022-08-01 00:00:00-03:00,67.50524220786389,2022-08-01 00:00:00-03:00
2022-08-02 00:00:00-03:00,72.37568368601322,2022-08-02 00:00:00-03:00
2022-08-03 00:00:00-03:00,76.91483173345588,2022-08-03 00:00:00-03:00
2022-08-04 00:00:00-03:00,80.67264387970022,2022-08-04 00:00:00-03:00
2022-08-05 00:00:00-03:00,78.31953917408093,2022-08-05 00:00:00-03:00
2022-08-08 00:00:00-03:00,74.64348995063844,2022-08-08 00:00:00-03:00
2022-08-09 00:00:00-03:00,67.21629493113474,2022-08-09 00:00:00-03:00
2022-08-10 00:00:00-03:00,70.07525033629784,2022-08-10 00:00:00-03:00
2022-08-11 00:00:00-03:00,72.74816303762069,2022-08-11 00:00:00-03:00
2022-08-12 00:00:00-03:00,76.39404822258541,2022-08-12 00:00:00-03:00
2022-08-15 00:00:00-03:00,83.23442539569463,2022-08-15 00:00:00-03:00
2022-08-16 00:00:00-03:00,79.57399564195347,2022-08-16 00:00:00-03:00
2022-08-17 00:00:00-03:00,68.31193826894102,2022-08-17 00:00:00-03:00
2022-08-18 00:00:00-03:00,67.02178755407539,2022-08-18 00:00:00-03:00
2022-08-19 00:00:00-03:00,59.60378736004563,2022-08-19 00:00:00-03:00
2022-08-22 00:00:00-03:00,51.65416808154262,2022-08-22 00:00:00-03:00
2022-08-23 00:00:00-03:00,45.29237531396105,2022-08-23 00:00:00-03:00
2022-08-24 00:00:00-03:00,28.682162519415407,2022-08-24 00:00:00-03:00
2022-08-25 00:00:00-03:00,33.63343922083026,2022-08-25 00:00:00-03:00
2022-08-26 00:00:00-03:00,31.677764176415973,2022-08-26 00:00:00-03:00
2022-08-29 00:00:00-03:00,32.20442735034303,2022-08-29 00:00:00-03:00
2022-08-30 00:00:00-03:00,18.115406135614833,2022-08-30 00:00:00-03:00
2022-08-31 00:00:00-03:00,22.922636807831385,2022-08-31 00:00:00-03:00
2022-09-01 00:00:00-03:00,22.254342110993324,2022-09-01 00:00:00-03:00
2022-09-02 00:00:00-03:00,19.352528114170827,2022-09-02 00:00:00-03:00
2022-09-05 00:00:00-03:00,22.261992402281475,2022-09-05 00:00:00-03:00
2022-09-06 00:00:00-03:00,30.853769745811576,2022-09-06 00:00:00-03:00
2022-09-08 00:00:00-03:00,43.03893645361764,2022-09-08 00:00:00-03:00
2022-09-09 00:00:00-03:00,60.59356413972165,2022-09-09 00:00:00-03:00
2022-09-12 00:00:00-03:00,71.42857629425478,2022-09-12 00:00:00-03:00
2022-09-13 00:00:00-03:00,64.30866027572512,2022-09-13 00:00:00-03:00
2022-09-14 00:00:00-03:00,62.276960353764984,2022-09-14 00:00:00-03:00
2022-09-15 00:00:00-03:00,63.42666973769421,2022-09-15 00:00:00-03:00
2022-09-16 00:00:00-03:00,62.39870114895273,2022-09-16 00:00:00-03:00
2022-09-19 00:00:00-03:00,64.59730174391048,2022-09-19 00:00:00-03:00
2022-09-20 00:00:00-03:00,60.06240388872756,2022-09-20 00:00:00-03:00
2022-09-21 00:00:00-03:00,55.04731064011062,2022-09-21 00:00:00-03:00
2022-09-22 00:00:00-03:00,46.96092641362514,2022-09-22 00:00:00-03:00
2022-09-23 00:00:00-03:00,45.833333333333336,2022-09-23 00:00:00-03:00
2022-09-26 00:00:00-03:00,43.795105133958884,2022-09-26 00:00:00-03:00
2022-09-27 00:00:00-03:00,42.84665953731613,2022-09-27 00:00:00-03:00
2022-09-28 00:00:00-03:00,45.10217287220384,2022-09-28 00:00:00-03:00
2022-09-29 00:00:00-03:00,33.589924498877046,2022-09-29 00:00:00-03:00
2022-09-30 00:00:00-03:00,31.77567812383701,2022-09-30 00:00:00-03:00
2022-10-03 00:00:00-03:00,38.43254620760704,2022-10-03 00:00:00-03:00
2022-10-04 00:00:00-03:00,47.82886076393391,2022-10-04 00:00:00-03:00
2022-10-05 00:00:00-03:00,42.454722501665564,2022-10-05 00:00:00-03:00
2022-10-06 00:00:00-03:00,49.320240037985656,2022-10-06 00:00:00-03:00
2022-10-07 00:00:00-03:00,43.82549873359649,2022-10-07 00:00:00-03:00
2022-10-10 00:00:00-03:00,46.41080609473634,2022-10-10 00:00:00-03:00
2022-10-11 00:00:00-03:00,43.017126193947085,2022-10-11 00:00:00-03:00
2022-10-13 00:00:00-03:00,47.216193083946294,2022-10-13 00:00:00-03:00
2022-10-14 00:00:00-03:00,42.763586527488826,2022-10-14 00:00:00-03:00
2022-10-17 00:00:00-03:00,54.14893237105501,2022-10-17 00:00:00-03:00
2022-10-18 00:00:00-03:00,53.73055205015993,2022-10-18 00:00:00-03:00
2022-10-19 00:00:00-03:00,41.40845100691913,2022-10-19 00:00:00-03:00
2022-10-20 00:00:00-03:00,46.19664967156326,2022-10-20 00:00:00-03:00
2022-10-21 00:00:00-03:00,46.88645806163133,2022-10-21 00:00:00-03:00
2022-10-24 00:00:00-03:00,44.41625108831387,2022-10-24 00:00:00-03:00
2022-10-25 00:00:00-03:00,42.9316048661104,2022-10-25 00:00:00-03:00
2022-10-26 00:00:00-03:00,41.11042627975549,2022-10-26 00:00:00-03:00
2022-10-27 00:00:00-03:00,38.915961923666124,2022-10-27 00:00:00-03:00
2022-10-28 00:00:00-03:00,52.21292301318101,2022-10-28 00:00:00-03:00
2022-10-31 00:00:00-03:00,51.7486660436223,2022-10-31 00:00:00-03:00
2022-11-01 00:00:00-03:00,59.68750484287623,2022-11-01 00:00:00-03:00
2022-11-03 00:00:00-03:00,55.782706727211604,2022-11-03 00:00:00-03:00
2022-11-04 00:00:00-03:00,67.21914569559996,2022-11-04 00:00:00-03:00
2022-11-07 00:00:00-03:00,60.59040769087409,2022-11-07 00:00:00-03:00
2022-11-08 00:00:00-03:00,60.56128432979819,2022-11-08 00:00:00-03:00
2022-11-09 00:00:00-03:00,60.47197590326874,2022-11-09 00:00:00-03:00
2022-11-10 00:00:00-03:00,68.32151310896215,2022-11-10 00:00:00-03:00
2022-11-11 00:00:00-03:00,68.963517844367,2022-11-11 00:00:00-03:00
2022-11-14 00:00:00-03:00,67.44054332003519,2022-11-14 00:00:00-03:00
2022-11-16 00:00:00-03:00,65.69212066917444,2022-11-16 00:00:00-03:00
2022-11-17 00:00:00-03:00,61.7498572430155,2022-11-17 00:00:00-03:00
2022-11-18 00:00:00-03:00,67.19325833036368,2022-11-18 00:00:00-03:00
2022-11-21 00:00:00-03:00,60.7580149246992,2022-11-21 00:00:00-03:00
2022-11-22 00:00:00-03:00,62.64060626811925,2022-11-22 00:00:00-03:00
2022-11-23 00:00:00-03:00,58.97280224447118,2022-11-23 00:00:00-03:00
2022-11-24 00:00:00-03:00,66.37554709854535,2022-11-24 00:00:00-03:00
2022-11-25 00:00:00-03:00,59.19282357791309,2022-11-25 00:00:00-03:00
2022-11-28 00:00:00-03:00,52.654868430285426,2022-11-28 00:00:00-03:00
2022-11-29 00:00:00-03:00,47.04532770722036,2022-11-29 00:00:00-03:00
2022-11-30 00:00:00-03:00,54.4171845760819,2022-11-30 00:00:00-03:00
2022-12-01 00:00:00-03:00,43.06514507538775,2022-12-01 00:00:00-03:00
2022-12-02 00:00:00-03:00,43.49810309486497,2022-12-02 00:00:00-03:00
2022-12-05 00:00:00-03:00,36.998707296557114,2022-12-05 00:00:00-03:00
2022-12-06 00:00:00-03:00,30.039020024922035,2022-12-06 00:00:00-03:00
2022-12-07 00:00:00-03:00,35.143299930294084,2022-12-07 00:00:00-03:00
2022-12-08 00:00:00-03:00,29.910356199953508,2022-12-08 00:00:00-03:00
