Date,Close,Date
2021-12-23 00:00:00-03:00,,2021-12-23 00:00:00-03:00
2021-12-27 00:00:00-03:00,,2021-12-27 00:00:00-03:00
2021-12-28 00:00:00-03:00,,2021-12-28 00:00:00-03:00
2021-12-29 00:00:00-03:00,,2021-12-29 00:00:00-03:00
2021-12-30 00:00:00-03:00,,2021-12-30 00:00:00-03:00
2022-01-03 00:00:00-03:00,,2022-01-03 00:00:00-03:00
2022-01-04 00:00:00-03:00,,2022-01-04 00:00:00-03:00
2022-01-05 00:00:00-03:00,,2022-01-05 00:00:00-03:00
2022-01-06 00:00:00-03:00,,2022-01-06 00:00:00-03:00
2022-01-07 00:00:00-03:00,,2022-01-07 00:00:00-03:00
2022-01-10 00:00:00-03:00,,2022-01-10 00:00:00-03:00
2022-01-11 00:00:00-03:00,,2022-01-11 00:00:00-03:00
2022-01-12 00:00:00-03:00,,2022-01-12 00:00:00-03:00
2022-01-13 00:00:00-03:00,46.323535856898474,2022-01-13 00:00:00-03:00
2022-01-14 00:00:00-03:00,48.22696210703665,2022-01-14 00:00:00-03:00
2022-01-17 00:00:00-03:00,41.60584678366685,2022-01-17 00:00:00-03:00
2022-01-18 00:00:00-03:00,35.46101641264692,2022-01-18 00:00:00-03:00
2022-01-19 00:00:00-03:00,42.03822468543965,2022-01-19 00:00:00-03:00
2022-01-20 00:00:00-03:00,46.153846153846146,2022-01-20 00:00:00-03:00
2022-01-21 00:00:00-03:00,59.235658150019496,2022-01-21 00:00:00-03:00
2022-01-24 00:00:00-03:00,58.490556984232896,2022-01-24 00:00:00-03:00
2022-01-25 00:00:00-03:00,77.71081637882202,2022-01-25 00:00:00-03:00
2022-01-26 00:00:00-03:00,82.62908118023603,2022-01-26 00:00:00-03:00
2022-01-27 00:00:00-03:00,83.01884967605457,2022-01-27 00:00:00-03:00
2022-01-28 00:00:00-03:00,75.99999067518841,2022-01-28 00:00:00-03:00
2022-01-31 00:00:00-03:00,77.68593738577832,2022-01-31 00:00:00-03:00
2022-02-01 00:00:00-03:00,77.86884364887368,2022-02-01 00:00:00-03:00
2022-02-02 00:00:00-03:00,70.11069656205812,2022-02-02 00:00:00-03:00
2022-02-03 00:00:00-03:00,72.06895655882805,2022-02-03 00:00:00-03:00
2022-02-04 00:00:00-03:00,62.38805715212954,2022-02-04 00:00:00-03:00
2022-02-07 00:00:00-03:00,63.333334296640665,2022-02-07 00:00:00-03:00
2022-02-08 00:00:00-03:00,59.19003342019395,2022-02-08 00:00:00-03:00
2022-02-09 00:00:00-03:00,55.88235523278147,2022-02-09 00:00:00-03:00
2022-02-10 00:00:00-03:00,51.82723668293721,2022-02-10 00:00:00-03:00
2022-02-11 00:00:00-03:00,51.65563572666679,2022-02-11 00:00:00-03:00
2022-02-14 00:00:00-03:00,43.636364266892215,2022-02-14 00:00:00-03:00
2022-02-15 00:00:00-03:00,37.999999618530204,2022-02-15 00:00:00-03:00
2022-02-16 00:00:00-03:00,36.25954288778108,2022-02-16 00:00:00-03:00
2022-02-17 00:00:00-03:00,36.398464913001874,2022-02-17 00:00:00-03:00
2022-02-18 00:00:00-03:00,29.200000762939453,2022-02-18 00:00:00-03:00
2022-02-21 00:00:00-03:00,21.96969519086221,2022-02-21 00:00:00-03:00
2022-02-22 00:00:00-03:00,26.06838007423987,2022-02-22 00:00:00-03:00
2022-02-23 00:00:00-03:00,14.705888540273214,2022-02-23 00:00:00-03:00
2022-02-24 00:00:00-03:00,19.60785291476802,2022-02-24 00:00:00-03:00
2022-02-25 00:00:00-03:00,19.86755928884959,2022-02-25 00:00:00-03:00
2022-03-02 00:00:00-03:00,19.108284510695423,2022-03-02 00:00:00-03:00
2022-03-03 00:00:00-03:00,25.000007268855484,2022-03-03 00:00:00-03:00
2022-03-04 00:00:00-03:00,22.527482316421686,2022-03-04 00:00:00-03:00
2022-03-07 00:00:00-03:00,20.09804609049804,2022-03-07 00:00:00-03:00
2022-03-08 00:00:00-03:00,23.383089652234005,2022-03-08 00:00:00-03:00
2022-03-09 00:00:00-03:00,19.791686845311627,2022-03-09 00:00:00-03:00
2022-03-10 00:00:00-03:00,21.546969622326714,2022-03-10 00:00:00-03:00
2022-03-11 00:00:00-03:00,20.63492984567891,2022-03-11 00:00:00-03:00
2022-03-14 00:00:00-03:00,22.777787343951786,2022-03-14 00:00:00-03:00
2022-03-15 00:00:00-03:00,33.333352599468896,2022-03-15 00:00:00-03:00
2022-03-16 00:00:00-03:00,46.601934106673546,2022-03-16 00:00:00-03:00
2022-03-17 00:00:00-03:00,40.00000000000001,2022-03-17 00:00:00-03:00
2022-03-18 00:00:00-03:00,48.92857270581351,2022-03-18 00:00:00-03:00
2022-03-21 00:00:00-03:00,50.70921901869641,2022-03-21 00:00:00-03:00
2022-03-22 00:00:00-03:00,54.94505456117445,2022-03-22 00:00:00-03:00
2022-03-23 00:00:00-03:00,52.05992790292523,2022-03-23 00:00:00-03:00
2022-03-24 00:00:00-03:00,61.9771923093938,2022-03-24 00:00:00-03:00
2022-03-25 00:00:00-03:00,74.2063592681078,2022-03-25 00:00:00-03:00
2022-03-28 00:00:00-03:00,71.54150726545357,2022-03-28 00:00:00-03:00
2022-03-29 00:00:00-03:00,68.77637317566987,2022-03-29 00:00:00-03:00
2022-03-30 00:00:00-03:00,69.03766475073886,2022-03-30 00:00:00-03:00
2022-03-31 00:00:00-03:00,72.36841857598452,2022-03-31 00:00:00-03:00
2022-04-01 00:00:00-03:00,74.39024461159586,2022-04-01 00:00:00-03:00
2022-04-04 00:00:00-03:00,73.07691994189923,2022-04-04 00:00:00-03:00
2022-04-05 00:00:00-03:00,57.72727351543305,2022-04-05 00:00:00-03:00
2022-04-06 00:00:00-03:00,62.2548964609349,2022-04-06 00:00:00-03:00
2022-04-07 00:00:00-03:00,52.760725248576875,2022-04-07 00:00:00-03:00
2022-04-08 00:00:00-03:00,46.51161888085812,2022-04-08 00:00:00-03:00
2022-04-11 00:00:00-03:00,43.71257758592629,2022-04-11 00:00:00-03:00
2022-04-12 00:00:00-03:00,43.71257758592629,2022-04-12 00:00:00-03:00
2022-04-13 00:00:00-03:00,33.33335495858332,2022-04-13 00:00:00-03:00
2022-04-14 00:00:00-03:00,20.325225945038163,2022-04-14 00:00:00-03:00
2022-04-18 00:00:00-03:00,21.55175036112168,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,21.73915206820672,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,18.33334392970789,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,18.333351214722505,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,8.411187048564317,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,6.086932003827967,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,7.865139643732749,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,9.210494944893885,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,7.6922794770717156,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,17.85711447395161,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,18.072265622755847,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,34.374975164707664,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,27.966081489931657,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,25.781221769268054,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,25.781221769268054,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,34.265733799366835,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,34.265733799366835,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,47.019861066637866,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,51.219511485964695,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,48.55492078297255,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,48.55492078297255,2022-05-17 00:00:00-03:00
