Date,Close,Date
2022-03-21 00:00:00-03:00,,2022-03-21 00:00:00-03:00
2022-03-22 00:00:00-03:00,,2022-03-22 00:00:00-03:00
2022-03-23 00:00:00-03:00,,2022-03-23 00:00:00-03:00
2022-03-24 00:00:00-03:00,,2022-03-24 00:00:00-03:00
2022-03-25 00:00:00-03:00,,2022-03-25 00:00:00-03:00
2022-03-28 00:00:00-03:00,,2022-03-28 00:00:00-03:00
2022-03-29 00:00:00-03:00,,2022-03-29 00:00:00-03:00
2022-03-30 00:00:00-03:00,,2022-03-30 00:00:00-03:00
2022-03-31 00:00:00-03:00,,2022-03-31 00:00:00-03:00
2022-04-01 00:00:00-03:00,,2022-04-01 00:00:00-03:00
2022-04-04 00:00:00-03:00,,2022-04-04 00:00:00-03:00
2022-04-05 00:00:00-03:00,,2022-04-05 00:00:00-03:00
2022-04-06 00:00:00-03:00,,2022-04-06 00:00:00-03:00
2022-04-07 00:00:00-03:00,76.62141962032524,2022-04-07 00:00:00-03:00
2022-04-08 00:00:00-03:00,73.81757235683926,2022-04-08 00:00:00-03:00
2022-04-11 00:00:00-03:00,70.59773669462255,2022-04-11 00:00:00-03:00
2022-04-12 00:00:00-03:00,69.15253557853134,2022-04-12 00:00:00-03:00
2022-04-13 00:00:00-03:00,70.69243215550694,2022-04-13 00:00:00-03:00
2022-04-14 00:00:00-03:00,48.606466187412614,2022-04-14 00:00:00-03:00
2022-04-18 00:00:00-03:00,50.23039793690019,2022-04-18 00:00:00-03:00
2022-04-19 00:00:00-03:00,51.18643468725538,2022-04-19 00:00:00-03:00
2022-04-20 00:00:00-03:00,50.05779373040559,2022-04-20 00:00:00-03:00
2022-04-22 00:00:00-03:00,40.89580346331282,2022-04-22 00:00:00-03:00
2022-04-25 00:00:00-03:00,40.038132420521414,2022-04-25 00:00:00-03:00
2022-04-26 00:00:00-03:00,41.257373644714555,2022-04-26 00:00:00-03:00
2022-04-27 00:00:00-03:00,41.99217316636586,2022-04-27 00:00:00-03:00
2022-04-28 00:00:00-03:00,42.7193955345631,2022-04-28 00:00:00-03:00
2022-04-29 00:00:00-03:00,31.17034669080734,2022-04-29 00:00:00-03:00
2022-05-02 00:00:00-03:00,25.934319826226144,2022-05-02 00:00:00-03:00
2022-05-03 00:00:00-03:00,29.322450158269863,2022-05-03 00:00:00-03:00
2022-05-04 00:00:00-03:00,39.98015448770082,2022-05-04 00:00:00-03:00
2022-05-05 00:00:00-03:00,33.262471551913556,2022-05-05 00:00:00-03:00
2022-05-06 00:00:00-03:00,55.93433899485545,2022-05-06 00:00:00-03:00
2022-05-09 00:00:00-03:00,50.8027493838297,2022-05-09 00:00:00-03:00
2022-05-10 00:00:00-03:00,49.88317481085817,2022-05-10 00:00:00-03:00
2022-05-11 00:00:00-03:00,56.66666923548792,2022-05-11 00:00:00-03:00
2022-05-12 00:00:00-03:00,69.3606997694155,2022-05-12 00:00:00-03:00
2022-05-13 00:00:00-03:00,71.51666496549602,2022-05-13 00:00:00-03:00
2022-05-16 00:00:00-03:00,75.13752219995233,2022-05-16 00:00:00-03:00
2022-05-17 00:00:00-03:00,74.94457691100753,2022-05-17 00:00:00-03:00
