,dates,high,low,close,psar,psarbear,psarbull
0,2022-04-11 00:00:00-03:00,34.95000076293945,34.70000076293945,34.95000076293945,34.95000076293945,,
1,2022-04-12 00:00:00-03:00,34.939998626708984,34.939998626708984,34.939998626708984,34.939998626708984,,
2,2022-04-13 00:00:00-03:00,34.599998474121094,33.95000076293945,34.150001525878906,34.95000076293945,34.95000076293945,
3,2022-04-14 00:00:00-03:00,34.20000076293945,33.900001525878906,33.900001525878906,34.939998626708984,34.939998626708984,
4,2022-04-18 00:00:00-03:00,34.43000030517578,33.5,34.0,34.731999206542966,34.731999206542966,
5,2022-04-19 00:00:00-03:00,34.0,33.16999816894531,34.0,34.48559936523437,34.48559936523437,
6,2022-04-20 00:00:00-03:00,34.16999816894531,34.16999816894531,34.16999816894531,34.43000030517578,34.43000030517578,
7,2022-04-22 00:00:00-03:00,33.900001525878906,33.900001525878906,33.900001525878906,34.177999877929686,34.177999877929686,
8,2022-04-25 00:00:00-03:00,34.470001220703125,33.97999954223633,33.97999954223633,33.16999816894531,,33.16999816894531
9,2022-04-26 00:00:00-03:00,34.400001525878906,34.400001525878906,34.400001525878906,33.429998779296874,,33.429998779296874
10,2022-04-27 00:00:00-03:00,34.29999923706055,34.290000915527344,34.29999923706055,33.637999267578124,,33.637999267578124
11,2022-04-28 00:00:00-03:00,34.29999923706055,34.279998779296875,34.279998779296875,33.804399658203124,,33.804399658203124
12,2022-04-29 00:00:00-03:00,34.27000045776367,33.779998779296875,33.779998779296875,34.470001220703125,34.470001220703125,
13,2022-05-02 00:00:00-03:00,34.029998779296875,33.43000030517578,33.779998779296875,34.332000732421875,34.332000732421875,
14,2022-05-03 00:00:00-03:00,34.220001220703125,33.61000061035156,34.220001220703125,33.43000030517578,,33.43000030517578
15,2022-05-04 00:00:00-03:00,34.18000030517578,32.04999923706055,32.04999923706055,34.220001220703125,34.220001220703125,
16,2022-05-05 00:00:00-03:00,33.0,32.790000915527344,32.88999938964844,34.220001220703125,34.220001220703125,
17,2022-05-06 00:00:00-03:00,33.2400016784668,31.899999618530277,31.899999618530277,34.18000030517578,34.18000030517578,
18,2022-05-09 00:00:00-03:00,31.5,30.989999771118164,31.5,33.72400016784668,33.72400016784668,
19,2022-05-10 00:00:00-03:00,31.989999771118164,30.82999992370605,30.82999992370605,33.2400016784668,33.2400016784668,
20,2022-05-11 00:00:00-03:00,30.989999771118164,30.420000076293945,30.989999771118164,32.75800132751465,32.75800132751465,
21,2022-05-12 00:00:00-03:00,30.989999771118164,30.989999771118164,30.989999771118164,32.29040107727051,32.29040107727051,
22,2022-05-13 00:00:00-03:00,31.88999938964844,31.01000022888184,31.88999938964844,31.916320877075197,31.916320877075197,
23,2022-05-16 00:00:00-03:00,33.900001525878906,31.059999465942383,31.059999465942383,30.420000076293945,,30.420000076293945
24,2022-05-17 00:00:00-03:00,31.93000030517578,30.5,30.61000061035156,33.900001525878906,33.900001525878906,
25,2022-05-18 00:00:00-03:00,31.200000762939453,30.229999542236328,31.200000762939453,33.900001525878906,33.900001525878906,
26,2022-05-19 00:00:00-03:00,33.599998474121094,30.63999938964844,31.09000015258789,30.229999542236328,,30.229999542236328
27,2022-05-20 00:00:00-03:00,31.209999084472656,31.190000534057617,31.190000534057617,30.229999542236328,,30.229999542236328
28,2022-05-23 00:00:00-03:00,31.700000762939453,31.5,31.700000762939453,30.63999938964844,,30.63999938964844
29,2022-05-24 00:00:00-03:00,32.380001068115234,31.399999618530277,32.25,31.190000534057617,,31.190000534057617
30,2022-05-25 00:00:00-03:00,32.66999816894531,31.600000381469727,32.56999969482422,33.599998474121094,33.599998474121094,
31,2022-05-26 00:00:00-03:00,32.290000915527344,31.86000061035156,32.290000915527344,33.19999885559082,33.19999885559082,
32,2022-05-27 00:00:00-03:00,32.400001525878906,31.739999771118164,32.349998474121094,32.8799991607666,32.8799991607666,
33,2022-05-30 00:00:00-03:00,32.099998474121094,30.0,32.099998474121094,32.623999404907224,32.623999404907224,
34,2022-05-31 00:00:00-03:00,32.099998474121094,31.90999984741211,31.90999984741211,30.0,,30.0
35,2022-06-01 00:00:00-03:00,32.02000045776367,31.61000061035156,31.700000762939453,30.0,,30.0
36,2022-06-02 00:00:00-03:00,31.700000762939453,31.049999237060547,31.31999969482422,30.41999969482422,,30.41999969482422
37,2022-06-03 00:00:00-03:00,31.31999969482422,31.07999992370605,31.07999992370605,30.755999450683596,,30.755999450683596
38,2022-06-06 00:00:00-03:00,31.209999084472656,30.5,30.5,32.099998474121094,32.099998474121094,
39,2022-06-07 00:00:00-03:00,30.5,30.21999931335449,30.280000686645508,31.779998779296875,31.779998779296875,
40,2022-06-08 00:00:00-03:00,30.809999465942383,30.25,30.299999237060547,31.467998886108397,31.467998886108397,
41,2022-06-09 00:00:00-03:00,30.209999084472656,30.0,30.13999938964844,31.218398971557615,31.218398971557615,
