,dates,high,low,close,psar,psarbear,psarbull
0,2022-04-14 00:00:00-03:00,11.390000343322754,11.1899995803833,11.300000190734863,11.300000190734863,,
1,2022-04-18 00:00:00-03:00,11.510000228881836,11.270000457763672,11.489999771118164,11.489999771118164,,
2,2022-04-19 00:00:00-03:00,11.770000457763672,11.449999809265137,11.579999923706056,11.390000343322754,11.390000343322754,
3,2022-04-20 00:00:00-03:00,11.699999809265137,11.520000457763672,11.579999923706056,11.449999809265137,,11.449999809265137
4,2022-04-22 00:00:00-03:00,11.640000343322754,10.850000381469728,10.979999542236328,11.699999809265137,11.699999809265137,
5,2022-04-25 00:00:00-03:00,11.260000228881836,10.899999618530272,11.220000267028809,11.699999809265137,11.699999809265137,
6,2022-04-26 00:00:00-03:00,11.34000015258789,11.109999656677246,11.220000267028809,11.640000343322754,11.640000343322754,
7,2022-04-27 00:00:00-03:00,11.390000343322754,11.09000015258789,11.149999618530272,11.482000350952148,11.482000350952148,
8,2022-04-28 00:00:00-03:00,11.220000267028809,11.0,11.109999656677246,11.390000343322754,11.390000343322754,
9,2022-04-29 00:00:00-03:00,11.279999732971191,11.010000228881836,11.050000190734863,11.390000343322754,11.390000343322754,
10,2022-05-02 00:00:00-03:00,11.09000015258789,10.710000038146973,10.850000381469728,11.28200035095215,11.28200035095215,
11,2022-05-03 00:00:00-03:00,10.899999618530272,10.75,10.8100004196167,11.279999732971191,11.279999732971191,
12,2022-05-04 00:00:00-03:00,11.050000190734863,10.68000030517578,11.020000457763672,11.165999794006348,11.165999794006348,
13,2022-05-05 00:00:00-03:00,10.949999809265137,10.68000030517578,10.710000038146973,11.068799896240234,11.068799896240234,
14,2022-05-06 00:00:00-03:00,10.979999542236328,10.699999809265137,10.710000038146973,11.050000190734863,11.050000190734863,
15,2022-05-09 00:00:00-03:00,10.800000190734863,10.510000228881836,10.739999771118164,10.979999542236328,10.979999542236328,
16,2022-05-10 00:00:00-03:00,10.949999809265137,10.699999809265137,10.920000076293944,10.510000228881836,,10.510000228881836
17,2022-05-11 00:00:00-03:00,10.949999809265137,10.600000381469728,10.600000381469728,10.510000228881836,,10.510000228881836
18,2022-05-12 00:00:00-03:00,10.789999961853027,10.539999961853027,10.789999961853027,10.949999809265137,10.949999809265137,
