Date,Inferior,ticker
2022-07-07 00:00:00-03:00,,GOLL4.SA
2022-07-08 00:00:00-03:00,,GOLL4.SA
2022-07-11 00:00:00-03:00,,GOLL4.SA
2022-07-12 00:00:00-03:00,,GOLL4.SA
2022-07-13 00:00:00-03:00,,GOLL4.SA
2022-07-14 00:00:00-03:00,,GOLL4.SA
2022-07-15 00:00:00-03:00,,GOLL4.SA
2022-07-18 00:00:00-03:00,,GOLL4.SA
2022-07-19 00:00:00-03:00,,GOLL4.SA
2022-07-20 00:00:00-03:00,7.563507905947453,GOLL4.SA
2022-07-21 00:00:00-03:00,7.563935798984996,GOLL4.SA
2022-07-22 00:00:00-03:00,7.571773756817285,GOLL4.SA
2022-07-25 00:00:00-03:00,7.7309518837528906,GOLL4.SA
2022-07-26 00:00:00-03:00,7.792720288928576,GOLL4.SA
2022-07-27 00:00:00-03:00,7.690667813242237,GOLL4.SA
2022-07-28 00:00:00-03:00,7.777480554366119,GOLL4.SA
2022-07-29 00:00:00-03:00,7.827698932444509,GOLL4.SA
2022-08-01 00:00:00-03:00,7.914521712713986,GOLL4.SA
2022-08-02 00:00:00-03:00,7.909504242004877,GOLL4.SA
2022-08-03 00:00:00-03:00,7.917817119746987,GOLL4.SA
2022-08-04 00:00:00-03:00,7.698860597337946,GOLL4.SA
2022-08-05 00:00:00-03:00,7.747342029367367,GOLL4.SA
2022-08-08 00:00:00-03:00,7.754727155062392,GOLL4.SA
2022-08-09 00:00:00-03:00,7.966953638940098,GOLL4.SA
2022-08-10 00:00:00-03:00,7.9707002418869815,GOLL4.SA
2022-08-11 00:00:00-03:00,8.137878439865428,GOLL4.SA
2022-08-12 00:00:00-03:00,8.40051050945903,GOLL4.SA
2022-08-15 00:00:00-03:00,8.658402283669767,GOLL4.SA
2022-08-16 00:00:00-03:00,9.176269620625439,GOLL4.SA
2022-08-17 00:00:00-03:00,9.736487676091178,GOLL4.SA
2022-08-18 00:00:00-03:00,9.8956951608257,GOLL4.SA
2022-08-19 00:00:00-03:00,10.018245530351033,GOLL4.SA
2022-08-22 00:00:00-03:00,9.936878888778004,GOLL4.SA
2022-08-23 00:00:00-03:00,10.181163390301379,GOLL4.SA
2022-08-24 00:00:00-03:00,10.250897545169778,GOLL4.SA
2022-08-25 00:00:00-03:00,10.371220500134203,GOLL4.SA
2022-08-26 00:00:00-03:00,10.41008709072532,GOLL4.SA
2022-08-29 00:00:00-03:00,10.387665174827072,GOLL4.SA
2022-08-30 00:00:00-03:00,10.228218686115344,GOLL4.SA
2022-08-31 00:00:00-03:00,10.012387670460251,GOLL4.SA
2022-09-01 00:00:00-03:00,9.883891825837404,GOLL4.SA
2022-09-02 00:00:00-03:00,9.775260268397616,GOLL4.SA
2022-09-05 00:00:00-03:00,9.721790285976219,GOLL4.SA
2022-09-06 00:00:00-03:00,9.434788682072883,GOLL4.SA
2022-09-08 00:00:00-03:00,9.340558009937604,GOLL4.SA
2022-09-09 00:00:00-03:00,9.487114385772188,GOLL4.SA
2022-09-12 00:00:00-03:00,9.595673516825531,GOLL4.SA
2022-09-13 00:00:00-03:00,9.657108290952186,GOLL4.SA
2022-09-14 00:00:00-03:00,9.634662412930187,GOLL4.SA
2022-09-15 00:00:00-03:00,9.646691840147314,GOLL4.SA
2022-09-16 00:00:00-03:00,9.642539656503947,GOLL4.SA
2022-09-19 00:00:00-03:00,9.673277300528422,GOLL4.SA
2022-09-20 00:00:00-03:00,9.726825796227864,GOLL4.SA
2022-09-21 00:00:00-03:00,9.99880956092815,GOLL4.SA
2022-09-22 00:00:00-03:00,10.08836187016695,GOLL4.SA
2022-09-23 00:00:00-03:00,9.889585765579483,GOLL4.SA
2022-09-26 00:00:00-03:00,9.536312333219811,GOLL4.SA
2022-09-27 00:00:00-03:00,9.254751659644155,GOLL4.SA
