Date,Desvio padrao,ticker
2022-08-01 00:00:00-03:00,,COGN3.SA
2022-08-02 00:00:00-03:00,,COGN3.SA
2022-08-03 00:00:00-03:00,,COGN3.SA
2022-08-04 00:00:00-03:00,,COGN3.SA
2022-08-05 00:00:00-03:00,,COGN3.SA
2022-08-08 00:00:00-03:00,,COGN3.SA
2022-08-09 00:00:00-03:00,,COGN3.SA
2022-08-10 00:00:00-03:00,,COGN3.SA
2022-08-11 00:00:00-03:00,,COGN3.SA
2022-08-12 00:00:00-03:00,0.15346370787942054,COGN3.SA
2022-08-15 00:00:00-03:00,0.1463215566703231,COGN3.SA
2022-08-16 00:00:00-03:00,0.10556198430369457,COGN3.SA
2022-08-17 00:00:00-03:00,0.0759824897326373,COGN3.SA
2022-08-18 00:00:00-03:00,0.06569293439486053,COGN3.SA
2022-08-19 00:00:00-03:00,0.060083326264823995,COGN3.SA
2022-08-22 00:00:00-03:00,0.062262932655830265,COGN3.SA
2022-08-23 00:00:00-03:00,0.05865156566013497,COGN3.SA
2022-08-24 00:00:00-03:00,0.06168923789718601,COGN3.SA
2022-08-25 00:00:00-03:00,0.06297271283570724,COGN3.SA
2022-08-26 00:00:00-03:00,0.05835719356298323,COGN3.SA
2022-08-29 00:00:00-03:00,0.04268757211623404,COGN3.SA
2022-08-30 00:00:00-03:00,0.043767122532988145,COGN3.SA
2022-08-31 00:00:00-03:00,0.052588576078191805,COGN3.SA
2022-09-01 00:00:00-03:00,0.052588576078191805,COGN3.SA
2022-09-02 00:00:00-03:00,0.052503996742386254,COGN3.SA
2022-09-05 00:00:00-03:00,0.054609765561570815,COGN3.SA
2022-09-06 00:00:00-03:00,0.055136235636433564,COGN3.SA
2022-09-08 00:00:00-03:00,0.06142750978103357,COGN3.SA
2022-09-09 00:00:00-03:00,0.06801964374497602,COGN3.SA
2022-09-12 00:00:00-03:00,0.08508821362965042,COGN3.SA
2022-09-13 00:00:00-03:00,0.09295162281238206,COGN3.SA
2022-09-14 00:00:00-03:00,0.10914312557294066,COGN3.SA
2022-09-15 00:00:00-03:00,0.10198583170823393,COGN3.SA
2022-09-16 00:00:00-03:00,0.10448284635851973,COGN3.SA
2022-09-19 00:00:00-03:00,0.10268071392493165,COGN3.SA
2022-09-20 00:00:00-03:00,0.09938141118235676,COGN3.SA
2022-09-21 00:00:00-03:00,0.08171085249646795,COGN3.SA
2022-09-22 00:00:00-03:00,0.10739335914128173,COGN3.SA
2022-09-23 00:00:00-03:00,0.12858201731620614,COGN3.SA
2022-09-26 00:00:00-03:00,0.13480852183438669,COGN3.SA
2022-09-27 00:00:00-03:00,0.13123771720614177,COGN3.SA
2022-09-28 00:00:00-03:00,0.13525287576699205,COGN3.SA
2022-09-29 00:00:00-03:00,0.1351912470965748,COGN3.SA
2022-09-30 00:00:00-03:00,0.0956904968594335,COGN3.SA
2022-10-03 00:00:00-03:00,0.09386162249341613,COGN3.SA
2022-10-04 00:00:00-03:00,0.08459710661398859,COGN3.SA
2022-10-05 00:00:00-03:00,0.05896329543012971,COGN3.SA
2022-10-06 00:00:00-03:00,0.08343326368943021,COGN3.SA
2022-10-07 00:00:00-03:00,0.09698221657368952,COGN3.SA
2022-10-10 00:00:00-03:00,0.10975220819416279,COGN3.SA
2022-10-11 00:00:00-03:00,0.09982757355599704,COGN3.SA
2022-10-13 00:00:00-03:00,0.09711957915793987,COGN3.SA
2022-10-14 00:00:00-03:00,0.08512074797463656,COGN3.SA
2022-10-17 00:00:00-03:00,0.08733706675262876,COGN3.SA
2022-10-18 00:00:00-03:00,0.08326656056938894,COGN3.SA
2022-10-19 00:00:00-03:00,0.0913417616410775,COGN3.SA
2022-10-20 00:00:00-03:00,0.09374305849730823,COGN3.SA
2022-10-21 00:00:00-03:00,0.08862521911559736,COGN3.SA
2022-10-24 00:00:00-03:00,0.08342653489663696,COGN3.SA
2022-10-25 00:00:00-03:00,0.06359588611130824,COGN3.SA
2022-10-26 00:00:00-03:00,0.055427623038590806,COGN3.SA
2022-10-27 00:00:00-03:00,0.0533749794882139,COGN3.SA
2022-10-28 00:00:00-03:00,0.09711963125628513,COGN3.SA
2022-10-31 00:00:00-03:00,0.14400615568015346,COGN3.SA
2022-11-01 00:00:00-03:00,0.1766005849687823,COGN3.SA
2022-11-03 00:00:00-03:00,0.18372984761677835,COGN3.SA
2022-11-04 00:00:00-03:00,0.18372985497017383,COGN3.SA
