Date,Compras,Superior,Inferior,ticker
2022-04-29 00:00:00-03:00,49.61000061035156,53.2264316841755,49.853568621000285,SUZB3.SA
2022-05-10 00:00:00-03:00,49.04999923706055,52.60016163274924,49.289836993959746,SUZB3.SA
2022-06-08 00:00:00-03:00,52.56999969482422,54.2639585826809,52.728041997153085,SUZB3.SA
2022-06-09 00:00:00-03:00,51.84999847412109,54.44687256103987,52.2511277746535,SUZB3.SA
2022-06-10 00:00:00-03:00,51.68999862670898,54.49818969761943,51.82180999720479,SUZB3.SA
2022-06-14 00:00:00-03:00,50.70000076293945,54.46085915536659,50.977140569975205,SUZB3.SA
2022-06-15 00:00:00-03:00,50.11000061035156,54.38119723455056,50.322802857002166,SUZB3.SA
2022-06-17 00:00:00-03:00,49.09000015258789,54.19879127472964,49.51920875578793,SUZB3.SA
2022-06-22 00:00:00-03:00,47.119998931884766,52.96399300771199,47.600006168313385,SUZB3.SA
2022-06-23 00:00:00-03:00,45.630001068115234,52.7645600686899,46.411439381993674,SUZB3.SA
2022-07-08 00:00:00-03:00,47.59000015258789,50.48990981599402,48.006090855392706,SUZB3.SA
2022-07-11 00:00:00-03:00,47.65999984741211,50.5757276380924,47.676272789153685,SUZB3.SA
2022-07-13 00:00:00-03:00,46.2599983215332,50.7350516848936,46.63294834562398,SUZB3.SA
2022-07-14 00:00:00-03:00,45.0,50.82208022425717,45.60792008091861,SUZB3.SA
2022-07-15 00:00:00-03:00,43.93999862670898,50.57356234640062,44.55443753152906,SUZB3.SA
2022-07-18 00:00:00-03:00,43.7599983215332,50.003703454832525,43.80229630102685,SUZB3.SA
2022-08-24 00:00:00-03:00,47.90999984741211,51.010044125846974,48.22195508069599,SUZB3.SA
2022-08-25 00:00:00-03:00,47.31999969482422,51.17527275651834,47.630726236401586,SUZB3.SA
2022-08-26 00:00:00-03:00,45.34999847412109,51.47438456702469,46.367614486930385,SUZB3.SA
2022-08-29 00:00:00-03:00,45.290000915527344,51.644355430501754,45.48164402018184,SUZB3.SA
2022-09-23 00:00:00-03:00,42.540000915527344,45.104442362001414,42.857557912656794,SUZB3.SA
2022-09-26 00:00:00-03:00,42.459999084472656,44.75578121559898,42.6222186623307,SUZB3.SA
2022-11-25 00:00:00-03:00,54.93999862670898,58.78915321148049,54.95084617816794,SUZB3.SA
2022-11-29 00:00:00-03:00,53.310001373291016,58.4666020960582,53.72539695789687,SUZB3.SA
2022-11-30 00:00:00-03:00,53.150001525878906,57.89181555448836,53.210184109818286,SUZB3.SA
2022-12-02 00:00:00-03:00,51.380001068115234,56.86270832146274,52.04729152594937,SUZB3.SA
