Date,Medias,ticker
2022-06-01 00:00:00-03:00,,GOLL4.SA
2022-06-02 00:00:00-03:00,,GOLL4.SA
2022-06-03 00:00:00-03:00,,GOLL4.SA
2022-06-06 00:00:00-03:00,,GOLL4.SA
2022-06-07 00:00:00-03:00,,GOLL4.SA
2022-06-08 00:00:00-03:00,,GOLL4.SA
2022-06-09 00:00:00-03:00,,GOLL4.SA
2022-06-10 00:00:00-03:00,,GOLL4.SA
2022-06-13 00:00:00-03:00,,GOLL4.SA
2022-06-14 00:00:00-03:00,12.45699987411499,GOLL4.SA
2022-06-15 00:00:00-03:00,12.078999900817871,GOLL4.SA
2022-06-17 00:00:00-03:00,11.692999935150146,GOLL4.SA
2022-06-20 00:00:00-03:00,11.338999938964843,GOLL4.SA
2022-06-21 00:00:00-03:00,10.980999946594238,GOLL4.SA
2022-06-22 00:00:00-03:00,10.65,GOLL4.SA
2022-06-23 00:00:00-03:00,10.340999984741211,GOLL4.SA
2022-06-24 00:00:00-03:00,10.159000015258789,GOLL4.SA
2022-06-27 00:00:00-03:00,10.005000019073487,GOLL4.SA
2022-06-28 00:00:00-03:00,9.98100004196167,GOLL4.SA
2022-06-29 00:00:00-03:00,9.968000030517578,GOLL4.SA
2022-06-30 00:00:00-03:00,9.857999992370605,GOLL4.SA
2022-07-01 00:00:00-03:00,9.754999923706055,GOLL4.SA
2022-07-04 00:00:00-03:00,9.652999973297119,GOLL4.SA
2022-07-05 00:00:00-03:00,9.536999988555909,GOLL4.SA
2022-07-06 00:00:00-03:00,9.38799991607666,GOLL4.SA
2022-07-07 00:00:00-03:00,9.233999919891357,GOLL4.SA
2022-07-08 00:00:00-03:00,9.031999874114991,GOLL4.SA
2022-07-11 00:00:00-03:00,8.771999883651734,GOLL4.SA
2022-07-12 00:00:00-03:00,8.581999921798706,GOLL4.SA
2022-07-13 00:00:00-03:00,8.42699990272522,GOLL4.SA
2022-07-14 00:00:00-03:00,8.302999925613403,GOLL4.SA
2022-07-15 00:00:00-03:00,8.186999940872193,GOLL4.SA
2022-07-18 00:00:00-03:00,8.080999898910523,GOLL4.SA
2022-07-19 00:00:00-03:00,8.049999952316284,GOLL4.SA
2022-07-20 00:00:00-03:00,8.053000020980836,GOLL4.SA
2022-07-21 00:00:00-03:00,8.042999982833862,GOLL4.SA
2022-07-22 00:00:00-03:00,7.992000007629395,GOLL4.SA
2022-07-25 00:00:00-03:00,8.054000043869019,GOLL4.SA
2022-07-26 00:00:00-03:00,8.088000059127808,GOLL4.SA
2022-07-27 00:00:00-03:00,8.20400004386902,GOLL4.SA
2022-07-28 00:00:00-03:00,8.282000017166137,GOLL4.SA
2022-07-29 00:00:00-03:00,8.315000009536742,GOLL4.SA
2022-08-01 00:00:00-03:00,8.373000001907348,GOLL4.SA
2022-08-02 00:00:00-03:00,8.366999959945678,GOLL4.SA
2022-08-03 00:00:00-03:00,8.402999925613404,GOLL4.SA
2022-08-04 00:00:00-03:00,8.58299994468689,GOLL4.SA
2022-08-05 00:00:00-03:00,8.783999919891357,GOLL4.SA
2022-08-08 00:00:00-03:00,9.035999870300293,GOLL4.SA
2022-08-09 00:00:00-03:00,9.211999797821045,GOLL4.SA
2022-08-10 00:00:00-03:00,9.36699981689453,GOLL4.SA
2022-08-11 00:00:00-03:00,9.537999820709228,GOLL4.SA
2022-08-12 00:00:00-03:00,9.798999881744384,GOLL4.SA
2022-08-15 00:00:00-03:00,10.094999885559082,GOLL4.SA
2022-08-16 00:00:00-03:00,10.38799991607666,GOLL4.SA
2022-08-17 00:00:00-03:00,10.660999870300293,GOLL4.SA
2022-08-18 00:00:00-03:00,10.78499984741211,GOLL4.SA
2022-08-19 00:00:00-03:00,10.828999900817871,GOLL4.SA
2022-08-22 00:00:00-03:00,10.79099988937378,GOLL4.SA
2022-08-23 00:00:00-03:00,10.894999885559082,GOLL4.SA
2022-08-24 00:00:00-03:00,10.966999912261963,GOLL4.SA
2022-08-25 00:00:00-03:00,11.126999950408935,GOLL4.SA
2022-08-26 00:00:00-03:00,11.177999877929688,GOLL4.SA
2022-08-29 00:00:00-03:00,11.136999893188477,GOLL4.SA
2022-08-30 00:00:00-03:00,11.046999835968018,GOLL4.SA
2022-08-31 00:00:00-03:00,10.91299991607666,GOLL4.SA
2022-09-01 00:00:00-03:00,10.814999961853028,GOLL4.SA
2022-09-02 00:00:00-03:00,10.771999931335449,GOLL4.SA
2022-09-05 00:00:00-03:00,10.750999927520752,GOLL4.SA
2022-09-06 00:00:00-03:00,10.60900001525879,GOLL4.SA
2022-09-08 00:00:00-03:00,10.481999969482422,GOLL4.SA
2022-09-09 00:00:00-03:00,10.36899995803833,GOLL4.SA
2022-09-12 00:00:00-03:00,10.29399995803833,GOLL4.SA
2022-09-13 00:00:00-03:00,10.21899995803833,GOLL4.SA
2022-09-14 00:00:00-03:00,10.189999961853028,GOLL4.SA
2022-09-15 00:00:00-03:00,10.199999904632568,GOLL4.SA
2022-09-16 00:00:00-03:00,10.194999885559081,GOLL4.SA
2022-09-19 00:00:00-03:00,10.270999908447266,GOLL4.SA
2022-09-20 00:00:00-03:00,10.324999904632568,GOLL4.SA
2022-09-21 00:00:00-03:00,10.421999835968018,GOLL4.SA
2022-09-22 00:00:00-03:00,10.458999824523925,GOLL4.SA
2022-09-23 00:00:00-03:00,10.352999782562256,GOLL4.SA
2022-09-26 00:00:00-03:00,10.201999855041503,GOLL4.SA
2022-09-27 00:00:00-03:00,10.08199987411499,GOLL4.SA
2022-09-28 00:00:00-03:00,10.01299991607666,GOLL4.SA
2022-09-29 00:00:00-03:00,9.857999897003173,GOLL4.SA
2022-09-30 00:00:00-03:00,9.729999923706055,GOLL4.SA
2022-10-03 00:00:00-03:00,9.65999994277954,GOLL4.SA
2022-10-04 00:00:00-03:00,9.621999931335449,GOLL4.SA
2022-10-05 00:00:00-03:00,9.620999908447265,GOLL4.SA
2022-10-06 00:00:00-03:00,9.633999919891357,GOLL4.SA
2022-10-07 00:00:00-03:00,9.701999950408936,GOLL4.SA
2022-10-10 00:00:00-03:00,9.826999950408936,GOLL4.SA
2022-10-11 00:00:00-03:00,9.925999927520753,GOLL4.SA
2022-10-13 00:00:00-03:00,9.958999919891358,GOLL4.SA
2022-10-14 00:00:00-03:00,10.021999931335449,GOLL4.SA
2022-10-17 00:00:00-03:00,10.100999927520752,GOLL4.SA
2022-10-18 00:00:00-03:00,10.070999908447266,GOLL4.SA
2022-10-19 00:00:00-03:00,9.995999908447265,GOLL4.SA
2022-10-20 00:00:00-03:00,9.889999961853027,GOLL4.SA
2022-10-21 00:00:00-03:00,9.82200002670288,GOLL4.SA
2022-10-24 00:00:00-03:00,9.718000030517578,GOLL4.SA
2022-10-25 00:00:00-03:00,9.555000019073486,GOLL4.SA
2022-10-26 00:00:00-03:00,9.360999965667725,GOLL4.SA
2022-10-27 00:00:00-03:00,9.247999954223634,GOLL4.SA
2022-10-28 00:00:00-03:00,9.20299997329712,GOLL4.SA
2022-10-31 00:00:00-03:00,9.191999912261963,GOLL4.SA
2022-11-01 00:00:00-03:00,9.20699987411499,GOLL4.SA
2022-11-03 00:00:00-03:00,9.255999946594239,GOLL4.SA
2022-11-04 00:00:00-03:00,9.316999912261963,GOLL4.SA
