Date,Compras,Superior,Inferior,ticker
2022-05-05 00:00:00-03:00,8.90999984741211,9.67830521897795,8.919694735245681,GUAR3.SA
2022-05-06 00:00:00-03:00,8.609999656677246,9.65766296125437,8.738336947192895,GUAR3.SA
2022-05-09 00:00:00-03:00,8.180000305175781,9.6372782593524,8.454721748276995,GUAR3.SA
2022-05-11 00:00:00-03:00,7.960000038146973,9.525263012008304,8.046736919327143,GUAR3.SA
2022-06-07 00:00:00-03:00,8.329999923706055,9.28333851840204,8.352661351898252,GUAR3.SA
2022-06-08 00:00:00-03:00,8.109999656677246,9.333125411647258,8.24487446628243,GUAR3.SA
2022-06-09 00:00:00-03:00,7.96999979019165,9.353115438265943,8.03288433666692,GUAR3.SA
2022-06-10 00:00:00-03:00,7.619999885559082,9.310732221232733,7.761267614735286,GUAR3.SA
2022-06-13 00:00:00-03:00,7.21999979019165,9.246262135917847,7.429737696235472,GUAR3.SA
2022-06-14 00:00:00-03:00,7.090000152587891,9.235988733760205,7.120011212834034,GUAR3.SA
2022-06-29 00:00:00-03:00,6.75,7.655402153614368,6.9425978959766965,GUAR3.SA
2022-06-30 00:00:00-03:00,6.78000020980835,7.685866308279902,6.818133783272833,GUAR3.SA
2022-07-04 00:00:00-03:00,6.539999961853027,7.603450136801342,6.55654990134563,GUAR3.SA
2022-07-26 00:00:00-03:00,7.039999961853027,7.792196524744843,7.1738034599963685,GUAR3.SA
2022-09-16 00:00:00-03:00,9.220000267028809,10.733047146682285,9.320952944870449,GUAR3.SA
2022-09-27 00:00:00-03:00,8.930000305175781,9.870327029123503,8.947673192128937,GUAR3.SA
2022-09-28 00:00:00-03:00,8.829999923706055,9.725653668410935,8.864346484176956,GUAR3.SA
2022-09-29 00:00:00-03:00,8.420000076293945,9.786813132969984,8.605187065394274,GUAR3.SA
2022-10-26 00:00:00-03:00,8.65999984741211,9.997113023521463,8.788887037513694,GUAR3.SA
2022-11-10 00:00:00-03:00,7.869999885559082,9.999623515252818,8.11837651526476,GUAR3.SA
2022-11-11 00:00:00-03:00,7.840000152587891,10.063206744126383,7.854793286391196,GUAR3.SA
2022-12-12 00:00:00-03:00,7.070000171661377,7.793368681692915,7.166631261086627,GUAR3.SA
2022-12-13 00:00:00-03:00,6.71999979019165,7.887928472178683,6.930071462971463,GUAR3.SA
2022-12-15 00:00:00-03:00,6.570000171661377,7.949986114591091,6.608013782412083,GUAR3.SA
2022-12-16 00:00:00-03:00,6.289999961853027,7.913074133467974,6.362925794052778,GUAR3.SA
