Date,Compras,Superior,Inferior,ticker
2022-05-11 00:00:00-03:00,25.75,26.726196681711148,25.79180334880643,ALUP11.SA
2022-06-10 00:00:00-03:00,25.959999084472656,27.17293668300061,26.049063439069702,ALUP11.SA
2022-06-13 00:00:00-03:00,25.84000015258789,27.217155267714777,25.948844717026436,ALUP11.SA
2022-06-21 00:00:00-03:00,25.46999931335449,26.95348613231883,25.514513516729025,ALUP11.SA
2022-08-26 00:00:00-03:00,28.559999465942383,29.14213649192643,28.58586338600326,ALUP11.SA
2022-08-30 00:00:00-03:00,28.450000762939453,29.147930676161117,28.480069201768572,ALUP11.SA
2022-09-02 00:00:00-03:00,28.15999984741211,28.984192646006836,28.279807292958008,ALUP11.SA
2022-09-06 00:00:00-03:00,27.899999618530277,28.952976584961743,28.02902338452068,ALUP11.SA
2022-09-26 00:00:00-03:00,27.26000022888184,28.569238469698536,27.536761286160836,ALUP11.SA
2022-09-27 00:00:00-03:00,27.100000381469727,28.645601619844992,27.272398029202858,ALUP11.SA
2022-09-28 00:00:00-03:00,26.76000022888184,28.72637019320297,26.945629547397612,ALUP11.SA
2022-10-26 00:00:00-03:00,27.1299991607666,28.221775980118093,27.23222449290437,ALUP11.SA
2022-11-10 00:00:00-03:00,25.670000076293945,28.7544774067282,26.399523066294265,ALUP11.SA
