Date,Inferior,ticker
2022-07-07 00:00:00-03:00,,RECV3.SA
2022-07-08 00:00:00-03:00,,RECV3.SA
2022-07-11 00:00:00-03:00,,RECV3.SA
2022-07-12 00:00:00-03:00,,RECV3.SA
2022-07-13 00:00:00-03:00,,RECV3.SA
2022-07-14 00:00:00-03:00,,RECV3.SA
2022-07-15 00:00:00-03:00,,RECV3.SA
2022-07-18 00:00:00-03:00,,RECV3.SA
2022-07-19 00:00:00-03:00,,RECV3.SA
2022-07-20 00:00:00-03:00,22.3264923921249,RECV3.SA
2022-07-21 00:00:00-03:00,22.324191566890303,RECV3.SA
2022-07-22 00:00:00-03:00,22.46436931935071,RECV3.SA
2022-07-25 00:00:00-03:00,22.46307110983108,RECV3.SA
2022-07-26 00:00:00-03:00,22.605494852865196,RECV3.SA
2022-07-27 00:00:00-03:00,22.80776643122361,RECV3.SA
2022-07-28 00:00:00-03:00,23.166923701029212,RECV3.SA
2022-07-29 00:00:00-03:00,23.363027396344375,RECV3.SA
2022-08-01 00:00:00-03:00,23.344109070640226,RECV3.SA
2022-08-02 00:00:00-03:00,23.341773879769434,RECV3.SA
2022-08-03 00:00:00-03:00,23.360917638877456,RECV3.SA
2022-08-04 00:00:00-03:00,23.247531448316625,RECV3.SA
2022-08-05 00:00:00-03:00,23.321760937967188,RECV3.SA
2022-08-08 00:00:00-03:00,23.32972608070112,RECV3.SA
2022-08-09 00:00:00-03:00,23.41632769800905,RECV3.SA
2022-08-10 00:00:00-03:00,23.413776010575486,RECV3.SA
2022-08-11 00:00:00-03:00,23.465515179881997,RECV3.SA
2022-08-12 00:00:00-03:00,23.38501357283308,RECV3.SA
2022-08-15 00:00:00-03:00,23.593125906606925,RECV3.SA
2022-08-16 00:00:00-03:00,23.673601560337243,RECV3.SA
2022-08-17 00:00:00-03:00,23.748271638088234,RECV3.SA
2022-08-18 00:00:00-03:00,24.20932124471983,RECV3.SA
2022-08-19 00:00:00-03:00,24.2835317087267,RECV3.SA
2022-08-22 00:00:00-03:00,24.2835317087267,RECV3.SA
2022-08-23 00:00:00-03:00,24.280595261491992,RECV3.SA
2022-08-24 00:00:00-03:00,24.285964522180166,RECV3.SA
2022-08-25 00:00:00-03:00,24.244135367154268,RECV3.SA
2022-08-26 00:00:00-03:00,24.147276747004458,RECV3.SA
2022-08-29 00:00:00-03:00,24.022388718145944,RECV3.SA
2022-08-30 00:00:00-03:00,24.100880434834504,RECV3.SA
2022-08-31 00:00:00-03:00,24.06676127960574,RECV3.SA
2022-09-01 00:00:00-03:00,24.17435873492111,RECV3.SA
2022-09-02 00:00:00-03:00,24.643311059889292,RECV3.SA
2022-09-05 00:00:00-03:00,24.892446258608306,RECV3.SA
2022-09-06 00:00:00-03:00,25.37706415461135,RECV3.SA
2022-09-08 00:00:00-03:00,25.828918866629547,RECV3.SA
2022-09-09 00:00:00-03:00,26.16234817404991,RECV3.SA
2022-09-12 00:00:00-03:00,26.399852836632036,RECV3.SA
2022-09-13 00:00:00-03:00,26.486296421337208,RECV3.SA
2022-09-14 00:00:00-03:00,26.98332432973819,RECV3.SA
2022-09-15 00:00:00-03:00,26.964287148096926,RECV3.SA
2022-09-16 00:00:00-03:00,26.82296000140144,RECV3.SA
2022-09-19 00:00:00-03:00,26.790044202168158,RECV3.SA
2022-09-20 00:00:00-03:00,26.88606067257522,RECV3.SA
2022-09-21 00:00:00-03:00,26.893349361105884,RECV3.SA
2022-09-22 00:00:00-03:00,26.91216786837812,RECV3.SA
2022-09-23 00:00:00-03:00,26.477721641172405,RECV3.SA
2022-09-26 00:00:00-03:00,25.556739680033807,RECV3.SA
2022-09-27 00:00:00-03:00,24.835949289955348,RECV3.SA
2022-09-28 00:00:00-03:00,24.465875895885137,RECV3.SA
2022-09-29 00:00:00-03:00,24.102262746172705,RECV3.SA
2022-09-30 00:00:00-03:00,23.878341971136784,RECV3.SA
2022-10-03 00:00:00-03:00,23.867312050597562,RECV3.SA
2022-10-04 00:00:00-03:00,23.82700216418487,RECV3.SA
2022-10-05 00:00:00-03:00,23.69634683781249,RECV3.SA
2022-10-06 00:00:00-03:00,23.56580539852524,RECV3.SA
2022-10-07 00:00:00-03:00,23.544887208903127,RECV3.SA
2022-10-10 00:00:00-03:00,23.930861359823584,RECV3.SA
2022-10-11 00:00:00-03:00,24.552683003312076,RECV3.SA
2022-10-13 00:00:00-03:00,25.134014781612734,RECV3.SA
2022-10-14 00:00:00-03:00,26.02384945467217,RECV3.SA
2022-10-17 00:00:00-03:00,27.127915363493962,RECV3.SA
2022-10-18 00:00:00-03:00,28.05734501596466,RECV3.SA
2022-10-19 00:00:00-03:00,28.199844331795173,RECV3.SA
2022-10-20 00:00:00-03:00,28.289255297539437,RECV3.SA
2022-10-21 00:00:00-03:00,28.278452090931747,RECV3.SA
2022-10-24 00:00:00-03:00,28.33295685872699,RECV3.SA
2022-10-25 00:00:00-03:00,28.54148097647899,RECV3.SA
2022-10-26 00:00:00-03:00,28.965142167619103,RECV3.SA
2022-10-27 00:00:00-03:00,29.225877735194,RECV3.SA
2022-10-28 00:00:00-03:00,29.678235959162084,RECV3.SA
2022-10-31 00:00:00-03:00,29.91811394405212,RECV3.SA
2022-11-01 00:00:00-03:00,30.03274364713972,RECV3.SA
2022-11-03 00:00:00-03:00,29.681892780242045,RECV3.SA
2022-11-04 00:00:00-03:00,29.024076674876447,RECV3.SA
