Date,Desvio padrao,ticker
2022-04-01 00:00:00-03:00,,PETR3.SA
2022-04-04 00:00:00-03:00,,PETR3.SA
2022-04-05 00:00:00-03:00,,PETR3.SA
2022-04-06 00:00:00-03:00,,PETR3.SA
2022-04-07 00:00:00-03:00,,PETR3.SA
2022-04-08 00:00:00-03:00,,PETR3.SA
2022-04-11 00:00:00-03:00,,PETR3.SA
2022-04-12 00:00:00-03:00,,PETR3.SA
2022-04-13 00:00:00-03:00,,PETR3.SA
2022-04-14 00:00:00-03:00,1.088472926988095,PETR3.SA
2022-04-18 00:00:00-03:00,1.2156028276594335,PETR3.SA
2022-04-19 00:00:00-03:00,1.230270611224676,PETR3.SA
2022-04-20 00:00:00-03:00,1.2083233260521251,PETR3.SA
2022-04-22 00:00:00-03:00,1.418998790190756,PETR3.SA
2022-04-25 00:00:00-03:00,1.5695919456561296,PETR3.SA
2022-04-26 00:00:00-03:00,1.5746803563983789,PETR3.SA
2022-04-27 00:00:00-03:00,1.5363166649577238,PETR3.SA
2022-04-28 00:00:00-03:00,1.3827287375566768,PETR3.SA
2022-04-29 00:00:00-03:00,0.7692448881583557,PETR3.SA
2022-05-02 00:00:00-03:00,0.7540591160644566,PETR3.SA
2022-05-03 00:00:00-03:00,0.7543713221050968,PETR3.SA
2022-05-04 00:00:00-03:00,0.7392334300577063,PETR3.SA
2022-05-05 00:00:00-03:00,0.5846562449027305,PETR3.SA
2022-05-06 00:00:00-03:00,0.913897760911246,PETR3.SA
2022-05-09 00:00:00-03:00,0.9077493964061984,PETR3.SA
2022-05-10 00:00:00-03:00,0.9095102907880733,PETR3.SA
2022-05-11 00:00:00-03:00,1.1517921474058008,PETR3.SA
2022-05-12 00:00:00-03:00,1.3113643760717058,PETR3.SA
2022-05-13 00:00:00-03:00,1.3835703344817774,PETR3.SA
2022-05-16 00:00:00-03:00,1.4176022349489366,PETR3.SA
2022-05-17 00:00:00-03:00,1.3204654343138205,PETR3.SA
2022-05-18 00:00:00-03:00,1.2736832187211464,PETR3.SA
2022-05-19 00:00:00-03:00,1.158966165907692,PETR3.SA
2022-05-20 00:00:00-03:00,1.199634101510606,PETR3.SA
2022-05-23 00:00:00-03:00,1.1352188767640656,PETR3.SA
2022-05-24 00:00:00-03:00,1.2035942803789323,PETR3.SA
2022-05-25 00:00:00-03:00,1.34109232779166,PETR3.SA
2022-05-26 00:00:00-03:00,1.4411604810264609,PETR3.SA
2022-05-27 00:00:00-03:00,1.727263481676684,PETR3.SA
2022-05-30 00:00:00-03:00,1.974189373615806,PETR3.SA
2022-05-31 00:00:00-03:00,2.045337672777076,PETR3.SA
2022-06-01 00:00:00-03:00,2.1087760023283337,PETR3.SA
2022-06-02 00:00:00-03:00,2.0945753698112624,PETR3.SA
2022-06-03 00:00:00-03:00,1.8405407953776514,PETR3.SA
2022-06-06 00:00:00-03:00,0.8197705359161208,PETR3.SA
2022-06-07 00:00:00-03:00,0.7960046948297285,PETR3.SA
2022-06-08 00:00:00-03:00,0.6483521024981693,PETR3.SA
2022-06-09 00:00:00-03:00,0.34698142762047657,PETR3.SA
2022-06-10 00:00:00-03:00,0.3705031994702685,PETR3.SA
2022-06-13 00:00:00-03:00,0.47110418544723853,PETR3.SA
2022-06-14 00:00:00-03:00,0.5100426208720659,PETR3.SA
2022-06-15 00:00:00-03:00,0.5987403953324374,PETR3.SA
2022-06-17 00:00:00-03:00,1.1891004817863593,PETR3.SA
2022-06-20 00:00:00-03:00,1.4062801057073362,PETR3.SA
2022-06-21 00:00:00-03:00,1.5540055269187993,PETR3.SA
2022-06-22 00:00:00-03:00,1.5886126568732117,PETR3.SA
2022-06-23 00:00:00-03:00,1.6080853160159407,PETR3.SA
2022-06-24 00:00:00-03:00,1.5781832246870349,PETR3.SA
2022-06-27 00:00:00-03:00,1.3966393240268888,PETR3.SA
2022-06-28 00:00:00-03:00,1.2760970447566808,PETR3.SA
2022-06-29 00:00:00-03:00,1.0318079811072085,PETR3.SA
2022-06-30 00:00:00-03:00,0.7800540276536201,PETR3.SA
2022-07-01 00:00:00-03:00,0.8335199418751701,PETR3.SA
2022-07-04 00:00:00-03:00,0.9737464958568638,PETR3.SA
2022-07-05 00:00:00-03:00,0.9546704458238529,PETR3.SA
2022-07-06 00:00:00-03:00,0.9330213485263582,PETR3.SA
2022-07-07 00:00:00-03:00,0.7951799316240402,PETR3.SA
2022-07-08 00:00:00-03:00,0.5008979969060045,PETR3.SA
2022-07-11 00:00:00-03:00,0.5068957074788534,PETR3.SA
2022-07-12 00:00:00-03:00,0.502660730554916,PETR3.SA
2022-07-13 00:00:00-03:00,0.5057546801182892,PETR3.SA
2022-07-14 00:00:00-03:00,0.6173791113622481,PETR3.SA
2022-07-15 00:00:00-03:00,0.6212543755219436,PETR3.SA
2022-07-18 00:00:00-03:00,0.5274932109766802,PETR3.SA
2022-07-19 00:00:00-03:00,0.6140902645050379,PETR3.SA
2022-07-20 00:00:00-03:00,0.6566762840098477,PETR3.SA
2022-07-21 00:00:00-03:00,0.686440397592888,PETR3.SA
2022-07-22 00:00:00-03:00,0.7441037869091591,PETR3.SA
2022-07-25 00:00:00-03:00,1.0239927008357692,PETR3.SA
2022-07-26 00:00:00-03:00,1.2485000730153304,PETR3.SA
2022-07-27 00:00:00-03:00,1.4041959031442217,PETR3.SA
2022-07-28 00:00:00-03:00,1.410326960345855,PETR3.SA
2022-07-29 00:00:00-03:00,1.7983461130071772,PETR3.SA
2022-08-01 00:00:00-03:00,1.9594726405525404,PETR3.SA
2022-08-02 00:00:00-03:00,2.0162657874465664,PETR3.SA
2022-08-03 00:00:00-03:00,1.9631898833689623,PETR3.SA
2022-08-04 00:00:00-03:00,1.775970648772472,PETR3.SA
2022-08-05 00:00:00-03:00,1.5320733531927317,PETR3.SA
2022-08-08 00:00:00-03:00,1.6839060769047411,PETR3.SA
2022-08-09 00:00:00-03:00,1.7852224238779832,PETR3.SA
2022-08-10 00:00:00-03:00,1.680322637125624,PETR3.SA
2022-08-11 00:00:00-03:00,1.4397547189779039,PETR3.SA
2022-08-12 00:00:00-03:00,1.7085730033863333,PETR3.SA
2022-08-15 00:00:00-03:00,1.914546795901601,PETR3.SA
2022-08-16 00:00:00-03:00,2.034322333006341,PETR3.SA
2022-08-17 00:00:00-03:00,2.033769130361726,PETR3.SA
2022-08-18 00:00:00-03:00,2.0356402604022703,PETR3.SA
2022-08-19 00:00:00-03:00,2.1305916422887923,PETR3.SA
2022-08-22 00:00:00-03:00,2.007398006607769,PETR3.SA
2022-08-23 00:00:00-03:00,1.7081400692975137,PETR3.SA
2022-08-24 00:00:00-03:00,1.3498647102043784,PETR3.SA
2022-08-25 00:00:00-03:00,1.028051543287247,PETR3.SA
2022-08-26 00:00:00-03:00,1.0142960407765738,PETR3.SA
2022-08-29 00:00:00-03:00,1.011022073483765,PETR3.SA
2022-08-30 00:00:00-03:00,0.8874206268307946,PETR3.SA
2022-08-31 00:00:00-03:00,0.8783291085793852,PETR3.SA
2022-09-01 00:00:00-03:00,0.9284328734335141,PETR3.SA
2022-09-02 00:00:00-03:00,0.7202694863755189,PETR3.SA
2022-09-05 00:00:00-03:00,0.5554787782414317,PETR3.SA
2022-09-06 00:00:00-03:00,0.7141962331612811,PETR3.SA
2022-09-08 00:00:00-03:00,0.870986224991247,PETR3.SA
2022-09-09 00:00:00-03:00,0.990622954060723,PETR3.SA
2022-09-12 00:00:00-03:00,1.0655531466979178,PETR3.SA
2022-09-13 00:00:00-03:00,1.1259370822504886,PETR3.SA
2022-09-14 00:00:00-03:00,1.2267662200066474,PETR3.SA
2022-09-15 00:00:00-03:00,1.239848435645751,PETR3.SA
2022-09-16 00:00:00-03:00,1.0810595431903152,PETR3.SA
2022-09-19 00:00:00-03:00,0.8830637614690379,PETR3.SA
2022-09-20 00:00:00-03:00,0.5461144625444344,PETR3.SA
2022-09-21 00:00:00-03:00,0.4435483233206925,PETR3.SA
2022-09-22 00:00:00-03:00,0.4212437067535012,PETR3.SA
2022-09-23 00:00:00-03:00,0.691283043059134,PETR3.SA
2022-09-26 00:00:00-03:00,0.9045930475524186,PETR3.SA
2022-09-27 00:00:00-03:00,1.011856888478053,PETR3.SA
2022-09-28 00:00:00-03:00,1.0976039117526624,PETR3.SA
2022-09-29 00:00:00-03:00,1.1408108272043274,PETR3.SA
2022-09-30 00:00:00-03:00,1.1346409678861669,PETR3.SA
2022-10-03 00:00:00-03:00,1.3203953440589833,PETR3.SA
2022-10-04 00:00:00-03:00,1.376155519312695,PETR3.SA
2022-10-05 00:00:00-03:00,1.614303950963278,PETR3.SA
2022-10-06 00:00:00-03:00,1.9498720730896815,PETR3.SA
2022-10-07 00:00:00-03:00,2.1303732115083927,PETR3.SA
2022-10-10 00:00:00-03:00,2.1041885994696488,PETR3.SA
2022-10-11 00:00:00-03:00,1.9956352542542335,PETR3.SA
2022-10-13 00:00:00-03:00,1.8394228674946276,PETR3.SA
2022-10-14 00:00:00-03:00,1.4263582203742902,PETR3.SA
2022-10-17 00:00:00-03:00,0.7745654192378079,PETR3.SA
2022-10-18 00:00:00-03:00,0.7535585249170623,PETR3.SA
2022-10-19 00:00:00-03:00,0.7438703688681111,PETR3.SA
2022-10-20 00:00:00-03:00,1.0804113920371474,PETR3.SA
