Date,Inferior,ticker
2022-09-01 00:00:00-03:00,,YDUQ3.SA
2022-09-02 00:00:00-03:00,,YDUQ3.SA
2022-09-05 00:00:00-03:00,,YDUQ3.SA
2022-09-06 00:00:00-03:00,,YDUQ3.SA
2022-09-08 00:00:00-03:00,,YDUQ3.SA
2022-09-09 00:00:00-03:00,,YDUQ3.SA
2022-09-12 00:00:00-03:00,,YDUQ3.SA
2022-09-13 00:00:00-03:00,,YDUQ3.SA
2022-09-14 00:00:00-03:00,,YDUQ3.SA
2022-09-15 00:00:00-03:00,11.503869873559506,YDUQ3.SA
2022-09-16 00:00:00-03:00,11.09822039804701,YDUQ3.SA
2022-09-19 00:00:00-03:00,11.10247436522654,YDUQ3.SA
2022-09-20 00:00:00-03:00,11.082620219927945,YDUQ3.SA
2022-09-21 00:00:00-03:00,11.087659047101068,YDUQ3.SA
2022-09-22 00:00:00-03:00,11.006508236346791,YDUQ3.SA
2022-09-23 00:00:00-03:00,10.923407066428265,YDUQ3.SA
2022-09-26 00:00:00-03:00,10.928236145368894,YDUQ3.SA
2022-09-27 00:00:00-03:00,11.033238602389421,YDUQ3.SA
2022-09-28 00:00:00-03:00,11.177992208181045,YDUQ3.SA
2022-09-29 00:00:00-03:00,11.518085152722822,YDUQ3.SA
2022-09-30 00:00:00-03:00,12.274759925374255,YDUQ3.SA
2022-10-03 00:00:00-03:00,12.544771372634479,YDUQ3.SA
2022-10-04 00:00:00-03:00,12.696745374810558,YDUQ3.SA
2022-10-05 00:00:00-03:00,12.955252948358961,YDUQ3.SA
2022-10-06 00:00:00-03:00,12.973998134530335,YDUQ3.SA
2022-10-07 00:00:00-03:00,13.03603910063277,YDUQ3.SA
2022-10-10 00:00:00-03:00,13.285390927590043,YDUQ3.SA
2022-10-11 00:00:00-03:00,13.885657598621565,YDUQ3.SA
2022-10-13 00:00:00-03:00,13.900932070771507,YDUQ3.SA
2022-10-14 00:00:00-03:00,13.629525290708656,YDUQ3.SA
2022-10-17 00:00:00-03:00,13.208102936694308,YDUQ3.SA
2022-10-18 00:00:00-03:00,13.02910449874889,YDUQ3.SA
2022-10-19 00:00:00-03:00,12.627068917528096,YDUQ3.SA
2022-10-20 00:00:00-03:00,12.184164275515684,YDUQ3.SA
2022-10-21 00:00:00-03:00,12.006599322778182,YDUQ3.SA
2022-10-24 00:00:00-03:00,11.917751442279611,YDUQ3.SA
2022-10-25 00:00:00-03:00,11.996898723240266,YDUQ3.SA
2022-10-26 00:00:00-03:00,12.13504628483473,YDUQ3.SA
2022-10-27 00:00:00-03:00,11.962757427493626,YDUQ3.SA
2022-10-28 00:00:00-03:00,11.756359072435897,YDUQ3.SA
2022-10-31 00:00:00-03:00,11.588886621846372,YDUQ3.SA
2022-11-01 00:00:00-03:00,11.504145422840214,YDUQ3.SA
2022-11-03 00:00:00-03:00,11.76554792193547,YDUQ3.SA
2022-11-04 00:00:00-03:00,12.267845058760761,YDUQ3.SA
