Date,Inferior,ticker
2022-07-14 00:00:00-03:00,,BBSE3.SA
2022-07-15 00:00:00-03:00,,BBSE3.SA
2022-07-18 00:00:00-03:00,,BBSE3.SA
2022-07-19 00:00:00-03:00,,BBSE3.SA
2022-07-20 00:00:00-03:00,,BBSE3.SA
2022-07-21 00:00:00-03:00,,BBSE3.SA
2022-07-22 00:00:00-03:00,,BBSE3.SA
2022-07-25 00:00:00-03:00,,BBSE3.SA
2022-07-26 00:00:00-03:00,,BBSE3.SA
2022-07-27 00:00:00-03:00,26.487609345333187,BBSE3.SA
2022-07-28 00:00:00-03:00,26.791962001713582,BBSE3.SA
2022-07-29 00:00:00-03:00,26.83480721025331,BBSE3.SA
2022-08-01 00:00:00-03:00,27.134373417326962,BBSE3.SA
2022-08-02 00:00:00-03:00,27.462998718793035,BBSE3.SA
2022-08-03 00:00:00-03:00,27.774575316996295,BBSE3.SA
2022-08-04 00:00:00-03:00,27.972469786887398,BBSE3.SA
2022-08-05 00:00:00-03:00,28.152118115824557,BBSE3.SA
2022-08-08 00:00:00-03:00,28.208518276828,BBSE3.SA
2022-08-09 00:00:00-03:00,28.22438875826523,BBSE3.SA
2022-08-10 00:00:00-03:00,28.255033822830775,BBSE3.SA
2022-08-11 00:00:00-03:00,28.18650432998681,BBSE3.SA
2022-08-12 00:00:00-03:00,28.135962656182965,BBSE3.SA
2022-08-15 00:00:00-03:00,28.153829871301042,BBSE3.SA
2022-08-16 00:00:00-03:00,28.204623324827384,BBSE3.SA
2022-08-17 00:00:00-03:00,28.46289733681251,BBSE3.SA
2022-08-18 00:00:00-03:00,28.63387221332525,BBSE3.SA
2022-08-19 00:00:00-03:00,28.641495888089814,BBSE3.SA
2022-08-22 00:00:00-03:00,28.40886417845156,BBSE3.SA
2022-08-23 00:00:00-03:00,28.158390356810987,BBSE3.SA
2022-08-24 00:00:00-03:00,27.971102496960093,BBSE3.SA
2022-08-25 00:00:00-03:00,27.695929679112346,BBSE3.SA
2022-08-26 00:00:00-03:00,27.586448149915306,BBSE3.SA
2022-08-29 00:00:00-03:00,27.582907513050902,BBSE3.SA
2022-08-30 00:00:00-03:00,27.702748447323827,BBSE3.SA
2022-08-31 00:00:00-03:00,28.1427895000446,BBSE3.SA
2022-09-01 00:00:00-03:00,28.119652428526674,BBSE3.SA
2022-09-02 00:00:00-03:00,28.118014045786158,BBSE3.SA
2022-09-05 00:00:00-03:00,28.109595331420103,BBSE3.SA
2022-09-06 00:00:00-03:00,28.09173295197434,BBSE3.SA
2022-09-08 00:00:00-03:00,28.095031840641255,BBSE3.SA
2022-09-09 00:00:00-03:00,28.172967476788205,BBSE3.SA
2022-09-12 00:00:00-03:00,28.125105565704,BBSE3.SA
2022-09-13 00:00:00-03:00,28.161065405740032,BBSE3.SA
2022-09-14 00:00:00-03:00,28.125099582536848,BBSE3.SA
