Date,Superior,ticker
2020-11-17 00:00:00-03:00,,BBAS3.SA
2020-11-18 00:00:00-03:00,,BBAS3.SA
2020-11-19 00:00:00-03:00,,BBAS3.SA
2020-11-23 00:00:00-03:00,,BBAS3.SA
2020-11-24 00:00:00-03:00,,BBAS3.SA
2020-11-25 00:00:00-03:00,,BBAS3.SA
2020-11-26 00:00:00-03:00,,BBAS3.SA
2020-11-27 00:00:00-03:00,,BBAS3.SA
2020-11-30 00:00:00-03:00,,BBAS3.SA
2020-12-01 00:00:00-03:00,35.37187985137518,BBAS3.SA
2020-12-02 00:00:00-03:00,35.41709862196514,BBAS3.SA
2020-12-03 00:00:00-03:00,35.51103621777489,BBAS3.SA
2020-12-04 00:00:00-03:00,35.827552963355345,BBAS3.SA
2020-12-07 00:00:00-03:00,36.121688676385595,BBAS3.SA
2020-12-08 00:00:00-03:00,36.40592926907413,BBAS3.SA
2020-12-09 00:00:00-03:00,36.51939764547366,BBAS3.SA
2020-12-10 00:00:00-03:00,37.27867085359205,BBAS3.SA
2020-12-11 00:00:00-03:00,38.06290576942706,BBAS3.SA
2020-12-14 00:00:00-03:00,38.51467633668159,BBAS3.SA
2020-12-15 00:00:00-03:00,39.05532150172247,BBAS3.SA
2020-12-16 00:00:00-03:00,39.53135073075128,BBAS3.SA
2020-12-17 00:00:00-03:00,39.857603696434246,BBAS3.SA
2020-12-18 00:00:00-03:00,40.04774418462182,BBAS3.SA
2020-12-21 00:00:00-03:00,39.967505121071476,BBAS3.SA
2020-12-22 00:00:00-03:00,39.901309551380365,BBAS3.SA
2020-12-23 00:00:00-03:00,39.53333763307342,BBAS3.SA
2020-12-28 00:00:00-03:00,39.61653115525947,BBAS3.SA
2020-12-29 00:00:00-03:00,39.67091554146267,BBAS3.SA
2020-12-30 00:00:00-03:00,39.67733135532167,BBAS3.SA
2021-01-04 00:00:00-03:00,39.756811139367265,BBAS3.SA
2021-01-05 00:00:00-03:00,39.73413457753142,BBAS3.SA
2021-01-06 00:00:00-03:00,39.53226887416539,BBAS3.SA
2021-01-07 00:00:00-03:00,39.66645840485789,BBAS3.SA
2021-01-08 00:00:00-03:00,39.956070025561175,BBAS3.SA
2021-01-11 00:00:00-03:00,40.04197628183503,BBAS3.SA
2021-01-12 00:00:00-03:00,40.147329227867225,BBAS3.SA
2021-01-13 00:00:00-03:00,40.05528961208616,BBAS3.SA
2021-01-14 00:00:00-03:00,39.96225273552995,BBAS3.SA
2021-01-15 00:00:00-03:00,40.011501627363366,BBAS3.SA
2021-01-18 00:00:00-03:00,40.13820137535458,BBAS3.SA
2021-01-19 00:00:00-03:00,40.30157773419171,BBAS3.SA
2021-01-20 00:00:00-03:00,40.40881767476052,BBAS3.SA
2021-01-21 00:00:00-03:00,40.03714031685439,BBAS3.SA
2021-01-22 00:00:00-03:00,39.38962005732595,BBAS3.SA
2021-01-26 00:00:00-03:00,38.79496076335634,BBAS3.SA
2021-01-27 00:00:00-03:00,37.601651680715335,BBAS3.SA
2021-01-28 00:00:00-03:00,36.95544718633864,BBAS3.SA
2021-01-29 00:00:00-03:00,36.11790184894719,BBAS3.SA
2021-02-01 00:00:00-03:00,35.6079583029058,BBAS3.SA
2021-02-02 00:00:00-03:00,35.097906393797416,BBAS3.SA
2021-02-03 00:00:00-03:00,34.78362696160732,BBAS3.SA
2021-02-04 00:00:00-03:00,34.70772353750913,BBAS3.SA
2021-02-05 00:00:00-03:00,34.67727336178312,BBAS3.SA
2021-02-08 00:00:00-03:00,34.684423905281925,BBAS3.SA
2021-02-09 00:00:00-03:00,34.49234547263741,BBAS3.SA
2021-02-10 00:00:00-03:00,34.48481808295677,BBAS3.SA
2021-02-11 00:00:00-03:00,34.3565275366164,BBAS3.SA
2021-02-12 00:00:00-03:00,34.36767194889534,BBAS3.SA
2021-02-17 00:00:00-03:00,34.3842578041938,BBAS3.SA
2021-02-18 00:00:00-03:00,34.41003483843851,BBAS3.SA
2021-02-19 00:00:00-03:00,34.44645838531243,BBAS3.SA
2021-02-22 00:00:00-03:00,35.55942240772016,BBAS3.SA
2021-02-23 00:00:00-03:00,35.48465262574143,BBAS3.SA
2021-02-24 00:00:00-03:00,35.305548809702515,BBAS3.SA
2021-02-25 00:00:00-03:00,34.96768900670767,BBAS3.SA
2021-02-26 00:00:00-03:00,34.737721529272946,BBAS3.SA
2021-03-01 00:00:00-03:00,34.21875687663662,BBAS3.SA
2021-03-02 00:00:00-03:00,33.44764816154828,BBAS3.SA
2021-03-03 00:00:00-03:00,32.60798560637918,BBAS3.SA
2021-03-04 00:00:00-03:00,31.639205809743956,BBAS3.SA
2021-03-05 00:00:00-03:00,30.81843469399103,BBAS3.SA
2021-03-08 00:00:00-03:00,30.832995539633334,BBAS3.SA
2021-03-09 00:00:00-03:00,30.587062070079178,BBAS3.SA
2021-03-10 00:00:00-03:00,30.476986490873543,BBAS3.SA
2021-03-11 00:00:00-03:00,30.595174979024844,BBAS3.SA
2021-03-12 00:00:00-03:00,30.662175753040557,BBAS3.SA
2021-03-15 00:00:00-03:00,30.516653666611347,BBAS3.SA
2021-03-16 00:00:00-03:00,30.526392008531325,BBAS3.SA
2021-03-17 00:00:00-03:00,30.706345066928776,BBAS3.SA
2021-03-18 00:00:00-03:00,30.78406667940189,BBAS3.SA
2021-03-19 00:00:00-03:00,30.814623838189824,BBAS3.SA
2021-03-22 00:00:00-03:00,30.95064958002202,BBAS3.SA
2021-03-23 00:00:00-03:00,30.825435816069014,BBAS3.SA
2021-03-24 00:00:00-03:00,30.917349756084743,BBAS3.SA
2021-03-25 00:00:00-03:00,30.911010793816565,BBAS3.SA
2021-03-26 00:00:00-03:00,30.898883540252424,BBAS3.SA
2021-03-29 00:00:00-03:00,30.89919461013937,BBAS3.SA
2021-03-30 00:00:00-03:00,31.036291537921663,BBAS3.SA
2021-03-31 00:00:00-03:00,30.97879442436077,BBAS3.SA
2021-04-01 00:00:00-03:00,30.912244822742228,BBAS3.SA
2021-04-05 00:00:00-03:00,30.76212227726404,BBAS3.SA
2021-04-06 00:00:00-03:00,30.526755519769953,BBAS3.SA
2021-04-07 00:00:00-03:00,30.529617958517544,BBAS3.SA
2021-04-08 00:00:00-03:00,30.533706448937796,BBAS3.SA
2021-04-09 00:00:00-03:00,30.54756010014027,BBAS3.SA
2021-04-12 00:00:00-03:00,30.542180816258337,BBAS3.SA
2021-04-13 00:00:00-03:00,30.522866140991837,BBAS3.SA
2021-04-14 00:00:00-03:00,30.215624705158053,BBAS3.SA
2021-04-15 00:00:00-03:00,29.946798355999867,BBAS3.SA
2021-04-16 00:00:00-03:00,29.890630489393153,BBAS3.SA
2021-04-19 00:00:00-03:00,29.806985337982546,BBAS3.SA
2021-04-20 00:00:00-03:00,29.974937227928603,BBAS3.SA
2021-04-22 00:00:00-03:00,30.028099512283216,BBAS3.SA
2021-04-23 00:00:00-03:00,30.09298626067172,BBAS3.SA
2021-04-26 00:00:00-03:00,30.12753256045169,BBAS3.SA
2021-04-27 00:00:00-03:00,30.127432411244467,BBAS3.SA
2021-04-28 00:00:00-03:00,30.247287137087202,BBAS3.SA
2021-04-29 00:00:00-03:00,30.244083176969013,BBAS3.SA
2021-04-30 00:00:00-03:00,30.24408317696902,BBAS3.SA
2021-05-03 00:00:00-03:00,30.243787074192543,BBAS3.SA
2021-05-04 00:00:00-03:00,30.278547476195083,BBAS3.SA
2021-05-05 00:00:00-03:00,30.257150929147528,BBAS3.SA
2021-05-06 00:00:00-03:00,30.26165619343511,BBAS3.SA
2021-05-07 00:00:00-03:00,30.23062552548512,BBAS3.SA
2021-05-10 00:00:00-03:00,30.305655712237698,BBAS3.SA
2021-05-11 00:00:00-03:00,30.50456492494689,BBAS3.SA
2021-05-12 00:00:00-03:00,30.518779561591728,BBAS3.SA
2021-05-13 00:00:00-03:00,30.907897971878917,BBAS3.SA
2021-05-14 00:00:00-03:00,31.196939691364847,BBAS3.SA
2021-05-17 00:00:00-03:00,31.607575380760224,BBAS3.SA
2021-05-18 00:00:00-03:00,32.0448536445419,BBAS3.SA
2021-05-19 00:00:00-03:00,32.5161766780153,BBAS3.SA
2021-05-20 00:00:00-03:00,32.81740426864252,BBAS3.SA
2021-05-21 00:00:00-03:00,33.16585193640917,BBAS3.SA
2021-05-24 00:00:00-03:00,33.37061237522704,BBAS3.SA
2021-05-25 00:00:00-03:00,33.41104760038674,BBAS3.SA
2021-05-26 00:00:00-03:00,33.40215754364463,BBAS3.SA
2021-05-27 00:00:00-03:00,33.562686269090705,BBAS3.SA
2021-05-28 00:00:00-03:00,33.60818213807596,BBAS3.SA
2021-05-31 00:00:00-03:00,33.63418160255473,BBAS3.SA
2021-06-01 00:00:00-03:00,33.83334949952718,BBAS3.SA
2021-06-02 00:00:00-03:00,34.54739347912437,BBAS3.SA
2021-06-04 00:00:00-03:00,35.24472259363508,BBAS3.SA
2021-06-07 00:00:00-03:00,36.04423371431727,BBAS3.SA
2021-06-08 00:00:00-03:00,36.547960757933886,BBAS3.SA
2021-06-09 00:00:00-03:00,36.674612939307636,BBAS3.SA
2021-06-10 00:00:00-03:00,36.73947188889711,BBAS3.SA
2021-06-11 00:00:00-03:00,36.76057120963848,BBAS3.SA
2021-06-14 00:00:00-03:00,36.745683822827324,BBAS3.SA
2021-06-15 00:00:00-03:00,36.557295176344404,BBAS3.SA
2021-06-16 00:00:00-03:00,36.32059672635931,BBAS3.SA
