Date,Superior,ticker
2022-07-07 00:00:00-03:00,,PETR3.SA
2022-07-08 00:00:00-03:00,,PETR3.SA
2022-07-11 00:00:00-03:00,,PETR3.SA
2022-07-12 00:00:00-03:00,,PETR3.SA
2022-07-13 00:00:00-03:00,,PETR3.SA
2022-07-14 00:00:00-03:00,,PETR3.SA
2022-07-15 00:00:00-03:00,,PETR3.SA
2022-07-18 00:00:00-03:00,,PETR3.SA
2022-07-19 00:00:00-03:00,,PETR3.SA
2022-07-20 00:00:00-03:00,31.938014494679265,PETR3.SA
2022-07-21 00:00:00-03:00,32.049660672683224,PETR3.SA
2022-07-22 00:00:00-03:00,32.20915571088127,PETR3.SA
2022-07-25 00:00:00-03:00,32.841989188582716,PETR3.SA
2022-07-26 00:00:00-03:00,33.500750368922375,PETR3.SA
2022-07-27 00:00:00-03:00,34.065293869975086,PETR3.SA
2022-07-28 00:00:00-03:00,34.57549047866572,PETR3.SA
2022-07-29 00:00:00-03:00,35.82251916951074,PETR3.SA
2022-08-01 00:00:00-03:00,36.58220899134636,PETR3.SA
2022-08-02 00:00:00-03:00,37.152398749834376,PETR3.SA
2022-08-03 00:00:00-03:00,37.51078480979463,PETR3.SA
2022-08-04 00:00:00-03:00,37.75895604945263,PETR3.SA
2022-08-05 00:00:00-03:00,37.9521101213418,PETR3.SA
2022-08-08 00:00:00-03:00,38.78185925268619,PETR3.SA
2022-08-09 00:00:00-03:00,39.53983352900543,PETR3.SA
2022-08-10 00:00:00-03:00,39.952483925170824,PETR3.SA
2022-08-11 00:00:00-03:00,40.014632002172874,PETR3.SA
2022-08-12 00:00:00-03:00,40.20985962714978,PETR3.SA
2022-08-15 00:00:00-03:00,40.34482014807601,PETR3.SA
2022-08-16 00:00:00-03:00,40.388483392697964,PETR3.SA
2022-08-17 00:00:00-03:00,40.388653802354085,PETR3.SA
2022-08-18 00:00:00-03:00,40.38446052793248,PETR3.SA
2022-08-19 00:00:00-03:00,40.305887692315004,PETR3.SA
2022-08-22 00:00:00-03:00,39.775096948876474,PETR3.SA
2022-08-23 00:00:00-03:00,39.063210317569286,PETR3.SA
2022-08-24 00:00:00-03:00,38.30179749255263,PETR3.SA
2022-08-25 00:00:00-03:00,37.632077848988445,PETR3.SA
2022-08-26 00:00:00-03:00,37.86944439685817,PETR3.SA
2022-08-29 00:00:00-03:00,38.21553365954201,PETR3.SA
2022-08-30 00:00:00-03:00,38.12513156585649,PETR3.SA
2022-08-31 00:00:00-03:00,38.19549392226844,PETR3.SA
2022-09-01 00:00:00-03:00,38.37364944747933,PETR3.SA
2022-09-02 00:00:00-03:00,38.25940432111595,PETR3.SA
2022-09-05 00:00:00-03:00,38.14621827417359,PETR3.SA
2022-09-06 00:00:00-03:00,38.252294487070955,PETR3.SA
2022-09-08 00:00:00-03:00,38.29447944429835,PETR3.SA
2022-09-09 00:00:00-03:00,38.312934476867404,PETR3.SA
2022-09-12 00:00:00-03:00,38.212330040481405,PETR3.SA
2022-09-13 00:00:00-03:00,37.90190573018722,PETR3.SA
2022-09-14 00:00:00-03:00,37.91014940630388,PETR3.SA
2022-09-15 00:00:00-03:00,37.67277276028011,PETR3.SA
2022-09-16 00:00:00-03:00,37.091589391079374,PETR3.SA
2022-09-19 00:00:00-03:00,36.547595596427136,PETR3.SA
2022-09-20 00:00:00-03:00,35.79717157174626,PETR3.SA
2022-09-21 00:00:00-03:00,35.52232207299364,PETR3.SA
2022-09-22 00:00:00-03:00,35.474865209178,PETR3.SA
2022-09-23 00:00:00-03:00,35.621924412000745,PETR3.SA
2022-09-26 00:00:00-03:00,35.65688918985885,PETR3.SA
2022-09-27 00:00:00-03:00,35.67878501228246,PETR3.SA
2022-09-28 00:00:00-03:00,35.60340545564164,PETR3.SA
2022-09-29 00:00:00-03:00,35.47521579830157,PETR3.SA
2022-09-30 00:00:00-03:00,35.33296120768859,PETR3.SA
2022-10-03 00:00:00-03:00,35.730592634618716,PETR3.SA
2022-10-04 00:00:00-03:00,35.86823298905202,PETR3.SA
2022-10-05 00:00:00-03:00,36.411455697563056,PETR3.SA
2022-10-06 00:00:00-03:00,37.13780783497629,PETR3.SA
2022-10-07 00:00:00-03:00,37.862559252687376,PETR3.SA
2022-10-10 00:00:00-03:00,38.28528222781773,PETR3.SA
2022-10-11 00:00:00-03:00,38.50945248465281,PETR3.SA
2022-10-13 00:00:00-03:00,38.8001339045134,PETR3.SA
2022-10-14 00:00:00-03:00,38.62853726952625,PETR3.SA
2022-10-17 00:00:00-03:00,38.03384786945724,PETR3.SA
2022-10-18 00:00:00-03:00,38.175337863669476,PETR3.SA
2022-10-19 00:00:00-03:00,38.54480564485484,PETR3.SA
2022-10-20 00:00:00-03:00,39.41361711857326,PETR3.SA
2022-10-21 00:00:00-03:00,40.59041470909594,PETR3.SA
2022-10-24 00:00:00-03:00,40.59064365615974,PETR3.SA
2022-10-25 00:00:00-03:00,40.59531274019364,PETR3.SA
2022-10-26 00:00:00-03:00,40.630577103030504,PETR3.SA
2022-10-27 00:00:00-03:00,40.61420790614505,PETR3.SA
2022-10-28 00:00:00-03:00,40.654941377131735,PETR3.SA
2022-10-31 00:00:00-03:00,41.01849415061109,PETR3.SA
2022-11-01 00:00:00-03:00,41.06469235449755,PETR3.SA
2022-11-03 00:00:00-03:00,40.64659627821398,PETR3.SA
2022-11-04 00:00:00-03:00,39.83732553359713,PETR3.SA
