Date,Vendas,Superior,Inferior,ticker
2022-05-23 00:00:00-03:00,43.720001220703125,43.64544910016215,40.55655132708394,RRRP3.SA
2022-05-24 00:00:00-03:00,45.20000076293945,44.459506123045706,40.69049463989375,RRRP3.SA
2022-05-25 00:00:00-03:00,46.59999847412109,45.66720191586256,40.498798450348374,RRRP3.SA
2022-05-26 00:00:00-03:00,48.18000030517578,47.09703216828191,40.4869682284466,RRRP3.SA
2022-05-27 00:00:00-03:00,48.959999084472656,48.44876467302655,40.47323544904376,RRRP3.SA
2022-07-28 00:00:00-03:00,31.82999992370605,31.733380500459603,28.824619682645867,RRRP3.SA
2022-07-29 00:00:00-03:00,34.02000045776367,32.88664018458707,28.727360135847498,RRRP3.SA
2022-08-18 00:00:00-03:00,35.130001068115234,35.099849316768314,33.284150317020746,RRRP3.SA
2022-08-23 00:00:00-03:00,36.310001373291016,35.80296233617007,33.18703857935728,RRRP3.SA
2022-08-24 00:00:00-03:00,36.81999969482422,36.44389911780624,33.03010143151016,RRRP3.SA
2022-09-05 00:00:00-03:00,38.56999969482422,38.147537144445884,36.288463679528725,RRRP3.SA
2022-09-14 00:00:00-03:00,38.52000045776367,38.48339139621431,36.302608664820845,RRRP3.SA
2022-09-20 00:00:00-03:00,38.81999969482422,38.81252933625129,36.499470175467465,RRRP3.SA
2022-09-21 00:00:00-03:00,39.33000183105469,39.22453999507966,36.417459821814866,RRRP3.SA
2022-09-22 00:00:00-03:00,39.540000915527344,39.47833773146602,36.83766263474492,RRRP3.SA
2022-10-04 00:00:00-03:00,41.59999847412109,40.75708085472182,33.612918840102395,RRRP3.SA
2022-10-05 00:00:00-03:00,43.04999923706055,42.013803295598656,33.10019588042673,RRRP3.SA
2022-10-06 00:00:00-03:00,43.0099983215332,43.004274073048386,32.80372458417818,RRRP3.SA
2022-10-21 00:00:00-03:00,45.72999954223633,45.36821163410616,40.20778934245634,RRRP3.SA
2022-10-31 00:00:00-03:00,46.5,46.27510273052101,42.25489833759423,RRRP3.SA
2022-11-01 00:00:00-03:00,47.04999923706055,46.67379784121793,42.944202952239095,RRRP3.SA
2022-11-03 00:00:00-03:00,47.880001068115234,47.500334326339164,42.87566665022333,RRRP3.SA
2022-11-04 00:00:00-03:00,51.310001373291016,49.53412902041811,42.18787186459165,RRRP3.SA
2022-12-23 00:00:00-03:00,35.86000061035156,34.84669962476211,31.75130032946153,RRRP3.SA
2022-12-26 00:00:00-03:00,36.11000061035156,35.62085778315102,31.533141926931993,RRRP3.SA
2022-12-28 00:00:00-03:00,37.02999877929688,36.95150213060743,31.382497121711904,RRRP3.SA
