Date,Vendas,Superior,Inferior,ticker
2022-05-12 00:00:00-03:00,24.489999771118164,24.32335538802162,23.2346455580233,ITUB4.SA
2022-05-13 00:00:00-03:00,24.780000686645508,24.593913346640647,23.1460875688867,ITUB4.SA
2022-05-16 00:00:00-03:00,25.040000915527344,24.90513108734975,23.09287001128306,ITUB4.SA
2022-05-17 00:00:00-03:00,25.26000022888184,25.21788007001325,23.05812090654925,ITUB4.SA
2022-05-23 00:00:00-03:00,25.780000686645508,25.7726428988828,23.755357360516612,ITUB4.SA
2022-05-24 00:00:00-03:00,26.170000076293945,25.940098810418856,24.155901479498137,ITUB4.SA
2022-07-19 00:00:00-03:00,23.6200008392334,23.301513906484765,22.09648604773887,ITUB4.SA
2022-08-03 00:00:00-03:00,23.88999938964844,23.836142790189328,23.32185701144641,ITUB4.SA
2022-08-04 00:00:00-03:00,24.46999931335449,24.16526734755715,23.184732270973118,ITUB4.SA
2022-08-05 00:00:00-03:00,24.93000030517578,24.564038701572333,23.119960932216724,ITUB4.SA
2022-08-08 00:00:00-03:00,25.239999771118164,24.969358586903862,23.04264092481488,ITUB4.SA
2022-08-09 00:00:00-03:00,25.899999618530277,25.516052449698616,22.98194712305529,ITUB4.SA
2022-08-10 00:00:00-03:00,26.3799991607666,26.08710077349105,22.976898784004067,ITUB4.SA
2022-09-19 00:00:00-03:00,27.68000030517578,27.354500234515573,26.387499963848686,ITUB4.SA
2022-09-20 00:00:00-03:00,28.600000381469727,27.988276366876757,26.07772399933418,ITUB4.SA
2022-09-21 00:00:00-03:00,28.299999237060547,28.298737910051717,26.081262395124067,ITUB4.SA
2022-09-22 00:00:00-03:00,28.8700008392334,28.724365869284927,26.121634420632066,ITUB4.SA
2022-10-03 00:00:00-03:00,29.75,29.287599854905295,27.22240037397654,ITUB4.SA
2022-10-04 00:00:00-03:00,29.799999237060547,29.63882814054482,27.11117185945518,ITUB4.SA
2022-10-20 00:00:00-03:00,30.059999465942383,29.884346087575608,28.479653469919512,ITUB4.SA
2022-10-21 00:00:00-03:00,31.059999465942383,30.498877046281688,28.225122358625537,ITUB4.SA
