Date,Vendas,Superior,Inferior,ticker
2022-07-04 00:00:00-03:00,6.039999961853027,5.890296431424272,5.2037033358791955,HAPV3.SA
2022-07-05 00:00:00-03:00,6.210000038146973,6.0588822616830615,5.13311755521147,HAPV3.SA
2022-07-06 00:00:00-03:00,6.309999942779541,6.244053833435985,5.101945979643848,HAPV3.SA
2022-07-07 00:00:00-03:00,6.630000114440918,6.504079193774941,5.069920687969444,HAPV3.SA
2022-08-02 00:00:00-03:00,6.440000057220459,6.389513529250383,5.632486497452497,HAPV3.SA
2022-08-03 00:00:00-03:00,6.539999961853027,6.5138323682946035,5.604167662222975,HAPV3.SA
2022-08-12 00:00:00-03:00,7.71999979019165,7.300692965624662,6.025306866528658,HAPV3.SA
2022-08-15 00:00:00-03:00,7.980000019073486,7.673664996326705,6.024334862529496,HAPV3.SA
2022-09-12 00:00:00-03:00,8.359999656677246,8.26611684518853,7.325883257808297,HAPV3.SA
2022-10-31 00:00:00-03:00,7.800000190734863,7.7409226808283265,6.817077406909711,HAPV3.SA
2022-11-01 00:00:00-03:00,7.829999923706055,7.81647102821624,6.78952901374543,HAPV3.SA
