Date,Close,Superior,Inferior,ticker
2021-05-18 00:00:00-03:00,15.920000076293944,16.44722032814625,15.590779587930406,RECV3.SA
2021-05-19 00:00:00-03:00,15.600000381469728,16.448627520815805,15.587372540219347,RECV3.SA
2021-05-20 00:00:00-03:00,15.75,16.442168750727756,15.5438313103074,RECV3.SA
2021-05-21 00:00:00-03:00,15.699999809265137,16.235945072923954,15.570054873670284,RECV3.SA
2021-05-24 00:00:00-03:00,15.649999618530272,16.23411851989063,15.525881327521484,RECV3.SA
2021-05-25 00:00:00-03:00,15.600000381469728,16.170271600709352,15.479728399290646,RECV3.SA
2021-05-26 00:00:00-03:00,15.3100004196167,16.177078294347464,15.346921873499216,RECV3.SA
2021-05-27 00:00:00-03:00,15.510000228881836,16.17007637872097,15.305923834902075,RECV3.SA
2021-05-28 00:00:00-03:00,15.850000381469728,16.137852452390156,15.308147837526835,RECV3.SA
2021-05-31 00:00:00-03:00,16.100000381469727,16.032200530926715,15.365799804766645,RECV3.SA
2021-06-01 00:00:00-03:00,16.290000915527344,16.16344638578831,15.30855411775173,RECV3.SA
2021-06-02 00:00:00-03:00,16.280000686645508,16.2944187915396,15.313581773035596,RECV3.SA
2021-06-04 00:00:00-03:00,16.790000915527344,16.583123008015058,15.232877739665607,RECV3.SA
2021-06-07 00:00:00-03:00,16.420000076293945,16.685372945142323,15.274627855944102,RECV3.SA
2021-06-08 00:00:00-03:00,16.15999984741211,16.717966755957033,15.34403409090576,RECV3.SA
2021-06-09 00:00:00-03:00,16.170000076293945,16.737762055027297,15.438238730800345,RECV3.SA
2021-06-10 00:00:00-03:00,16.709999084472656,16.79243795700221,15.663562561796619,RECV3.SA
2021-06-11 00:00:00-03:00,16.700000762939453,16.80526059973653,15.88874002587382,RECV3.SA
2021-06-14 00:00:00-03:00,17.299999237060547,17.060101930467894,15.923898466260624,RECV3.SA
2021-06-15 00:00:00-03:00,18.010000228881836,17.560041887725493,15.805958478485447,RECV3.SA
2021-06-16 00:00:00-03:00,18.530000686645508,18.11447802180217,15.699522298632402,RECV3.SA
2021-06-17 00:00:00-03:00,18.700000762939453,18.569219686921716,15.728780648771645,RECV3.SA
2021-06-18 00:00:00-03:00,18.5,18.858831152620194,15.781168999967695,RECV3.SA
2021-06-21 00:00:00-03:00,19.290000915527344,19.318667267946605,15.895333052487967,RECV3.SA
2021-06-22 00:00:00-03:00,18.950000762939453,19.517766729664398,16.254233773875644,RECV3.SA
2021-06-23 00:00:00-03:00,18.940000534057617,19.581592653787823,16.74440794130495,RECV3.SA
2021-06-24 00:00:00-03:00,19.86000061035156,19.8767466447591,17.079254255509458,RECV3.SA
2021-06-25 00:00:00-03:00,19.59000015258789,19.892390818159722,17.64160996003852,RECV3.SA
2021-06-28 00:00:00-03:00,19.299999237060547,19.803363029215607,18.130637748982632,RECV3.SA
2021-06-29 00:00:00-03:00,19.63999938964844,19.849270505588137,18.410730104763424,RECV3.SA
2021-06-30 00:00:00-03:00,19.75,19.94930912281844,18.554691350204017,RECV3.SA
2021-07-01 00:00:00-03:00,19.520000457763672,19.975256683837863,18.692743728149445,RECV3.SA
2021-07-02 00:00:00-03:00,20.239999771118164,20.113673038194715,18.902327328016224,RECV3.SA
2021-07-05 00:00:00-03:00,20.68000030517578,20.453258332061647,18.84074191207898,RECV3.SA
2021-07-06 00:00:00-03:00,20.36000061035156,20.56645383655465,19.009546377068396,RECV3.SA
