Date,Desvio padrao,ticker
2022-08-01 00:00:00-03:00,,GOLL4.SA
2022-08-02 00:00:00-03:00,,GOLL4.SA
2022-08-03 00:00:00-03:00,,GOLL4.SA
2022-08-04 00:00:00-03:00,,GOLL4.SA
2022-08-05 00:00:00-03:00,,GOLL4.SA
2022-08-08 00:00:00-03:00,,GOLL4.SA
2022-08-09 00:00:00-03:00,,GOLL4.SA
2022-08-10 00:00:00-03:00,,GOLL4.SA
2022-08-11 00:00:00-03:00,,GOLL4.SA
2022-08-12 00:00:00-03:00,0.9323262481902387,GOLL4.SA
2022-08-15 00:00:00-03:00,0.9577317345928779,GOLL4.SA
2022-08-16 00:00:00-03:00,0.8078201969674836,GOLL4.SA
2022-08-17 00:00:00-03:00,0.61634146280608,GOLL4.SA
2022-08-18 00:00:00-03:00,0.5928697910576096,GOLL4.SA
2022-08-19 00:00:00-03:00,0.540502913644563,GOLL4.SA
2022-08-22 00:00:00-03:00,0.5694140003971864,GOLL4.SA
2022-08-23 00:00:00-03:00,0.47589099683847363,GOLL4.SA
2022-08-24 00:00:00-03:00,0.4774015780614611,GOLL4.SA
2022-08-25 00:00:00-03:00,0.5038529668498248,GOLL4.SA
2022-08-26 00:00:00-03:00,0.5119418581362498,GOLL4.SA
2022-08-29 00:00:00-03:00,0.4995564789076076,GOLL4.SA
2022-08-30 00:00:00-03:00,0.5458540999017858,GOLL4.SA
2022-08-31 00:00:00-03:00,0.6004081637442767,GOLL4.SA
2022-09-01 00:00:00-03:00,0.6207387573437526,GOLL4.SA
2022-09-02 00:00:00-03:00,0.6644931086252251,GOLL4.SA
2022-09-05 00:00:00-03:00,0.6861397610296918,GOLL4.SA
2022-09-06 00:00:00-03:00,0.7828075554572735,GOLL4.SA
2022-09-08 00:00:00-03:00,0.7609613063632139,GOLL4.SA
2022-09-09 00:00:00-03:00,0.5879237148440991,GOLL4.SA
2022-09-12 00:00:00-03:00,0.4655509608085369,GOLL4.SA
2022-09-13 00:00:00-03:00,0.3745944447241016,GOLL4.SA
2022-09-14 00:00:00-03:00,0.37022503261523304,GOLL4.SA
2022-09-15 00:00:00-03:00,0.3688720429901749,GOLL4.SA
2022-09-16 00:00:00-03:00,0.3683068193700954,GOLL4.SA
2022-09-19 00:00:00-03:00,0.39848173861256714,GOLL4.SA
2022-09-20 00:00:00-03:00,0.3987827389364749,GOLL4.SA
2022-09-21 00:00:00-03:00,0.2821268500265856,GOLL4.SA
2022-09-22 00:00:00-03:00,0.24709196957132443,GOLL4.SA
2022-09-23 00:00:00-03:00,0.3089426779885215,GOLL4.SA
2022-09-26 00:00:00-03:00,0.44379168121446555,GOLL4.SA
2022-09-27 00:00:00-03:00,0.5514988096472274,GOLL4.SA
2022-09-28 00:00:00-03:00,0.5894638086882605,GOLL4.SA
2022-09-29 00:00:00-03:00,0.7233993078753366,GOLL4.SA
2022-09-30 00:00:00-03:00,0.7661736269088935,GOLL4.SA
2022-10-03 00:00:00-03:00,0.6909090856013368,GOLL4.SA
2022-10-04 00:00:00-03:00,0.6441668468770341,GOLL4.SA
2022-10-05 00:00:00-03:00,0.6426756525586323,GOLL4.SA
2022-10-06 00:00:00-03:00,0.6612310135249112,GOLL4.SA
2022-10-07 00:00:00-03:00,0.7056720986834354,GOLL4.SA
2022-10-10 00:00:00-03:00,0.7213420200718667,GOLL4.SA
2022-10-11 00:00:00-03:00,0.6835235079983797,GOLL4.SA
2022-10-13 00:00:00-03:00,0.664069073043766,GOLL4.SA
2022-10-14 00:00:00-03:00,0.5453601312092893,GOLL4.SA
2022-10-17 00:00:00-03:00,0.41002570029873564,GOLL4.SA
2022-10-18 00:00:00-03:00,0.4248777129523353,GOLL4.SA
2022-10-19 00:00:00-03:00,0.46576581272953116,GOLL4.SA
2022-10-20 00:00:00-03:00,0.4639923856081759,GOLL4.SA
2022-10-21 00:00:00-03:00,0.40597766122405604,GOLL4.SA
2022-10-24 00:00:00-03:00,0.3702493302703952,GOLL4.SA
2022-10-25 00:00:00-03:00,0.3610863995892485,GOLL4.SA
2022-10-26 00:00:00-03:00,0.5087775515283217,GOLL4.SA
2022-10-27 00:00:00-03:00,0.5374591910708958,GOLL4.SA
2022-10-28 00:00:00-03:00,0.5530934716501532,GOLL4.SA
2022-10-31 00:00:00-03:00,0.5426643039018247,GOLL4.SA
2022-11-01 00:00:00-03:00,0.5615465171359558,GOLL4.SA
