Date,Vendas,Superior,Inferior,ticker
2020-02-06 00:00:00-03:00,18.649999618530277,18.57064684739212,17.9613531220903,EMBR3.SA
2020-02-11 00:00:00-03:00,18.940000534057617,18.782096780391402,17.939903341678917,EMBR3.SA
2020-02-12 00:00:00-03:00,19.1299991607666,18.998595262970678,17.9134046302178,EMBR3.SA
2020-02-13 00:00:00-03:00,19.170000076293945,19.16429212240495,17.961707709748374,EMBR3.SA
2020-02-20 00:00:00-03:00,19.68000030517578,19.47622839242508,18.33577188223313,EMBR3.SA
2020-05-25 00:00:00-03:00,6.860000133514404,6.846227911937595,6.213772221576809,EMBR3.SA
2020-05-27 00:00:00-03:00,7.269999980926514,7.040305210343938,6.207694839247127,EMBR3.SA
2020-06-01 00:00:00-03:00,7.409999847412109,7.361706884788709,6.31629308850841,EMBR3.SA
2020-06-02 00:00:00-03:00,8.239999771118164,7.820949077504503,6.217050838572158,EMBR3.SA
2020-06-03 00:00:00-03:00,8.520000457763672,8.24455355145885,6.181446471429334,EMBR3.SA
2020-06-04 00:00:00-03:00,8.930000305175781,8.698879806953032,6.1951202464527295,EMBR3.SA
2020-06-08 00:00:00-03:00,10.699999809265137,9.957529375642913,6.218470647245269,EMBR3.SA
2020-07-15 00:00:00-03:00,8.800000190734863,8.587146395769947,7.858853703412181,EMBR3.SA
2020-10-06 00:00:00-03:00,6.619999885559082,6.5969333312076035,6.011066470428139,EMBR3.SA
2020-10-08 00:00:00-03:00,6.690000057220459,6.679958854073592,6.096040978079729,EMBR3.SA
2020-10-21 00:00:00-03:00,6.789999961853027,6.768262253698108,6.363737715784314,EMBR3.SA
2020-10-22 00:00:00-03:00,6.820000171661377,6.81684590965571,6.4051541170471715,EMBR3.SA
2020-10-23 00:00:00-03:00,7.090000152587891,6.957875506972963,6.344124538803404,EMBR3.SA
2020-11-09 00:00:00-03:00,7.409999847412109,7.109171548043642,5.7628285740266705,EMBR3.SA
2020-11-10 00:00:00-03:00,7.320000171661377,7.250973403976512,5.709026729537892,EMBR3.SA
2020-11-16 00:00:00-03:00,8.050000190734863,7.918662843621358,6.053337183081523,EMBR3.SA
2020-12-03 00:00:00-03:00,9.350000381469728,8.908697710530344,7.813302602274831,EMBR3.SA
2020-12-04 00:00:00-03:00,9.369999885559082,9.192246508166615,7.7877537970091675,EMBR3.SA
2021-01-12 00:00:00-03:00,9.289999961853027,9.132553144566115,8.383446840175095,EMBR3.SA
2021-01-14 00:00:00-03:00,9.979999542236328,9.630148897129079,8.261850919765454,EMBR3.SA
2021-02-02 00:00:00-03:00,9.529999732971191,9.470602981479173,8.535396965115064,EMBR3.SA
2021-02-03 00:00:00-03:00,9.640000343322754,9.53463589288684,8.505364068966188,EMBR3.SA
2021-02-11 00:00:00-03:00,10.020000457763672,10.01919446830757,8.932805768203663,EMBR3.SA
2021-02-17 00:00:00-03:00,11.5,10.781641311328961,8.942358856517718,EMBR3.SA
2021-02-18 00:00:00-03:00,11.300000190734863,11.160081065748228,8.917919193651185,EMBR3.SA
2021-02-19 00:00:00-03:00,11.619999885559082,11.557569037107786,8.916431130738893,EMBR3.SA
2021-02-22 00:00:00-03:00,12.479999542236328,12.157806963185937,8.92219315125498,EMBR3.SA
2021-02-24 00:00:00-03:00,13.100000381469728,13.06534726206471,9.284652928670154,EMBR3.SA
2021-03-10 00:00:00-03:00,13.81999969482422,13.253818964519017,11.780180860004908,EMBR3.SA
2021-03-11 00:00:00-03:00,13.739999771118164,13.584629979589808,11.743369707605018,EMBR3.SA
2021-03-12 00:00:00-03:00,14.399999618530272,14.079403822459312,11.682595879994302,EMBR3.SA
2021-03-15 00:00:00-03:00,14.6899995803833,14.53895439789741,11.719045213003469,EMBR3.SA
2021-04-05 00:00:00-03:00,14.65999984741211,14.469672541589317,12.790327496557657,EMBR3.SA
2021-04-08 00:00:00-03:00,16.079999923706055,15.541062506705442,12.806937256783327,EMBR3.SA
2021-04-09 00:00:00-03:00,15.960000038146973,15.94512932237348,12.956870532668022,EMBR3.SA
2021-05-07 00:00:00-03:00,16.989999771118164,16.60488198363366,15.133117932443,EMBR3.SA
2021-05-24 00:00:00-03:00,17.049999237060547,16.893196847683626,15.466802999728486,EMBR3.SA
2021-05-25 00:00:00-03:00,17.270000457763672,17.141380566622274,15.384619265531043,EMBR3.SA
2021-05-27 00:00:00-03:00,17.8700008392334,17.584850592743962,15.665149597990904,EMBR3.SA
2021-06-10 00:00:00-03:00,20.0,19.020867794568197,16.5731320681027,EMBR3.SA
2021-06-11 00:00:00-03:00,21.020000457763672,20.072966726649973,16.151033059726977,EMBR3.SA
2021-06-14 00:00:00-03:00,21.06999969482422,20.839326064421492,16.11267359988515,EMBR3.SA
2021-07-12 00:00:00-03:00,19.700000762939453,19.412958973814565,18.27304146869032,EMBR3.SA
2021-08-11 00:00:00-03:00,19.93000030517578,19.79548653096252,18.30451346903748,EMBR3.SA
2021-08-13 00:00:00-03:00,20.790000915527344,20.331884998869132,18.20011497061329,EMBR3.SA
2021-08-23 00:00:00-03:00,20.920000076293945,20.87937547751188,18.41862485818148,EMBR3.SA
2021-08-24 00:00:00-03:00,22.6200008392334,21.819669348619986,18.082331078626108,EMBR3.SA
2021-08-25 00:00:00-03:00,23.34000015258789,22.756232687323774,17.82776770940474,EMBR3.SA
2021-09-23 00:00:00-03:00,23.88999938964844,22.893176766615444,19.84882305027909,EMBR3.SA
2021-09-24 00:00:00-03:00,23.86000061035156,23.556582598997178,19.72141727893251,EMBR3.SA
2021-10-08 00:00:00-03:00,24.75,24.562553283644057,22.797446182298323,EMBR3.SA
2021-10-11 00:00:00-03:00,25.959999084472656,25.31053436392359,22.53546478158422,EMBR3.SA
2021-10-13 00:00:00-03:00,25.899999618530277,25.793532369451643,22.61846676079738,EMBR3.SA
2021-12-08 00:00:00-03:00,21.299999237060547,21.180875028056438,18.38712462099141,EMBR3.SA
2021-12-21 00:00:00-03:00,23.100000381469727,22.247080074524447,19.64291931512399,EMBR3.SA
2021-12-22 00:00:00-03:00,23.600000381469727,22.98991418090039,19.360085437629888,EMBR3.SA
2021-12-23 00:00:00-03:00,24.350000381469727,23.868269013033224,19.199730636014625,EMBR3.SA
2022-04-28 00:00:00-03:00,14.359999656677246,14.239019676553081,13.410980132712055,EMBR3.SA
2022-05-04 00:00:00-03:00,14.510000228881836,14.483997522897107,13.474002278738636,EMBR3.SA
2022-06-02 00:00:00-03:00,13.3100004196167,13.165712102964514,12.116288057252772,EMBR3.SA
2022-06-24 00:00:00-03:00,12.5,12.336882524415293,11.133117551878653,EMBR3.SA
2022-07-19 00:00:00-03:00,12.170000076293944,11.910578766005042,10.845421180589195,EMBR3.SA
2022-07-20 00:00:00-03:00,12.149999618530272,12.091000769366765,10.796999146709894,EMBR3.SA
2022-08-03 00:00:00-03:00,12.59000015258789,12.353136277249158,11.538863730380237,EMBR3.SA
2022-08-04 00:00:00-03:00,13.279999732971191,12.829730584788443,11.322269460987926,EMBR3.SA
2022-08-05 00:00:00-03:00,13.359999656677246,13.181118208038027,11.268881791961972,EMBR3.SA
2022-08-08 00:00:00-03:00,13.729999542236328,13.57616101669894,11.261838899377722,EMBR3.SA
2022-09-20 00:00:00-03:00,13.989999771118164,13.875408830092047,12.998591147019768,EMBR3.SA
2022-10-25 00:00:00-03:00,13.149999618530272,13.040719732598461,11.52928015296062,EMBR3.SA
2022-10-31 00:00:00-03:00,13.75,13.465145210133148,12.150854774608064,EMBR3.SA
2022-11-01 00:00:00-03:00,13.720000267028809,13.691887223495629,12.162112868057106,EMBR3.SA
2022-11-11 00:00:00-03:00,13.93000030517578,13.873458089512543,13.15454216988687,EMBR3.SA
2022-11-16 00:00:00-03:00,14.380000114440918,14.123896921801716,13.020103322338908,EMBR3.SA
2022-12-20 00:00:00-03:00,13.989999771118164,13.919799464318752,13.110200650122165,EMBR3.SA
2022-12-21 00:00:00-03:00,14.0600004196167,14.047835467784353,13.086164738209298,EMBR3.SA
2023-01-03 00:00:00-03:00,14.56999969482422,14.441988638152127,13.868011399994847,EMBR3.SA
2023-01-04 00:00:00-03:00,14.970000267028809,14.719478925384223,13.78652121194488,EMBR3.SA
2023-01-05 00:00:00-03:00,15.050000190734863,14.937312028916976,13.76668806263576,EMBR3.SA
