Date,Close,ticker
2022-09-01 00:00:00-03:00,12.619999885559082,YDUQ3.SA
2022-09-02 00:00:00-03:00,12.489999771118164,YDUQ3.SA
2022-09-05 00:00:00-03:00,12.449999809265137,YDUQ3.SA
2022-09-06 00:00:00-03:00,12.0,YDUQ3.SA
2022-09-08 00:00:00-03:00,12.15999984741211,YDUQ3.SA
2022-09-09 00:00:00-03:00,12.550000190734863,YDUQ3.SA
2022-09-12 00:00:00-03:00,12.529999732971191,YDUQ3.SA
2022-09-13 00:00:00-03:00,11.869999885559082,YDUQ3.SA
2022-09-14 00:00:00-03:00,11.550000190734863,YDUQ3.SA
2022-09-15 00:00:00-03:00,11.40999984741211,YDUQ3.SA
2022-09-16 00:00:00-03:00,10.779999732971191,YDUQ3.SA
2022-09-19 00:00:00-03:00,12.300000190734863,YDUQ3.SA
2022-09-20 00:00:00-03:00,12.720000267028809,YDUQ3.SA
2022-09-21 00:00:00-03:00,12.75,YDUQ3.SA
2022-09-22 00:00:00-03:00,13.489999771118164,YDUQ3.SA
2022-09-23 00:00:00-03:00,13.720000267028809,YDUQ3.SA
2022-09-26 00:00:00-03:00,13.220000267028809,YDUQ3.SA
2022-09-27 00:00:00-03:00,12.739999771118164,YDUQ3.SA
2022-09-28 00:00:00-03:00,14.1899995803833,YDUQ3.SA
2022-09-29 00:00:00-03:00,13.710000038146973,YDUQ3.SA
2022-09-30 00:00:00-03:00,14.449999809265137,YDUQ3.SA
2022-10-03 00:00:00-03:00,14.220000267028809,YDUQ3.SA
2022-10-04 00:00:00-03:00,14.710000038146973,YDUQ3.SA
2022-10-05 00:00:00-03:00,14.460000038146973,YDUQ3.SA
2022-10-06 00:00:00-03:00,15.18000030517578,YDUQ3.SA
2022-10-07 00:00:00-03:00,14.979999542236328,YDUQ3.SA
2022-10-10 00:00:00-03:00,14.760000228881836,YDUQ3.SA
2022-10-11 00:00:00-03:00,14.529999732971191,YDUQ3.SA
2022-10-13 00:00:00-03:00,14.260000228881836,YDUQ3.SA
2022-10-14 00:00:00-03:00,13.130000114440918,YDUQ3.SA
2022-10-17 00:00:00-03:00,12.9399995803833,YDUQ3.SA
2022-10-18 00:00:00-03:00,13.350000381469728,YDUQ3.SA
2022-10-19 00:00:00-03:00,12.600000381469728,YDUQ3.SA
2022-10-20 00:00:00-03:00,12.199999809265137,YDUQ3.SA
2022-10-21 00:00:00-03:00,12.550000190734863,YDUQ3.SA
2022-10-24 00:00:00-03:00,12.56999969482422,YDUQ3.SA
2022-10-25 00:00:00-03:00,13.149999618530272,YDUQ3.SA
2022-10-26 00:00:00-03:00,13.380000114440918,YDUQ3.SA
2022-10-27 00:00:00-03:00,14.869999885559082,YDUQ3.SA
2022-10-28 00:00:00-03:00,15.300000190734863,YDUQ3.SA
2022-10-31 00:00:00-03:00,16.1299991607666,YDUQ3.SA
2022-11-01 00:00:00-03:00,16.440000534057617,YDUQ3.SA
2022-11-03 00:00:00-03:00,16.06999969482422,YDUQ3.SA
2022-11-04 00:00:00-03:00,16.299999237060547,YDUQ3.SA
