Date,Medias,ticker
2020-11-17 00:00:00-03:00,,BBDC3.SA
2020-11-18 00:00:00-03:00,,BBDC3.SA
2020-11-19 00:00:00-03:00,,BBDC3.SA
2020-11-23 00:00:00-03:00,,BBDC3.SA
2020-11-24 00:00:00-03:00,,BBDC3.SA
2020-11-25 00:00:00-03:00,,BBDC3.SA
2020-11-26 00:00:00-03:00,,BBDC3.SA
2020-11-27 00:00:00-03:00,,BBDC3.SA
2020-11-30 00:00:00-03:00,,BBDC3.SA
2020-12-01 00:00:00-03:00,18.486776542663574,BBDC3.SA
2020-12-02 00:00:00-03:00,18.50082607269287,BBDC3.SA
2020-12-03 00:00:00-03:00,18.545454025268555,BBDC3.SA
2020-12-04 00:00:00-03:00,18.59999942779541,BBDC3.SA
2020-12-07 00:00:00-03:00,18.674379539489745,BBDC3.SA
2020-12-08 00:00:00-03:00,18.661156463623048,BBDC3.SA
2020-12-09 00:00:00-03:00,18.674379730224608,BBDC3.SA
2020-12-10 00:00:00-03:00,18.80165252685547,BBDC3.SA
2020-12-11 00:00:00-03:00,18.939669036865233,BBDC3.SA
2020-12-14 00:00:00-03:00,19.112396430969238,BBDC3.SA
2020-12-15 00:00:00-03:00,19.20082607269287,BBDC3.SA
2020-12-16 00:00:00-03:00,19.319834327697755,BBDC3.SA
2020-12-17 00:00:00-03:00,19.477685546875,BBDC3.SA
2020-12-18 00:00:00-03:00,19.609916877746585,BBDC3.SA
2020-12-21 00:00:00-03:00,19.685950088500977,BBDC3.SA
2020-12-22 00:00:00-03:00,19.81404914855957,BBDC3.SA
2020-12-23 00:00:00-03:00,19.989255714416505,BBDC3.SA
2020-12-28 00:00:00-03:00,20.09999942779541,BBDC3.SA
2020-12-29 00:00:00-03:00,20.181817626953126,BBDC3.SA
2020-12-30 00:00:00-03:00,20.21983413696289,BBDC3.SA
2021-01-04 00:00:00-03:00,20.197520065307618,BBDC3.SA
2021-01-05 00:00:00-03:00,20.118181228637695,BBDC3.SA
2021-01-06 00:00:00-03:00,20.061982917785645,BBDC3.SA
2021-01-07 00:00:00-03:00,20.070247459411622,BBDC3.SA
2021-01-08 00:00:00-03:00,20.112396240234375,BBDC3.SA
2021-01-11 00:00:00-03:00,20.092561531066895,BBDC3.SA
2021-01-12 00:00:00-03:00,20.03057804107666,BBDC3.SA
2021-01-13 00:00:00-03:00,19.91404914855957,BBDC3.SA
2021-01-14 00:00:00-03:00,19.890908622741698,BBDC3.SA
2021-01-15 00:00:00-03:00,19.833057403564453,BBDC3.SA
2021-01-18 00:00:00-03:00,19.833057403564453,BBDC3.SA
2021-01-19 00:00:00-03:00,19.80743751525879,BBDC3.SA
2021-01-20 00:00:00-03:00,19.695040893554687,BBDC3.SA
2021-01-21 00:00:00-03:00,19.499999618530275,BBDC3.SA
2021-01-22 00:00:00-03:00,19.2900821685791,BBDC3.SA
2021-01-26 00:00:00-03:00,19.071900367736816,BBDC3.SA
2021-01-27 00:00:00-03:00,18.86776828765869,BBDC3.SA
2021-01-28 00:00:00-03:00,18.756198120117187,BBDC3.SA
2021-01-29 00:00:00-03:00,18.52809886932373,BBDC3.SA
2021-02-01 00:00:00-03:00,18.412396240234376,BBDC3.SA
2021-02-02 00:00:00-03:00,18.283470726013185,BBDC3.SA
2021-02-03 00:00:00-03:00,18.202478981018068,BBDC3.SA
2021-02-04 00:00:00-03:00,18.215702056884766,BBDC3.SA
2021-02-05 00:00:00-03:00,18.25041275024414,BBDC3.SA
2021-02-08 00:00:00-03:00,18.281817817687987,BBDC3.SA
2021-02-09 00:00:00-03:00,18.369421195983886,BBDC3.SA
2021-02-10 00:00:00-03:00,18.42396659851074,BBDC3.SA
2021-02-11 00:00:00-03:00,18.428098678588867,BBDC3.SA
2021-02-12 00:00:00-03:00,18.4909086227417,BBDC3.SA
2021-02-17 00:00:00-03:00,18.496693801879882,BBDC3.SA
2021-02-18 00:00:00-03:00,18.48099136352539,BBDC3.SA
