Date,Vendas,Superior,Inferior,ticker
2022-07-07 00:00:00-03:00,72.20999908447266,71.35444193046608,67.549560449905,ARZZ3.SA
2022-07-08 00:00:00-03:00,72.30000305175781,72.06272288378285,67.39127949658824,ARZZ3.SA
2022-07-15 00:00:00-03:00,74.4000015258789,73.80227377272261,67.60372598313675,ARZZ3.SA
2022-07-18 00:00:00-03:00,75.08000183105469,74.74207631802233,68.11992319369642,ARZZ3.SA
2022-07-27 00:00:00-03:00,77.18000030517578,76.75260765010904,72.47739265506675,ARZZ3.SA
2022-07-28 00:00:00-03:00,79.66999816894531,78.12975760882262,72.67224281842348,ARZZ3.SA
2022-07-29 00:00:00-03:00,79.1500015258789,79.06117015233337,72.69083027491271,ARZZ3.SA
2022-08-03 00:00:00-03:00,84.5,82.65880197215475,73.10119711231792,ARZZ3.SA
2022-08-04 00:00:00-03:00,87.08000183105469,85.24122227885627,73.02277766010857,ARZZ3.SA
2022-08-12 00:00:00-03:00,89.75,89.21028028798678,79.3917201392593,ARZZ3.SA
2022-08-25 00:00:00-03:00,90.9000015258789,90.81821164183933,87.76378909058255,ARZZ3.SA
2022-08-29 00:00:00-03:00,91.8000030517578,91.59720195456124,87.61279865579031,ARZZ3.SA
2022-08-30 00:00:00-03:00,92.18000030517578,92.13270641242416,87.94329456413836,ARZZ3.SA
2022-09-01 00:00:00-03:00,93.9000015258789,93.55781141844642,88.16018937501062,ARZZ3.SA
2022-09-12 00:00:00-03:00,94.69000244140624,94.2625010782055,91.37950179044685,ARZZ3.SA
2022-09-19 00:00:00-03:00,97.41999816894533,96.45997768360871,91.6380218891452,ARZZ3.SA
2022-09-20 00:00:00-03:00,98.0,97.52282630624056,91.51317375479461,ARZZ3.SA
2022-09-21 00:00:00-03:00,99.1999969482422,98.59554136312883,91.94845735513289,ARZZ3.SA
2022-09-22 00:00:00-03:00,100.8499984741211,99.96505681223162,92.29894160085432,ARZZ3.SA
2022-10-03 00:00:00-03:00,102.58999633789062,101.64792997142303,95.41206758717075,ARZZ3.SA
2022-10-31 00:00:00-03:00,104.5,103.61122790407971,95.2147730724828,ARZZ3.SA
