Date,Compras,Superior,Inferior,ticker
2022-04-28 00:00:00-03:00,15.529999732971191,16.60923276002197,15.614767789294438,ASAI3.SA
2022-04-29 00:00:00-03:00,15.279999732971191,16.577750540884054,15.40224995502659,ASAI3.SA
2022-05-06 00:00:00-03:00,14.6899995803833,16.02634248352419,14.781657508846415,ASAI3.SA
2022-06-01 00:00:00-03:00,15.420000076293944,16.10662290186267,15.473377212578248,ASAI3.SA
2022-06-03 00:00:00-03:00,15.449999809265137,16.091873108158758,15.474127067317315,ASAI3.SA
2022-06-10 00:00:00-03:00,15.039999961853027,16.041663482387236,15.198336670200653,ASAI3.SA
2022-06-13 00:00:00-03:00,14.56999969482422,16.123854539360607,14.860145475898182,ASAI3.SA
2022-06-14 00:00:00-03:00,14.59000015258789,16.097275680694167,14.636724334564624,ASAI3.SA
2022-06-29 00:00:00-03:00,14.380000114440918,15.833407940276672,14.414591823212099,ASAI3.SA
2022-09-23 00:00:00-03:00,17.790000915527344,18.489658825570388,17.848340899771408,ASAI3.SA
2022-09-26 00:00:00-03:00,17.739999771118164,18.435677252797568,17.758322609873332,ASAI3.SA
2022-09-30 00:00:00-03:00,17.549999237060547,18.308818557297343,17.587181732619648,ASAI3.SA
2022-10-26 00:00:00-03:00,17.079999923706055,19.702066926889092,17.22593333251032,ASAI3.SA
