Date,Close,Superior,Inferior,ticker
2020-12-01 00:00:00-03:00,32.779998779296875,33.58813723561237,31.95186215403607,ELET6.SA
2020-12-02 00:00:00-03:00,34.099998474121094,33.73333221304643,31.87466720711958,ELET6.SA
2020-12-03 00:00:00-03:00,33.88999938964844,33.976171304167636,31.8518278108226,ELET6.SA
2020-12-04 00:00:00-03:00,34.560001373291016,34.40802427069539,31.81397508843547,ELET6.SA
2020-12-07 00:00:00-03:00,34.25,34.58957881567322,32.082420543457644,ELET6.SA
2020-12-08 00:00:00-03:00,35.959999084472656,35.36928568950761,31.96871327289472,ELET6.SA
2020-12-09 00:00:00-03:00,36.45000076293945,36.100716816216725,31.99328266498444,ELET6.SA
2020-12-10 00:00:00-03:00,36.88999938964844,36.809478612087794,32.00252089963096,ELET6.SA
2020-12-11 00:00:00-03:00,38.45000076293945,37.89865409112456,31.967345512146927,ELET6.SA
2020-12-14 00:00:00-03:00,37.86000061035156,38.33463951653063,32.70336020881116,ELET6.SA
2020-12-15 00:00:00-03:00,38.5099983215332,38.824762247674926,33.35923738611413,ELET6.SA
2020-12-16 00:00:00-03:00,37.41999816894531,39.00107334413652,33.846926228617384,ELET6.SA
2020-12-17 00:00:00-03:00,36.93000030517578,38.934578136579155,34.521421619280225,ELET6.SA
2020-12-18 00:00:00-03:00,36.84000015258789,38.844679026422966,35.06732048529578,ELET6.SA
2020-12-21 00:00:00-03:00,36.0,38.50519846808395,35.75680104363481,ELET6.SA
2020-12-22 00:00:00-03:00,35.61000061035156,38.55233386205967,35.63966595483487,ELET6.SA
2020-12-23 00:00:00-03:00,36.130001068115234,38.56310243886558,35.564897439064104,ELET6.SA
2020-12-28 00:00:00-03:00,36.72999954223633,38.55365208034455,35.54234782810272,ELET6.SA
2020-12-29 00:00:00-03:00,36.84000015258789,38.199097522261596,35.57490226411535,ELET6.SA
2020-12-30 00:00:00-03:00,37.0,38.01327860335616,35.58872106095048,ELET6.SA
2021-01-04 00:00:00-03:00,36.20000076293945,37.40447512817666,35.73552502441123,ELET6.SA
2021-01-05 00:00:00-03:00,35.15999984741211,37.28477639916652,35.40322408911473,ELET6.SA
2021-01-06 00:00:00-03:00,34.959999084472656,37.23376271722773,35.06023752691289,ELET6.SA
2021-01-07 00:00:00-03:00,34.29999923706055,37.21684051512804,34.56915954590711,ELET6.SA
2021-01-08 00:00:00-03:00,35.29999923706055,37.17405651813338,34.47194339031388,ELET6.SA
2021-01-11 00:00:00-03:00,34.529998779296875,37.199187956448654,34.23081158578768,ELET6.SA
2021-01-12 00:00:00-03:00,35.06999969482422,37.104216759215205,34.11378250836292,ELET6.SA
2021-01-13 00:00:00-03:00,34.84000015258789,36.827142779831235,34.012856609817206,ELET6.SA
2021-01-14 00:00:00-03:00,36.02000045776367,36.582644886849685,34.093354563833906,ELET6.SA
2021-01-15 00:00:00-03:00,34.58000183105469,36.021100321006614,34.17089949588792,ELET6.SA
2021-01-18 00:00:00-03:00,34.25,35.697851567750476,34.10414809655616,ELET6.SA
2021-01-19 00:00:00-03:00,33.7400016784668,35.71019491892937,33.807805111588216,ELET6.SA
2021-01-20 00:00:00-03:00,33.4900016784668,35.72700631664465,33.49699423267175,ELET6.SA
2021-01-21 00:00:00-03:00,31.43000030517578,36.20762113895697,32.44237962398248,ELET6.SA
2021-01-22 00:00:00-03:00,30.57999992370605,36.35418067027673,31.351820229991812,ELET6.SA
2021-01-26 00:00:00-03:00,28.5,36.770789138994154,29.729212005415032,ELET6.SA
2021-01-27 00:00:00-03:00,28.940000534057617,36.54499960314465,28.72900170911121,ELET6.SA
2021-01-28 00:00:00-03:00,29.770000457763672,36.06337763098359,28.19662374230743,ELET6.SA
2021-01-29 00:00:00-03:00,28.739999771118164,35.04020016353994,27.76380107242197,ELET6.SA
2021-02-01 00:00:00-03:00,31.31999969482422,34.30826952919499,27.843731279520828,ELET6.SA
2021-02-02 00:00:00-03:00,32.31999969482422,33.750535267492324,28.01546548018834,ELET6.SA
2021-02-03 00:00:00-03:00,32.880001068115234,33.47294036625198,28.121060259358366,ELET6.SA
2021-02-04 00:00:00-03:00,30.899999618530277,32.8145194957604,28.26148071786265,ELET6.SA
2021-02-05 00:00:00-03:00,30.8700008392334,32.71881498856707,28.245185331867503,ELET6.SA
2021-02-08 00:00:00-03:00,30.38999938964844,32.69954948437672,28.22645072924633,ELET6.SA
2021-02-09 00:00:00-03:00,30.31999969482422,32.635254600388755,28.654745552199135,ELET6.SA
2021-02-10 00:00:00-03:00,29.76000022888184,32.57452633947705,28.87947375207568,ELET6.SA
2021-02-11 00:00:00-03:00,29.96999931335449,32.57091163197152,28.92308823069938,ELET6.SA
2021-02-12 00:00:00-03:00,30.209999084472656,32.422957517019235,29.365042208322564,ELET6.SA
2021-02-17 00:00:00-03:00,30.18000030517578,32.32508937786641,29.2349104695457,ELET6.SA
2021-02-18 00:00:00-03:00,29.700000762939453,31.90161532543657,29.134384735598584,ELET6.SA
2021-02-19 00:00:00-03:00,29.290000915527344,30.916906334103913,29.401093696413668,ELET6.SA
2021-02-22 00:00:00-03:00,29.239999771118164,30.754184804393592,29.231815256641564,ELET6.SA
2021-02-23 00:00:00-03:00,32.400001525878906,31.479045917036167,28.81295428132809,ELET6.SA
2021-02-24 00:00:00-03:00,34.0,32.77628494573202,28.237715374702546,ELET6.SA
2021-02-25 00:00:00-03:00,33.849998474121094,33.621032144334684,28.09896793195926,ELET6.SA
2021-02-26 00:00:00-03:00,32.77000045776367,33.99054441703857,28.331455705031743,ELET6.SA
2021-03-01 00:00:00-03:00,32.02000045776367,34.14648724979233,28.585513101159822,ELET6.SA
2021-03-02 00:00:00-03:00,32.54999923706055,34.35873126977191,28.841269111697816,ELET6.SA
2021-03-03 00:00:00-03:00,32.86000061035156,34.57425916510149,29.161741277403394,ELET6.SA
2021-03-04 00:00:00-03:00,32.84000015258789,34.65959740771451,29.704402912720063,ELET6.SA
2021-03-05 00:00:00-03:00,32.630001068115234,34.47019038906102,30.56180996189113,ELET6.SA
2021-03-08 00:00:00-03:00,32.02000045776367,33.79605241996872,31.791948068312536,ELET6.SA
2021-03-09 00:00:00-03:00,31.790000915527344,33.83209115292193,31.633909213289,ELET6.SA
2021-03-10 00:00:00-03:00,32.08000183105469,33.44715747932976,31.634843253092114,ELET6.SA
2021-03-11 00:00:00-03:00,32.0,32.97273359901392,31.739267438583738,ELET6.SA
2021-03-12 00:00:00-03:00,32.36000061035156,32.89233250803536,31.737668560079875,ELET6.SA
2021-03-15 00:00:00-03:00,33.11000061035156,33.08721975812634,31.76078134050647,ELET6.SA
2021-03-16 00:00:00-03:00,33.630001068115234,33.40969089162664,31.654310573217117,ELET6.SA
2021-03-17 00:00:00-03:00,34.400001525878906,33.93360280625013,31.438398841699094,ELET6.SA
2021-03-18 00:00:00-03:00,34.45000076293945,34.351561669726735,31.342440100292794,ELET6.SA
2021-03-19 00:00:00-03:00,34.02000045776367,34.58212439895704,31.38987724899217,ELET6.SA
2021-03-22 00:00:00-03:00,33.33000183105469,34.63390665151725,31.600095271090172,ELET6.SA
2021-03-23 00:00:00-03:00,33.88999938964844,34.7053702785615,31.948631338870143,ELET6.SA
2021-03-24 00:00:00-03:00,33.150001525878906,34.65480399153312,32.21319756486336,ELET6.SA
2021-03-25 00:00:00-03:00,34.349998474121094,34.692705442315436,32.64529580890527,ELET6.SA
2021-03-26 00:00:00-03:00,34.2599983215332,34.644284471660924,33.07371632179611,ELET6.SA
2021-03-29 00:00:00-03:00,33.95000076293945,34.62186061011222,33.26414021386239,ELET6.SA
2021-03-30 00:00:00-03:00,34.0099983215332,34.63968917886377,33.32231109579444,ELET6.SA
2021-03-31 00:00:00-03:00,34.810001373291016,34.76871892990284,33.27528131423778,ELET6.SA
2021-04-01 00:00:00-03:00,34.150001525878906,34.708686281746,33.27531411498252,ELET6.SA
2021-04-05 00:00:00-03:00,34.790000915527344,34.880062329930446,33.257938158350804,ELET6.SA
2021-04-06 00:00:00-03:00,35.380001068115234,35.1937340487528,33.35426628694056,ELET6.SA
2021-04-07 00:00:00-03:00,35.970001220703125,35.67363408858514,33.29036661331916,ELET6.SA
2021-04-08 00:00:00-03:00,36.18000030517578,35.99649285916828,33.57350759859539,ELET6.SA
2021-04-09 00:00:00-03:00,35.959999084472656,36.25013248801032,33.64186809182367,ELET6.SA
2021-04-12 00:00:00-03:00,34.939998626708984,36.26761912595779,33.760381514911344,ELET6.SA
2021-04-13 00:00:00-03:00,35.0099983215332,36.24269793340743,33.99730221918047,ELET6.SA
2021-04-14 00:00:00-03:00,34.68000030517578,36.181787632674016,34.19221291664239,ELET6.SA
2021-04-15 00:00:00-03:00,34.54999923706055,36.18755858224283,34.13444153982748,ELET6.SA
2021-04-16 00:00:00-03:00,36.33000183105469,36.389506963996006,34.36849321910946,ELET6.SA
