Date,Compras,Superior,Inferior,ticker
2022-05-05 00:00:00-03:00,35.2599983215332,39.35691130468025,35.83508774927482,JBSS3.SA
2022-05-19 00:00:00-03:00,34.58000183105469,37.0569050587313,34.70909607041909,JBSS3.SA
2022-06-06 00:00:00-03:00,34.4900016784668,35.89874673637321,34.6492528363807,JBSS3.SA
2022-06-13 00:00:00-03:00,33.349998474121094,35.97123078544625,33.80476866523735,JBSS3.SA
2022-06-14 00:00:00-03:00,33.0,35.9579584916076,33.29804126425178,JBSS3.SA
2022-06-17 00:00:00-03:00,32.7400016784668,35.400391701692264,32.74960906124719,JBSS3.SA
2022-06-30 00:00:00-03:00,31.59000015258789,33.34260350766839,32.0093969195777,JBSS3.SA
2022-07-01 00:00:00-03:00,31.71999931335449,33.377623156508896,31.77037679771474,JBSS3.SA
2022-07-08 00:00:00-03:00,31.059999465942383,33.04075181571909,31.107247757034813,JBSS3.SA
2022-07-12 00:00:00-03:00,30.709999084472656,32.469173728544376,30.82082604257378,JBSS3.SA
2022-07-13 00:00:00-03:00,30.440000534057617,32.28617961077814,30.581820419739437,JBSS3.SA
2022-07-15 00:00:00-03:00,30.020000457763672,32.25702230063564,30.07297800454014,JBSS3.SA
2022-08-08 00:00:00-03:00,29.950000762939453,33.10804814077291,30.49395304941264,JBSS3.SA
2022-08-09 00:00:00-03:00,29.38999938964844,33.14723869297417,29.82076210048286,JBSS3.SA
2022-09-08 00:00:00-03:00,27.57999992370605,30.71175034194447,28.124249719090688,JBSS3.SA
2022-09-21 00:00:00-03:00,26.76000022888184,28.378336557259907,27.10766350377525,JBSS3.SA
2022-09-22 00:00:00-03:00,26.81999969482422,28.43872057864773,26.89527943661106,JBSS3.SA
2022-09-23 00:00:00-03:00,26.280000686645508,28.49547079150966,26.50652925426671,JBSS3.SA
2022-09-26 00:00:00-03:00,25.709999084472656,28.418566680595628,26.04543325836922,JBSS3.SA
2022-09-28 00:00:00-03:00,25.3799991607666,28.166057632754224,25.385942031552418,JBSS3.SA
2022-10-05 00:00:00-03:00,24.600000381469727,26.560471502074865,24.665528330078455,JBSS3.SA
2022-11-17 00:00:00-03:00,23.940000534057617,27.216850259606876,23.96714937418219,JBSS3.SA
2022-11-18 00:00:00-03:00,23.059999465942383,27.41644498170173,23.393554484240653,JBSS3.SA
2022-11-30 00:00:00-03:00,22.049999237060547,23.967033500119243,22.27496593530556,JBSS3.SA
2022-12-01 00:00:00-03:00,21.56999969482422,23.88851954149658,21.879479726081545,JBSS3.SA
2022-12-05 00:00:00-03:00,21.350000381469727,23.76619536981089,21.407804035096337,JBSS3.SA
2022-12-06 00:00:00-03:00,20.780000686645508,23.726424472520108,20.94757493238712,JBSS3.SA
2022-12-21 00:00:00-03:00,20.059999465942383,21.155751257067738,20.128248758191052,JBSS3.SA
