,Data compra,Valor compra,Data venda,Valor venda,Lucro,Taxa retorno,ticker
0,2020-11-13 00:00:00-03:00,20.799999237060547,2020-12-04 00:00:00-03:00,25.239999771118164,4.440000534057617,19.347707857730352,RRRP3.SA
1,2020-12-07 00:00:00-03:00,26.43000030517578,2020-12-28 00:00:00-03:00,37.66999816894531,11.239997863769531,35.43642329334134,RRRP3.SA
2,2021-01-11 00:00:00-03:00,33.5,2021-02-10 00:00:00-03:00,36.2400016784668,2.740001678466797,7.861808865906574,RRRP3.SA
3,2021-02-26 00:00:00-03:00,35.970001220703125,2021-03-09 00:00:00-03:00,45.2599983215332,9.289997100830078,22.973831147616465,RRRP3.SA
4,2021-03-29 00:00:00-03:00,38.849998474121094,2021-04-22 00:00:00-03:00,44.08000183105469,5.230003356933594,12.629816884651804,RRRP3.SA
5,2021-05-13 00:00:00-03:00,37.70000076293945,2021-06-02 00:00:00-03:00,41.400001525878906,3.700000762939453,9.362080299716084,RRRP3.SA
6,2021-06-09 00:00:00-03:00,39.54999923706055,2021-06-21 00:00:00-03:00,48.86000061035156,9.310001373291016,21.13934033982815,RRRP3.SA
7,2021-07-19 00:00:00-03:00,41.849998474121094,2021-07-22 00:00:00-03:00,42.540000915527344,0.69000244140625,1.6353070818838362,RRRP3.SA
8,2021-08-17 00:00:00-03:00,32.52000045776367,2021-08-30 00:00:00-03:00,38.790000915527344,6.270000457763672,17.630720629804074,RRRP3.SA
9,2021-09-20 00:00:00-03:00,31.889999389648438,2021-10-05 00:00:00-03:00,42.900001525878906,11.010002136230469,29.6579399619555,RRRP3.SA
10,2021-10-29 00:00:00-03:00,32.34000015258789,2021-11-09 00:00:00-03:00,35.68000030517578,3.3400001525878906,9.828545739774034,RRRP3.SA
11,2021-12-01 00:00:00-03:00,27.600000381469727,2021-12-06 00:00:00-03:00,32.36000061035156,4.760000228881836,15.910732450711645,RRRP3.SA
12,2021-12-20 00:00:00-03:00,30.299999237060547,2022-01-11 00:00:00-03:00,36.29999923706055,6.0,18.067003291738594,RRRP3.SA
13,2022-01-24 00:00:00-03:00,35.52000045776367,2022-01-31 00:00:00-03:00,38.2400016784668,2.720001220703125,7.378620106469979,RRRP3.SA
14,2022-02-18 00:00:00-03:00,35.65999984741211,2022-03-08 00:00:00-03:00,39.060001373291016,3.4000015258789062,9.106935245100296,RRRP3.SA
15,2022-03-18 00:00:00-03:00,36.5099983215332,2022-04-07 00:00:00-03:00,44.13999938964844,7.630001068115234,18.978023730621278,RRRP3.SA
16,2022-04-19 00:00:00-03:00,43.2599983215332,2022-04-29 00:00:00-03:00,46.22999954223633,2.970001220703125,6.640054637285721,RRRP3.SA
17,2022-05-09 00:00:00-03:00,40.16999816894531,2022-05-30 00:00:00-03:00,49.310001373291016,9.140003204345703,20.500652529763787,RRRP3.SA
18,2022-06-23 00:00:00-03:00,32.79999923706055,2022-07-08 00:00:00-03:00,32.900001525878906,0.10000228881835938,0.3044212020874503,RRRP3.SA
19,2022-07-27 00:00:00-03:00,30.670000076293945,2022-08-12 00:00:00-03:00,34.79999923706055,4.129999160766602,12.6332384243145,RRRP3.SA
20,2022-08-17 00:00:00-03:00,33.63999938964844,2022-09-05 00:00:00-03:00,38.56999969482422,4.930000305175781,13.675894734675703,RRRP3.SA
21,2022-09-27 00:00:00-03:00,34.7599983215332,2022-10-20 00:00:00-03:00,44.58000183105469,9.820003509521484,24.881811692129546,RRRP3.SA
22,2022-11-10 00:00:00-03:00,43.4900016784668,2022-11-14 00:00:00-03:00,43.45000076293945,-0.04000091552734375,-0.0920195933440482,RRRP3.SA
23,2022-12-19 00:00:00-03:00,31.850000381469727,2022-12-23 00:00:00-03:00,35.86000061035156,4.010000228881836,11.858509120214336,RRRP3.SA
