Date,Close,Open,High,Low,Volume,Diferenca,Diferenca_percentual,Fechamento_minima,High-Low,ticker
2018-04-26 00:00:00-03:00,5.567999839782715,5.800000190734863,5.849999904632568,5.434000015258789,29354000.0,,,0.13399982452392578,0.4159998893737793,HAPV3.SA
2018-04-27 00:00:00-03:00,5.599999904632568,5.5980000495910645,5.730000019073486,5.5,13982500.0,0.032000064849853516,0.5747138249038102,0.09999990463256836,0.23000001907348633,HAPV3.SA
2018-04-30 00:00:00-03:00,5.53000020980835,5.570000171661377,5.599999904632568,5.510000228881836,5555500.0,-0.06999969482421875,-1.2499945717197534,0.019999980926513672,0.08999967575073242,HAPV3.SA
2018-05-02 00:00:00-03:00,5.461999893188477,5.400000095367432,5.590000152587891,5.400000095367432,6425000.0,-0.06800031661987305,-1.2296620983714206,0.06199979782104492,0.19000005722045898,HAPV3.SA
2018-05-03 00:00:00-03:00,5.498000144958496,5.421999931335449,5.579999923706055,5.360000133514404,11859000.0,0.03600025177001953,0.6591038534239857,0.1380000114440918,0.2199997901916504,HAPV3.SA
2018-05-04 00:00:00-03:00,5.349999904632568,5.533999919891357,5.533999919891357,5.28000020980835,9492000.0,-0.14800024032592773,-2.6918922594361874,0.06999969482421875,0.2539997100830078,HAPV3.SA
2018-05-07 00:00:00-03:00,5.400000095367432,5.329999923706055,5.400000095367432,5.320000171661377,5628000.0,0.05000019073486328,0.9345830210495478,0.07999992370605469,0.07999992370605469,HAPV3.SA
2018-05-08 00:00:00-03:00,5.400000095367432,5.429999828338623,5.460000038146973,5.360000133514404,4736000.0,0.0,0.0,0.039999961853027344,0.09999990463256836,HAPV3.SA
2018-05-09 00:00:00-03:00,5.380000114440918,5.400000095367432,5.418000221252441,5.314000129699707,4996000.0,-0.019999980926513672,-0.3703700106166963,0.06599998474121094,0.10400009155273438,HAPV3.SA
2018-05-10 00:00:00-03:00,5.440000057220459,5.420000076293945,5.5279998779296875,5.355999946594238,5946500.0,0.059999942779541016,1.1152405483875327,0.0840001106262207,0.17199993133544922,HAPV3.SA
2018-05-11 00:00:00-03:00,5.519999980926514,5.498000144958496,5.639999866485596,5.495999813079834,8790000.0,0.07999992370605469,1.4705868173635679,0.024000167846679688,0.14400005340576172,HAPV3.SA
2018-05-14 00:00:00-03:00,5.464000225067139,5.578000068664551,5.5879998207092285,5.464000225067139,5256500.0,-0.055999755859375,-1.0144883342911868,0.0,0.12399959564208984,HAPV3.SA
2018-05-15 00:00:00-03:00,5.789999961853027,5.619999885559082,5.820000171661377,5.599999904632568,13513000.0,0.32599973678588867,5.966319973602907,0.19000005722045898,0.2200002670288086,HAPV3.SA
2018-05-16 00:00:00-03:00,5.961999893188477,5.789999961853027,5.961999893188477,5.710000038146973,8844000.0,0.17199993133544922,2.970637866470767,0.2519998550415039,0.2519998550415039,HAPV3.SA
2018-05-17 00:00:00-03:00,6.059999942779541,6.0,6.196000099182129,6.0,7808000.0,0.09800004959106445,1.6437445713984147,0.059999942779541016,0.1960000991821289,HAPV3.SA
2018-05-18 00:00:00-03:00,5.920000076293945,6.059999942779541,6.059999942779541,5.8460001945495605,14701000.0,-0.1399998664855957,-2.3102288417082377,0.07399988174438477,0.21399974822998047,HAPV3.SA
2018-05-21 00:00:00-03:00,6.159999847412109,5.940000057220459,6.2179999351501465,5.800000190734863,9509000.0,0.23999977111816406,4.0540501355602885,0.3599996566772461,0.4179997444152832,HAPV3.SA
2018-05-22 00:00:00-03:00,6.550000190734863,6.159999847412109,6.559999942779541,6.159999847412109,6941500.0,0.3900003433227539,6.33117456141818,0.3900003433227539,0.40000009536743164,HAPV3.SA
2018-05-23 00:00:00-03:00,6.538000106811523,6.550000190734863,6.550000190734863,6.199999809265137,7315000.0,-0.012000083923339844,-0.18320738280762328,0.3380002975463867,0.35000038146972656,HAPV3.SA
2018-05-24 00:00:00-03:00,6.099999904632568,6.360000133514404,6.4039998054504395,6.084000110626221,12331500.0,-0.4380002021789551,-6.699299403844165,0.015999794006347656,0.31999969482421875,HAPV3.SA
2018-05-25 00:00:00-03:00,6.197999954223633,6.061999797821045,6.205999851226807,6.00600004196167,8436500.0,0.09800004959106445,1.6065582151343847,0.1919999122619629,0.19999980926513672,HAPV3.SA
2018-05-28 00:00:00-03:00,5.900000095367432,6.197999954223633,6.197999954223633,5.806000232696533,6411500.0,-0.29799985885620117,-4.808000339740701,0.09399986267089844,0.3919997215270996,HAPV3.SA
2018-05-29 00:00:00-03:00,5.952000141143799,5.960000038146973,6.070000171661377,5.769999980926514,2629500.0,0.05200004577636719,0.8813566938277972,0.18200016021728516,0.3000001907348633,HAPV3.SA
2018-05-30 00:00:00-03:00,6.0,6.019999980926514,6.150000095367432,5.8379998207092285,7408000.0,0.04799985885620117,0.8064492224117572,0.16200017929077148,0.3120002746582031,HAPV3.SA
2018-06-01 00:00:00-03:00,5.978000164031982,6.125999927520752,6.197999954223633,5.797999858856201,5865500.0,-0.021999835968017578,-0.36666393280029297,0.18000030517578125,0.40000009536743164,HAPV3.SA
2018-06-04 00:00:00-03:00,6.059999942779541,6.039999961853027,6.159999847412109,5.921999931335449,4560000.0,0.0819997787475586,1.3716924807217197,0.1380000114440918,0.23799991607666016,HAPV3.SA
2018-06-05 00:00:00-03:00,5.854000091552734,6.019999980926514,6.019999980926514,5.760000228881836,3595500.0,-0.20599985122680664,-3.399337511087836,0.09399986267089844,0.25999975204467773,HAPV3.SA
2018-06-06 00:00:00-03:00,5.696000099182129,5.803999900817871,5.835999965667725,5.579999923706055,6656500.0,-0.15799999237060547,-2.6990090519232837,0.11600017547607422,0.2560000419616699,HAPV3.SA
2018-06-07 00:00:00-03:00,5.519999980926514,5.696000099182129,5.696000099182129,5.369999885559082,8206000.0,-0.17600011825561523,-3.0898896627632837,0.15000009536743164,0.3260002136230469,HAPV3.SA
2018-06-08 00:00:00-03:00,5.53000020980835,5.446000099182129,5.677999973297119,5.400000095367432,6645000.0,0.010000228881835938,0.18116356732591044,0.13000011444091797,0.2779998779296875,HAPV3.SA
2018-06-11 00:00:00-03:00,5.559999942779541,5.564000129699707,5.650000095367432,5.389999866485596,3034000.0,0.029999732971191406,0.5424906298915175,0.1700000762939453,0.26000022888183594,HAPV3.SA
2018-06-12 00:00:00-03:00,5.616000175476074,5.559999942779541,5.693999767303467,5.4679999351501465,3053500.0,0.0560002326965332,1.0071984401593,0.14800024032592773,0.2259998321533203,HAPV3.SA
2018-06-13 00:00:00-03:00,5.3480000495910645,5.622000217437744,5.622000217437744,5.306000232696533,11790500.0,-0.26800012588500977,-4.772081864514746,0.04199981689453125,0.31599998474121094,HAPV3.SA
2018-06-14 00:00:00-03:00,5.4039998054504395,5.340000152587891,5.478000164031982,5.320000171661377,8048500.0,0.055999755859375,1.0471158440557105,0.0839996337890625,0.15799999237060547,HAPV3.SA
2018-06-15 00:00:00-03:00,5.400000095367432,5.4039998054504395,5.409999847412109,5.130000114440918,5843500.0,-0.0039997100830078125,-0.07401388280905508,0.26999998092651367,0.2799997329711914,HAPV3.SA
2018-06-18 00:00:00-03:00,5.276000022888184,5.400000095367432,5.400000095367432,5.239999771118164,6980000.0,-0.12400007247924805,-2.296297597950513,0.03600025177001953,0.16000032424926758,HAPV3.SA
2018-06-19 00:00:00-03:00,5.570000171661377,5.315999984741211,5.677999973297119,5.260000228881836,2394000.0,0.29400014877319336,5.572406131496791,0.309999942779541,0.4179997444152832,HAPV3.SA
2018-06-20 00:00:00-03:00,5.760000228881836,5.6020002365112305,5.840000152587891,5.579999923706055,2124000.0,0.19000005722045898,3.411131981415849,0.18000030517578125,0.26000022888183594,HAPV3.SA
2018-06-21 00:00:00-03:00,5.642000198364258,5.699999809265137,5.835999965667725,5.46999979019165,3703500.0,-0.11800003051757812,-2.0486115595256678,0.17200040817260742,0.3660001754760742,HAPV3.SA
2018-06-22 00:00:00-03:00,5.800000190734863,5.6020002365112305,5.840000152587891,5.546000003814697,4482000.0,0.15799999237060547,2.8004251473867896,0.254000186920166,0.29400014877319336,HAPV3.SA
2018-06-25 00:00:00-03:00,5.900000095367432,5.863999843597412,5.900000095367432,5.760000228881836,13637500.0,0.09999990463256836,1.7241362300696466,0.1399998664855957,0.1399998664855957,HAPV3.SA
2018-06-26 00:00:00-03:00,5.923999786376953,5.914000034332275,6.0,5.809999942779541,2298500.0,0.023999691009521484,0.40677441731510555,0.11399984359741211,0.19000005722045898,HAPV3.SA
2018-06-27 00:00:00-03:00,6.0,5.940000057220459,6.050000190734863,5.822000026702881,1769500.0,0.07600021362304688,1.2829206003318916,0.17799997329711914,0.22800016403198242,HAPV3.SA
